PROC #,Procedure Description,IP Price,OP Price,Note (*)
2346,FENTANYL CITRATE-0.9%NACL (PF) 1500 MCG/30 ML IJ PCAS OPIOID TOLERANT,29,29,*
2347,COLESEVELAM 625 MG TABLET,5,5,*
2348,PHENTOLAMINE 5 MG INJECTION SOLUTION,388.5,388.5,*
2349,MORPHINE 10 MG/ML INJECTION SOLUTION,13.5,13.5,*
2350,IDARUCIZUMAB 2.5 GRAM/50 ML INTRAVENOUS SOLUTION,8706.5,8706.5,*
2351,FLUPHENAZINE 5 MG TABLET,3,3,*
2352,SACUBITRIL 24 MG-VALSARTAN 26 MG TABLET,12,12,*
2353,OXYCODONE 10 MG TABLET,8.5,8.5,*
2354,FENTANYL(PF) (SUBLIMAZE) 1500 MCG IN NS 30 ML PCA (COMFORT CARE OPIOII,29,29,*
2355,HYDROMORPHONE (PF) 30 MG/30 ML (1 MG/ML) IN 0.9 % NACL IV PCA SYRINGE,225,225,*
2356,PROPOFOL 10 MG/ML IV EMUL 20 ML(FOR ANESTH USE ONLY),31,31,*
2357,"INSULIN REGULAR HUMAN U-500 ""CONCENTRATE"" 500 UNIT/ML(3 ML) SUBCUT PEN",1846.5,1846.5,*
2358,PATIENT HAS A HOME MED(S) STORED IN THE PHARMACY/MED ROOM,0,0,*
2359,"QUETIAPINE ER 300 MG TABLET,EXTENDED RELEASE 24 HR",40,40,*
2360,"QUETIAPINE ER 50 MG TABLET,EXTENDED RELEASE 24 HR",15.5,15.5,*
2361,THYROID (PORK) 30 MG TABLET,3,3,*
2362,RIVAROXABAN 15 MG TABLET,15,15,*
2363,ARGATROBAN 50 MG/50 ML (1 MG/ML) IN SODIUM CHLORIDE (ISO-OSMOTIC) IV,1903.5,1903.5,*
2364,"IMMUNE GLOB,GAMM(IGG) 10%-SORB-IGA 0 TO 50 MCG/ML INTRAVENOUS SOLUTION",5099.5,5099.5,*
2365,"HEPARIN, PORCINE (PF) 10 UNIT/ML INTRAVENOUS SYRINGE",5,5,*
2366,RADIOPAQUE PVC MARKERS-BARIUM SULFATE 24 MARKERS CAPSULE,1221,1221,*
2367,HYDROMORPHONE 1 MG/ML ORAL LIQUID,2,2,*
2368,SOTALOL 120 MG TABLET,5,5,*
2369,GLYCOPYRROLATE 0.2 MG/ML IJ SOLN 5 ML VIAL (FOR ANES USE ONLY),365.5,365.5,*
2370,EPHEDRINE SULFATE 50 MG/ML IJ SOLN 1 ML AMPULE (FOR ANESTH USE ONLY),338.5,338.5,*
2371,FUROSEMIDE 10 MG/ML IJ SOLN 2 ML (FOR ANESTH USE ONLY),38.5,38.5,*
2372,DEXAMETHASONE SODIUM PHOSP 4 MG/ML 1ML IJ SOLN (FOR ANES ONLY),5.5,5.5,*
2373,SODIUM CHLORIDE 0.9 % 0.9 % IV SOLP 250 ML (FOR ANESTH ONLY),42.5,42.5,*
2374,SODIUM CHLORIDE 0.9 % 0.9 % IV SOLP 1000 ML (FOR ANESTH USE ONLY),42.5,42.5,*
2375,SODIUM CHLORIDE 0.9 % 0.9 % IV SOLP 500 ML (FOR ANESTH USE ONLY),42.5,42.5,*
2376,ELECTROLYTE-R IV SOLP 1000 ML (FOR ANESTHESIA USE ONLY),42.5,42.5,*
2377,LACTATED RINGERS IV SOLP 1000 ML (FOR ANESTHESIA USE ONLY),42.5,42.5,*
2378,D5 % AND 0.9% NS IV SOLP 1000 ML (FOR ANESTH USE ONLY),42.5,42.5,*
2379,D5 %-0.45 %NS IV SOLP 1000 ML (FOR ANESTH USE ONLY),42.5,42.5,*
2380,DEXTROSE 5%-0.2% NS IV SOLP 1000 ML(FOR ANES USE ONLY),73,73,*
2381,ETOMIDATE 2 MG/ML IV SOLN 10 ML (FOR ANESTH USE ONLY),74.5,74.5,*
2382,PROPOFOL 10 MG/ML IV EMUL 100 ML (FOR ANESTH USE ONLY)  ,88.5,88.5,*
2383,PROPOFOL 10 MG/ML IV EMUL 100 ML - MCG/KG/MIN (FOR ANESTH USE ONLY),176.5,176.5,*
2384,TOPIRAMATE 100 MG TABLET,3,3,*
2385,"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SOLN (PEDS ANES ONLY)",320,320,*
2386,FENTANYL (PF) 50 MCG/ML IJ SOLN 2 ML (FOR ANES ONLY),13.5,13.5,*
2387,FENTANYL (PF) 50 MCG/ML IJ SOLN 5 ML (FOR ANES ONLY),19,19,*
2388,SUFENTANIL CITRATE 50 MCG/ML IV SOLN 1 ML (FOR ANES ONLY),28.5,28.5,*
2389,FLUTICASONE FUROATE 100 MCG/ACTUATION BLISTER POWDER FOR INHALATION,116.5,116.5,*
2390,UMECLIDINIUM 62.5 MCG/ACTUATION BLISTER POWDER FOR INHALATION,96.5,96.5,*
2391,FLUTICASONE FUROATE 200 MCG/ACTUATION BLISTER POWDER FOR INHALATION,156,156,*
2392,SALSALATE 750 MG TABLET,19,19,*
2393,PHENYLEPHRINE 10 MG/250 ML (40 MCG/ML) INFUSION (ANESTHESIA USE ONLY),28.5,28.5,*
2394,TETANUS-DIPHTHERIA TOXOIDS-TD 2 LF UNIT-2 LF UNIT/0.5 ML IM SUSPENSION,306,306,*
2395,PHENYLEPHRINE 10 MG/100 ML INFUSION (ANESTHESIA USE ONLY),90,90,*
2396,KETOCONAZOLE 2 % SHAMPOO,15.5,15.5,*
2397,MORPHINE 4 MG/ML INTRAVENOUS SOLUTION,13.5,13.5,*
2398,BENZOCAINE 10 % MUCOSAL GEL,6.5,6.5,*
2399,MORPHINE 2 MG/ML INJECTION SYRINGE,20,20,*
2400,BEER,0,0,*
2401,NALOXONE 0.4 MG/10 ML FOR NON-RESP ARREST OPIOID REVERSAL,1200.5,1200.5,*
2402,CONJUGATED ESTROGENS 25 MG SOLUTION FOR INJECTION,1556,1556,*
2403,FLUORESCEIN 500 MG/5 ML (10 %) INTRAVENOUS SOLUTION,453,453,*
2404,DOBUTAMINE 250 MG/20 ML (12.5 MG/ML) INTRAVENOUS SOLUTION,63,63,*
2405,VANCOMYCIN 750 MG/250 ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,151.5,151.5,*
2406,"LIDOCAINE-EPINEPHRINE (PF) 2 %-1:200,000 INJECTION SOLUTION",79.5,79.5,*
2407,CELECOXIB 200 MG CAPSULE,16,16,*
2408,EPINEPHRINE HCL (PF) 1 MG/ML (1 ML) INJECTION SOLUTION,123,123,*
2409,BARIUM SULFATE 700 MG TABLET,0,0,*
2410,SODIUM HYPOCHLORITE 0.125 % SOLUTION,14.5,14.5,*
2411,"HEPARIN (PORCINE) 25,000 UNIT/500 ML IN 0.45 % SODIUM CHLORIDE IV SOLN",50,50,*
2412,DABIGATRAN ETEXILATE 75 MG CAPSULE,9.5,9.5,*
2413,ATORVASTATIN 40 MG TABLET,3,3,*
2414,C1 ESTERASE INHIBITOR 500 UNIT (10 ML) INTRAVENOUS KIT,11725,11725,*
2415,CEFAZOLIN 2 GRAM/20 ML IN STERILE WATER INTRAVENOUS SYRINGE,78,78,*
2416,MAGNESIUM SULFATE 20 GRAM/500 ML (4 %) IN WATER INTRAVENOUS SOLUTION,53.5,53.5,*
2417,TRANEXAMIC ACID 2 G IN NS 100 ML (LOADABLE MIXTURE),298,298,*
2418,LIDOCAINE 4 % TOPICAL PATCH,16.5,16.5,*
2419,INFLIXIMAB-DYYB 100 MG INTRAVENOUS SOLUTION,3269,3269,*
2420,DOCUSATE SODIUM 50 MG/5 ML ORAL LIQUID,1,1,*
2421,DEXAMETHASONE SODIUM PHOSPHATE (PF) 10 MG/ML INJECTION SOLUTION,12,12,*
2422,INSULIN BOLUS FROM PATIENT'S OWN SQ PUMP,0,0,*
2423,INSULIN SUBCUTANEOUS PUMP (PATIENT'S OWN DEVICE),0,0,*
2424,INSULIN PUMP (PT'S OWN) USING REGULAR INSULIN (100 UNITS/ML),0,0,*
2425,INSULIN REGULAR BOLUS(100 UNITS/ML) FROM PATIENT'S OWN SQ PUMP,0,0,*
2426,INSULIN PUMP (PT'S OWN) USING ASPART INSULIN (100 UNITS/ML),0,0,*
2427,INSULIN ASPART BOLUS FROM PATIENT'S OWN SQ PUMP(100 UNITS/ML),0,0,*
2428,INSULIN PUMP (PT'S OWN) USING LISPRO INSULIN (100 UNITS/ML),0,0,*
2429,INSULIN LISPRO BOLUS FROM PATIENT'S OWN SQ PUMP(100 UNITS/ML),0,0,*
2430,INSULIN REGULAR 100 UNITS/ML VIAL FOR PUMP REFILL,3,3,*
2431,INSULIN ASPART 100 UNITS/ML VIAL FOR PUMP REFILL,1,1,*
2432,MULTIVITAMIN WITH FOLIC ACID 400 MCG TABLET,3,3,*
2433,HYDROMORPHONE 1 MG IN 1 ML NS SYRINGE,5,5,*
2434,RISPERIDONE 3 MG TABLET,3,3,*
2435,"DULOXETINE 20 MG CAPSULE,DELAYED RELEASE",3,3,*
2436,EPINEPHRINE (1:1000) 1 MG/ML MIXED IN 40 ML OF PF NS (OR USE ONLY),45.5,45.5,*
2437,NITROGLYCERIN (TRIDIL) 40 MCG/1 ML NS (OR USE ONLY),11,11,*
2438,DIANEAL WITH 4.25 % DEXTROSE CALCIUM 2.5 MEQ/L-MAGNESIUM 0.5 MEQ/L,276,276,*
2439,"THROMBIN (RECOMBINANT) 20,000 UNIT TOPICAL SOLUTION",1826,1826,*
2440,IODIXANOL 320 MG IODINE/ML INTRAVENOUS SOLUTION,15,15,*
2441,DIMETHYL SULFOXIDE 50 % INTRAVESICAL SOLUTION,2655,2655,*
2442,BUPIVACAINE LIPOSOME(PF) 1.3 %(13.3 MG/ML) SUSPENSION FOR INFILTRATION,2362.5,2362.5,*
2443,"HEPARIN (PORCINE) 10,000 UNIT/ML INJECTION SOLUTION",36,36,*
2444,ETHANOL (ETHYL ALCOHOL) 98 % INJECTION SOLUTION,91.5,91.5,*
2445,ISOPROPYL ALCOHOL 70 % SOLUTION,15.5,15.5,*
2446,POVIDONE-IODINE 5 % TOPICAL AEROSOL,0,0,*
2447,"BUPIVACAINE-EPINEPHRINE 0.25 %-1:200,000 INJECTION SOLUTION",41.5,41.5,*
2448,IOTHALAMATE MEGLUMINE 60 % INJECTION SOLUTION,2.5,2.5,*
2449,CHONDROITIN-SOD HYALURON 3 %-4 %(0.35 ML)1 %(0.4 ML)INTRAOCULAR SYRING,783.5,783.5,*
2450,MORPHINE (PF) 1 MG/ML INJECTION SOLUTION,147,147,*
2451,EPINEPHRINE 1 MG/ML INJECTION SOLUTION,28.5,28.5,*
2452,"LIDOCAINE 20 MG/ML (2 %)-EPINEPHRINE 1:100,000 INJECTION SOLUTION",40.5,40.5,*
2453,SODIUM-POTASSIUM-NACL EYE DROPS,17,17,*
2454,IOPAMIDOL 61 % INTRAVENOUS SOLUTION,577.5,577.5,*
2455,TOBRAMYCIN 0.3 % EYE OINTMENT,1347,1347,*
2456,"THROMBIN (BOVINE) 20,000 UNIT TOPICAL SOLUTION",1302.5,1302.5,*
2457,IOXAGLATE MEGLUMINE AND SODIUM 39.3 %-19.6 % INJECTION SOLUTION,226.5,226.5,*
2458,LACTATED RINGERS IRRIGATION SOLUTION,5,5,*
2459,WHITE PETROLATUM TOPICAL OINTMENT,3,3,*
2460,ANAGRELIDE 0.5 MG CAPSULE,3,3,*
2461,NITROPRUSSIDE 50 MG/100 ML (0.5 MG/ML) IN 0.9% SODIUM CHLORIDE IV SOLN,807.5,807.5,*
2462,LIDOCAINE (PF) 10 MG/ML (1 %) SYRINGE,75,75,*
2463,TRYPAN BLUE 0.06 % INTRAOCULAR SYRINGE,3735,3735,*
2464,THROMBIN(HUMAN)-FIBRINOGEN-APROTININ SYN-CALCIUM 2 ML TOPICAL SYRINGE,1238.5,1238.5,*
2465,THROMBIN(HUMAN)-FIBRINOGEN-APROTININ SYN-CALCIUM 4 ML TOPICAL SYRINGE,1238.5,1238.5,*
2466,HYDROGEN PEROXIDE 3 % SOLUTION,8,8,*
2467,GLYCINE 1.5 % UROLOGIC SOLUTION FOR IRRIGATION,92.5,92.5,*
2468,SURGICAL LUBRICANT JELLY TOPICAL,5,5,*
2469,THROMBIN(HUMAN)-FIBRINOGEN-APROTININ SYN-CALCIUM 10 ML TOPICAL SYRINGE,3000.5,3000.5,*
2470,DRONABINOL 2.5 MG CAPSULE,58,58,*
2471,LABETALOL 20 MG/4 ML (5 MG/ML) INTRAVENOUS SYRINGE,83.5,83.5,*
2472,CAFFEINE-SODIUM BENZOATE 250 MG/ML(125 MG/ML CAFFEINE) INJECTION SOLN,196,196,*
2473,RABIES IMMUNE GLOBULIN (PF) 300 UNIT/ML INTRAMUSCULAR SOLUTION,2361,2361,*
2474,"DILTIAZEM CD 180 MG CAPSULE,EXTENDED RELEASE 24 HR",3,3,*
2475,ROCURONIUM 100 MG/10 ML (10 MG/ML) INTRAVENOUS SYRINGE,18,18,*
