"SVCCD","Description","PRICE1","As of Date"
"1414377","CATHETER GUIDING 3  ",16796.00,"12/20/2018"
"1414400","CATH-INFUS PERIF 1  ",149.00,"12/20/2018"
"1414401","CATH-INFUS PERIF 2  ",449.00,"12/20/2018"
"1414403","CATH-INFUS PERIF 4  ",1498.00,"12/20/2018"
"1414404","CATH-INFUS PERIF 5  ",2097.00,"12/20/2018"
"1414405","CATH-INFUS PERIF 6  ",2696.00,"12/20/2018"
"1414406","CATH-INFUS PERIF 7  ",2838.25,"12/20/2018"
"1414425","CATH-RETRIEVAL 1    ",5991.00,"12/20/2018"
"1414450","CLOSURE DEVIC VASC 1",2996.00,"12/20/2018"
"1414475","CONN TISSUE HUMAN 1 ",2397.00,"12/20/2018"
"1414476","CONN TISSUE HUMAN 2 ",8217.00,"12/20/2018"
"1414477","CONN TISSUE HUMAN 3 ",13695.00,"12/20/2018"
"1414478","CONN TISSUE HUMAN 4 ",20542.00,"12/20/2018"
"1414479","CONN TISSUE HUMAN 5 ",21912.00,"12/20/2018"
"1414480","CONN TISSUE HUMAN 6 ",29444.00,"12/20/2018"
"1414501","DRILL BIT/BLADE LVL2",331.75,"12/20/2018"
"1414502","DRILL BIT/BLADE LVL3",773.75,"12/20/2018"
"1414503","DRILL BIT/BLADE LVL4",1548.50,"12/20/2018"
"1414504","DRILL BIT/BLADE LVL5",2580.25,"12/20/2018"
"1414505","DRILL BIT/BLADE LVL6",3612.25,"12/20/2018"
"1414506","DRILL BIT/BLADE LVL7",4644.50,"12/20/2018"
"1414508","DRILL BIT/BLADE LVL9",17508.00,"12/20/2018"
"1414526","EMBOLIZ PROTECT SYS2",11426.25,"12/20/2018"
"1414527","EMBOLIZ PROTECT SYS3",17231.00,"12/20/2018"
"1414576","GENRATR NEUROSTM 2  ",74539.00,"12/20/2018"
"1414600","GRAFT VASCULAR 1    ",2996.00,"12/20/2018"
"1414601","GRAFT VASCULAR 2    ",7704.00,"12/20/2018"
"1414602","GRAFT VASCULAR 3    ",12839.00,"12/20/2018"
"1414603","GRAFT VASCULAR 4    ",21398.00,"12/20/2018"
"1414606","GRAFT VASCULAR 7    ",37661.00,"12/20/2018"
"1414607","GRAFT VASCULAR 8    ",69232.50,"12/20/2018"
"1414625","GUIDEWIRE LEVEL 1   ",300.00,"12/20/2018"
"1414626","GUIDEWIRE LEVEL 2   ",898.00,"12/20/2018"
"1414627","GUIDEWIRE LEVEL 3   ",1798.00,"12/20/2018"
"1414628","GUIDEWIRE LEVEL 4   ",2996.00,"12/20/2018"
"1414629","GUIDEWIRE LEVEL 5   ",4194.00,"12/20/2018"
"1414631","GUIDEWIRE LEVEL 7   ",5649.00,"12/20/2018"
"1414632","GUIDEWIRE LEVEL 8   ",6676.00,"12/20/2018"
"1414675","INT SHTH FIX NO-PL 1",478.00,"12/20/2018"
"1414690","INTRO/SHEATH LASER 1",6634.75,"12/20/2018"
"1414700","JOINT DEVICE IMPLT 1",5991.00,"12/20/2018"
"1414701","JOINT DEVICE IMPLT 2",12839.00,"12/20/2018"
"1414702","JOINT DEVICE IMPLT 3",19259.00,"12/20/2018"
"1414703","JOINT DEVICE IMPLT 4",22255.00,"12/20/2018"
"1414704","JOINT DEVICE IMPLT 5",30814.00,"12/20/2018"
"1414705","JOINT DEVICE IMPLT 6",39373.00,"12/20/2018"
"1414706","JOINT DEVICE IMPLT 7",49644.00,"12/20/2018"
"1414707","JOINT DEVICE IMPLT 8",61627.00,"12/20/2018"
"1414750","MESH IMPLANTABLE 1  ",1198.00,"12/20/2018"
"1414751","MESH IMPLANTABLE 2  ",3594.00,"12/20/2018"
"1414752","MESH IMPLANTABLE 3  ",5991.00,"12/20/2018"
"1414753","MESH IMPLANTABLE 4  ",7190.00,"12/20/2018"
"1414754","MESH IMPLANTABLE 5  ",9245.00,"12/20/2018"
"1414755","MESH IMPLANTABLE 6  ",9843.00,"12/20/2018"
"1414756","MESH IMPLANTABLE 7  ",12411.00,"12/20/2018"
"1414757","MESH IMPLANTABLE 8  ",15407.00,"12/20/2018"
"1414758","MESH IMPLANTABLE 9  ",19259.00,"12/20/2018"
"1414759","MESH IMPLANTABLE 10 ",20272.75,"12/20/2018"
"1414761","MESH IMPLANTABLE 12 ",29486.75,"12/20/2018"
"1414763","MESH IMPLANTABLE 14 ",59710.75,"12/20/2018"
"1414776","MORCELLATOR 2       ",10700.00,"12/20/2018"
"1414800","PEEL-AWAY SHEATH 1  ",300.00,"12/20/2018"
"1414802","PEEL-AWAY SHEATH 3  ",5321.00,"12/20/2018"
"1414826","PORT 2              ",3594.00,"12/20/2018"
"1414827","PORT 3              ",5580.25,"12/20/2018"
"1414924","SHEATH NON-LASR 1   ",1198.00,"12/20/2018"
"1414925","SHEATH NON-LASR 2   ",4194.00,"12/20/2018"
"1414926","SHEATH NON-LASR 3   ",6634.75,"12/20/2018"
"1414951","STNT COAT/COV W/DEL1",5991.00,"12/20/2018"
"1414952","STNT COAT/COV W/DEL2",14979.00,"12/20/2018"
"1414953","STNT COAT/COV W/DEL3",26357.00,"12/20/2018"
"1414954","STNT COAT/COV W/DEL4",68303.00,"12/20/2018"
"1414955","STNT COAT/COV W/DEL5",62695.00,"12/20/2018"
"1414970","STNT NO COCV W/DEL 1",5991.00,"12/20/2018"
"1414971","STNT NO COCV W/DEL 2",12839.00,"12/20/2018"
"1414972","STNT NO COCV W/DEL 3",21398.00,"12/20/2018"
"1414985","STNT NON-COR TM DL 1",2996.00,"12/20/2018"
"1414986","STNT NON-COR TM DL 2",10271.00,"12/20/2018"
"1417002","SUTURE LEVEL 3      ",361.00,"12/20/2018"
"1417003","SUTURE LEVEL 4      ",773.75,"12/20/2018"
"1417004","SUTURE LEVEL 5      ",1548.50,"12/20/2018"
"1417007","SUTURE LEVEL 8      ",4644.50,"12/20/2018"
"1417025","TISSUE MARKR IMPLT 1",457.00,"12/20/2018"
"1417026","TISSUE MARKR IMPLT 2",3295.00,"12/20/2018"
"1417049","TISSUE NON-HUMAN 1  ",2996.00,"12/20/2018"
"1417051","TISSUE NON-HUMAN 3  ",11983.00,"12/20/2018"
"1417052","TISSUE NON-HUMAN 4  ",15849.00,"12/20/2018"
"1417075","VENA CAVA FILTER 1  ",5991.00,"12/20/2018"
"1417076","VENA CAVA FILTER 2  ",8227.00,"12/20/2018"
"1417077","VENA CAVA FILTER 3  ",4482.00,"12/20/2018"
"1417086","STAPLER/RELOAD 2    ",773.75,"12/20/2018"
"1417087","STAPLER/RELOAD 3    ",1806.00,"12/20/2018"
"1417088","STAPLER/RELOAD 4    ",3354.00,"12/20/2018"
"1417089","STAPLER/RELOAD 5    ",5160.00,"12/20/2018"
"1417090","STAPLER/RELOAD 6    ",7077.00,"12/20/2018"
"1417091","STAPLER/RELOAD 7    ",14743.50,"12/20/2018"
"1417120","NEEDLES 2           ",464.50,"12/20/2018"
"1417121","NEEDLES 3           ",1211.75,"12/20/2018"
"1417124","ADHESION BARRIER2   ",4550.00,"12/20/2018"
"1417134","NEEDLES 4           ",5087.00,"12/20/2018"
"1417150","WHO WRIST EXTENSION ",37.00,"12/20/2018"
"1417186","KO IMMOBILIZER      ",70.00,"12/20/2018"
"1417187","KO ADJ KNEE RIGID   ",800.00,"12/20/2018"
"145120","R&B M/S SEMI PRIVATE",2616.25,"12/20/2018"
"145207","R&B SEMI PVT TELEM  ",3687.00,"12/20/2018"
"1510107","RT-RAD TX SIMU COMP ",5715.50,"12/20/2018"
"1510108","RT-RAD TX SIMU 3D   ",12266.50,"12/20/2018"
"1510110","RT-RAD TX DOSE PLAN ",2054.00,"12/20/2018"
"1510111","RT-DOSE PLAN IMRT   ",13491.50,"12/20/2018"
"1510112","RT-ISODOSE PLAN SING",834.00,"12/20/2018"
"1510114","RT-ISODOSE PLAN COMP",3057.50,"12/20/2018"
"1510115","RT-SPEC PORT PLAN   ",3558.50,"12/20/2018"
"1510116","RT-BRACHY ISO CALC 1",956.50,"12/20/2018"
"1510122","RT-TREATMENT AIDS CO",2944.00,"12/20/2018"
"1510123","RT-MEDPHYS CONSULT  ",2618.00,"12/20/2018"
"1510124","RT-MEDPHYS CONSLT SP",3335.00,"12/20/2018"
"1510131","RT-RAD TRTMNT INTMDT",1615.75,"12/20/2018"
"1510135","RT-RAD TRTMNT COMPLX",2013.75,"12/20/2018"
"1510139","RT-RAD TX PORT FILMS",611.50,"12/20/2018"
"1510144","RT-RAD TX SPECIAL   ",9771.25,"12/20/2018"
"1510176","LEVEL 3 N/P         ",604.00,"12/20/2018"
"1510177","LEVEL 4 N/P         ",675.75,"12/20/2018"
"1510178","LEVEL 5 N/P         ",730.00,"12/20/2018"
"1510181","LEVEL 3 E/P         ",604.00,"12/20/2018"
"1510182","LEVEL 4 E/P         ",675.75,"12/20/2018"
"1510183","LEVEL 5 E/P         ",851.50,"12/20/2018"
"1510186","RT-LIN ACCEL RADSURG",34764.75,"12/20/2018"
"1510189","RT-HDR BRACHYTX, 1C ",2109.75,"12/20/2018"
"1510192","RT-DESIGN MIC DEV   ",1794.50,"12/20/2018"
"1510200","RT-SRS LINEAR       ",6772.75,"12/20/2018"
"1510202","RT-IMRT SIMPLE      ",5334.75,"12/20/2018"
"1510203","RT-IMRT COMPLEX     ",5334.75,"12/20/2018"
"1522011","LEVEL 1 EP          ",442.00,"12/20/2018"
"1522021","PROCEDURE MINOR     ",2021.50,"12/20/2018"
"1522023","PROCEDURE MAJOR     ",7220.75,"12/20/2018"
"1522101","IV HYDRATION 1 HR   ",663.75,"12/20/2018"
"1522102","IV HYDRAT EA ADD HR ",243.25,"12/20/2018"
"1522111","IV THERAPY DX 1 HR  ",1297.50,"12/20/2018"
"1522112","IV THERAPY EA AD HR ",243.25,"12/20/2018"
"1522113","IV THER AD SEQ 1 HR ",353.75,"12/20/2018"
"1522114","CONCURRENT IV THER  ",243.25,"12/20/2018"
"1522115","THERAPEUTIC IV PUSH ",446.50,"12/20/2018"
"1522116","THERA EA AD IV PUSH ",353.75,"12/20/2018"
"1522117","THERAPEUTIC DX SQ IM",353.75,"12/20/2018"
"1522131","IR-IRR PORT DRUG DEL",341.00,"12/20/2018"
"1522133","DIAG BONE MARW ASPIR",5049.00,"12/20/2018"
"1522134","DIAG BONE MARROW BX ",5050.00,"12/20/2018"
"1522135","PHLEBOTOMY THERAPEUT",644.50,"12/20/2018"
"1522140","IMM ADM FLU VACCINE ",243.25,"12/20/2018"
"1522141","IMM ADM PNEU VACCINE",243.25,"12/20/2018"
"1522142","IMM ADM 1ST VACCINE ",353.75,"12/20/2018"
"1522202","MSED SAMEGT5 1ST15  ",915.75,"12/20/2018"
"1523111","CHEMO IV INFU 1ST HR",2064.00,"12/20/2018"
"1523112","CHEMO IV IN EA AD HR",353.75,"12/20/2018"
"1523114","CHEMO IV PUSH       ",1297.50,"12/20/2018"
"1523115","CHEMO EA AD IV PUSH ",663.75,"12/20/2018"
"1523119","CHEMO NON HORM IM SC",446.50,"12/20/2018"
"1523130","THER AD IVP SAME MED",442.00,"12/20/2018"
"1523138","IMM ADM HEP B VACCIN",243.25,"12/20/2018"
"1523147","BLOOD TRANSFUSION   ",2027.50,"12/20/2018"
"155120","R&B M/S SEMI PRIVATE",2616.25,"12/20/2018"
"155207","R&B SEMI PVT TELEM  ",3687.00,"12/20/2018"
"1590057","PET-TUMR IMAG/CT,LMT",10074.75,"12/20/2018"
"1590058","PET-IMG /CT SKL-THI ",10074.75,"12/20/2018"
"1590059","PET-IMG/CT FULL BODY",10074.75,"12/20/2018"
"1610003","HE-MANDIBLE 4VPLS DR",1733.00,"12/20/2018"
"1610008","HE-FACIAL BNES 3V DR",1523.50,"12/20/2018"
"1610009","HE-NASAL BONES DR   ",1423.50,"12/20/2018"
"1610012","HE-ORBITS 4V DR     ",1740.25,"12/20/2018"
"1610013","HE-SINUSES LTD DR   ",664.00,"12/20/2018"
"1610014","HE-SINUSES 3VPLUS DR",1569.50,"12/20/2018"
"1610016","HE-SKULL LIMITED DR ",1145.25,"12/20/2018"
"1610017","HE-SKULL 4V PLUS DR ",1733.00,"12/20/2018"
"1610022","HE-TMJ BILATERAL DR ",1879.00,"12/20/2018"
"1610026","SP-NECK SOFT TISS DR",1007.75,"12/20/2018"
"1610027","CH-RIBS UNILAT DR   ",1097.25,"12/20/2018"
"1610028","CH-RIB UNI PA CXR DR",1306.75,"12/20/2018"
"1610029","CH-RIBS BILATERAL DR",560.25,"12/20/2018"
"1610030","CH-RIBS BI PA CXR DR",1996.00,"12/20/2018"
"1610031","CH-STERNUM DR       ",1609.00,"12/20/2018"
"1610033","SP-SPINE SNGL VW DR ",861.00,"12/20/2018"
"1610034","SP-CERV SP 2TO3VW DR",1161.75,"12/20/2018"
"1610035","SP-CERV SP 4TO5VW DR",1866.25,"12/20/2018"
"1610036","SP-CRV SPNE 6VPLS DR",1877.75,"12/20/2018"
"1610037","SP-T SPINE 2 VIEW DR",1129.50,"12/20/2018"
"1610038","SP-T SPINE 3 VIEW DR",1416.50,"12/20/2018"
"1610044","SP-ENT SPNE MIN6V DR",6497.75,"12/20/2018"
"1610045","SP-LS SPN 2 TO 3V DR",1201.75,"12/20/2018"
"1610046","SP-LS SPNE 4VPLUS DR",2027.50,"12/20/2018"
"1610047","SP-LS SPINE W BND DR",827.50,"12/20/2018"
"1610048","SP-LS SPINE BND DR  ",1171.00,"12/20/2018"
"1610049","LE-PELVIS DR        ",1064.00,"12/20/2018"
"1610050","LE-PELVIS 3V PLUS DR",2763.25,"12/20/2018"
"1610051","SP-SI JOINTS 2V DR  ",285.00,"12/20/2018"
"1610052","SP-SI JNTS 3VPLUS DR",1634.75,"12/20/2018"
"1610053","SP-SCRM COCCYX 2V DR",1064.00,"12/20/2018"
"1610055","UE-CLAVICLE BILAT DR",1596.75,"12/20/2018"
"1610056","UE-CLAVICLE DR      ",1064.00,"12/20/2018"
"1610058","UE-SCAPULA DR       ",1064.00,"12/20/2018"
"1610059","UE-SHOULDER 1V DR   ",1064.00,"12/20/2018"
"1610060","UE-SHLDR 2VW PLUS DR",1399.00,"12/20/2018"
"1610061","IR-ARTHROGM SHLDR DR",4243.25,"12/20/2018"
"1610064","UE-HUMERUS DR       ",1217.75,"12/20/2018"
"1610065","UE-ELBOW 2V DR      ",956.50,"12/20/2018"
"1610066","UE-ELBOW 3V DR      ",1064.00,"12/20/2018"
"1610067","UE-FOREARM 2V DR    ",1064.00,"12/20/2018"
"1610068","UE-UP EXT INFANT DR ",941.75,"12/20/2018"
"1610069","UE-WRIST 2V DR      ",1210.50,"12/20/2018"
"1610070","UE-WRIST 3V PLUS DR ",1319.25,"12/20/2018"
"1610071","UE-HAND 2V DR       ",891.00,"12/20/2018"
"1610072","UE-HAND 3V DR       ",1306.75,"12/20/2018"
"1610073","UE-FINGER S 2VPLS DR",997.75,"12/20/2018"
"1610074","LE-HIP UNILAT 1V DR ",1187.50,"12/20/2018"
"1610075","LE-HIP PV UN2OR3V DR",1333.75,"12/20/2018"
"1610077","LE-HIP PLV BI 2V DR ",1513.50,"12/20/2018"
"1610079","LE-HIP PV BI MIN5VDR",3026.75,"12/20/2018"
"1610080","IR-ARTHROGRAM HIP DR",1429.75,"12/20/2018"
"1610082","LE-FEMUR 2V DR      ",1366.25,"12/20/2018"
"1610083","LE-KNEE 1 TO 2V DR  ",754.75,"12/20/2018"
"1610084","LE-KNEE 3V DR       ",1657.75,"12/20/2018"
"1610085","LE-KNEE 4V PLUS DR  ",1849.50,"12/20/2018"
"1610086","LE-KNEE BI AP STD DR",941.75,"12/20/2018"
"1610087","LE-TIB FIB 2V DR    ",1088.00,"12/20/2018"
"1610088","LE-LWR EXT INFANT DR",843.00,"12/20/2018"
"1610089","LE-ANKLE 2V DR      ",1007.75,"12/20/2018"
"1610090","LE-ANKLE 3VPLUS DR  ",1135.25,"12/20/2018"
"1610091","LE-FOOT 2V DR       ",1007.75,"12/20/2018"
"1610092","LE-FOOT 3V PLUS DR  ",1135.25,"12/20/2018"
"1610093","LE-CALCANEUS 2PLS DR",908.50,"12/20/2018"
"1610094","LE-TOE S 2VPLUS DR  ",793.25,"12/20/2018"
"1610095","CH-ABD SER PA CXR DR",1930.75,"12/20/2018"
"1610097","FL-SMALL BOWEL DR   ",2037.50,"12/20/2018"
"1610104","FL-UROGRAPH RETRO DR",1849.50,"12/20/2018"
"1610106","FL-CYSTOGRM 3VPLS DR",1217.75,"12/20/2018"
"1610112","IR-HYSTERSALPINGO DR",1775.00,"12/20/2018"
"1610114","FL-FLUORO 1 HOUR DR ",1873.75,"12/20/2018"
"1610115","CH-BABYGRAM FB DR   ",1064.00,"12/20/2018"
"1610116","IR-FISTULOGRAM DR   ",1339.25,"12/20/2018"
"1610122","BONE AGE STUDY DR   ",1033.00,"12/20/2018"
"1610124","BNE SRVY LTD METS DR",3648.00,"12/20/2018"
"1610125","BNE SRVY CMP METS DR",1657.50,"12/20/2018"
"1610128","HE-EYE FRGNBDY BI DR",1241.25,"12/20/2018"
"1610132","UE-SHOULDER 2V BI DR",1931.25,"12/20/2018"
"1610141","UE-HAND 3VWS BI DR  ",1961.00,"12/20/2018"
"1610145","LE-KNEE1TO2V BI DR  ",1132.00,"12/20/2018"
"1610146","LE-KNEE 3VWS BI DR  ",2487.00,"12/20/2018"
"1610147","LE-KNEE 4VWPLS BI DR",2774.50,"12/20/2018"
"1610149","LE-LWEXT INFNT BI DR",1264.75,"12/20/2018"
"1610163","CH-CHEST 1V DR      ",868.00,"12/20/2018"
"1610164","CH-CHEST 2V DR      ",1890.50,"12/20/2018"
"1610167","CH-ABDOMEN 1 VIEW DR",1064.00,"12/20/2018"
"1610168","CH-ABDOMEN 2 VWS DR ",1504.25,"12/20/2018"
"1610169","CH-ABDOMEN 3VWS DR  ",1366.25,"12/20/2018"
"1612104","HE-MANDIBLE 4VPLS CR",1733.00,"12/20/2018"
"1612109","HE-FACIAL BNES 3V CR",1523.50,"12/20/2018"
"1612110","HE-NASAL BONES CR   ",1423.50,"12/20/2018"
"1612115","HE-SINUSES 3VPLUS CR",1569.50,"12/20/2018"
"1612117","HE-SKULL LIMITED CR ",1145.25,"12/20/2018"
"1612118","HE-SKULL 4V PLUS CR ",1733.00,"12/20/2018"
"1612126","SP-NECK SOFT TISS CR",1007.75,"12/20/2018"
"1612134","CH-RIBS UNILAT CR   ",1097.25,"12/20/2018"
"1612135","CH-RIB UNI PA CXR CR",1306.75,"12/20/2018"
"1612136","CH-RIBS BILATERAL CR",560.25,"12/20/2018"
"1612137","CH-RIBS BI PA CXR CR",1996.00,"12/20/2018"
"1612142","SP-CERV SP 2TO3VW CR",1161.75,"12/20/2018"
"1612146","SP-T SPINE 2 VIEW CR",1129.50,"12/20/2018"
"1612147","SP-T SPINE 3 VIEW CR",1416.50,"12/20/2018"
"1612151","SP-LS SPN 2 TO 3V CR",1201.75,"12/20/2018"
"1612152","SP-LS SPNE 4VPLUS CR",2027.50,"12/20/2018"
"1612153","SP-LS SPINE W BND CR",827.50,"12/20/2018"
"1612155","SP-SI JOINTS 2V CR  ",285.00,"12/20/2018"
"1612156","SP-SI JNTS 3VPLUS CR",1634.75,"12/20/2018"
"1612157","SP-SCRM COCCYX 2V CR",1064.00,"12/20/2018"
"1612159","IR-MYELO THORACIC   ",2658.50,"12/20/2018"
"1612160","IR-MYELO LUMBAR     ",4880.75,"12/20/2018"
"1612161","IR-MYELO COMPLETE   ",5216.75,"12/20/2018"
"1612164","UE-CLAVICLE CR      ",1064.00,"12/20/2018"
"1612166","UE-SHOULDER 1V CR   ",1064.00,"12/20/2018"
"1612167","UE-SHLDR 2VW PLUS CR",1399.00,"12/20/2018"
"1612169","UE-HUMERUS CR       ",1217.75,"12/20/2018"
"1612170","UE-ELBOW 2V CR      ",956.50,"12/20/2018"
"1612171","UE-ELBOW 3V CR      ",1064.00,"12/20/2018"
"1612172","UE-FOREARM 2V CR    ",1064.00,"12/20/2018"
"1612174","UE-WRIST 2V CR      ",1210.50,"12/20/2018"
"1612175","UE-WRIST 3V PLUS CR ",1319.25,"12/20/2018"
"1612176","UE-HAND 2V CR       ",891.00,"12/20/2018"
"1612177","UE-HAND 3V CR       ",1306.75,"12/20/2018"
"1612178","UE-FINGER S 2VPLS CR",997.75,"12/20/2018"
"1612179","LE-HIP UNILAT 1V CR ",1187.50,"12/20/2018"
"1612184","LE-FEMUR 2V CR      ",1366.25,"12/20/2018"
"1612185","LE-KNEE 1 TO 2V CR  ",754.75,"12/20/2018"
"1612186","LE-KNEE 3V CR       ",1657.75,"12/20/2018"
"1612187","LE-KNEE 4V PLUS CR  ",1849.50,"12/20/2018"
"1612188","LE-KNEE BI AP STD CR",941.75,"12/20/2018"
"1612189","LE-TIB FIB 2V CR    ",1088.00,"12/20/2018"
"1612191","LE-ANKLE 2V CR      ",1007.75,"12/20/2018"
"1612192","LE-ANKLE 3VPLUS CR  ",1135.25,"12/20/2018"
"1612193","LE-FOOT 2V CR       ",1007.75,"12/20/2018"
"1612194","LE-FOOT 3V PLUS CR  ",1135.25,"12/20/2018"
"1612195","LE-CALCANEUS 2PLS CR",908.50,"12/20/2018"
"1612196","LE-TOE S 2VPLUS CR  ",793.25,"12/20/2018"
"1612197","CH-ABDOMEN 1 VIEW CR",1064.00,"12/20/2018"
"1612198","CH-ABDOMEN 2 VWS CR ",1504.25,"12/20/2018"
"1612199","CH-ABDOMEN 3VWS CR  ",1366.25,"12/20/2018"
"1612200","CH-ABD SER PA CXR CR",1930.75,"12/20/2018"
"1612203","FL-ESOPHAGUS        ",2275.00,"12/20/2018"
"1612206","FL-GI SERIES        ",2684.00,"12/20/2018"
"1612207","FL-GI SERIES W KUB  ",3037.25,"12/20/2018"
"1612208","FL-GI W SM BOWEL    ",4590.25,"12/20/2018"
"1612212","FL-SMALL BOWEL CR   ",2037.50,"12/20/2018"
"1612215","FL-BARIUM ENEMA     ",3049.25,"12/20/2018"
"1612216","FL-BARIUM ENEMA AIR ",4440.75,"12/20/2018"
"1612235","FL-UROGRAPH RETRO CR",1849.50,"12/20/2018"
"1612237","FL-CYSTOGRM 3VPLS CR",1217.75,"12/20/2018"
"1612243","IR-HYSTERSALPINGO CR",1775.00,"12/20/2018"
"1612252","FL-FLUORO 1 HOUR CR ",1873.75,"12/20/2018"
"1612255","CH-BABYGRAM FB CR   ",1064.00,"12/20/2018"
"1612259","BNE SRVY CMP METS CR",1657.50,"12/20/2018"
"1612279","IR-ARTHROGM SHLDR CR",4243.25,"12/20/2018"
"1612281","IR-ARTHROGRAM WRIST ",1429.75,"12/20/2018"
"1612282","IR-ARTHROGRAM HIP CR",1429.75,"12/20/2018"
"1612286","CH-CHEST 1V CR      ",868.00,"12/20/2018"
"1612288","CH-CHEST 2V CR      ",1890.50,"12/20/2018"
"1612297","HE-EYE FRGNBDY BI CR",1241.25,"12/20/2018"
"1612315","LE-KNEE 3VWS BI CR  ",2487.00,"12/20/2018"
"1612317","LE-TIB FIB 2V BI CR ",1631.50,"12/20/2018"
"1612347","EXAM SURG SPECMN CR ",1339.25,"12/20/2018"
"1612348","LE-PELVIS CR        ",1064.00,"12/20/2018"
"1612349","LE-PELVIS 3V PLUS CR",2763.25,"12/20/2018"
"1612354","FL-FLUORO GUIDE SPIN",1298.75,"12/20/2018"
"1612397","SP-CERV SP 4TO5VW CR",1866.25,"12/20/2018"
"1612398","SP-CRV SPNE 6VPLS CR",1877.75,"12/20/2018"
"1612416","BR-PLC LOC DVCE 1ST ",6440.00,"12/20/2018"
"1612456","LE-HIP PV UN2OR3V CR",1333.75,"12/20/2018"
"1612458","LE-HIP PLV BI 2V CR ",1513.50,"12/20/2018"
"1612459","LE-HIP PV BI3OR4V CR",1513.50,"12/20/2018"
"1612483","FL-MOD BA SWALLOW   ",1809.25,"12/20/2018"
"1621503","US-ENCEPHALOGRAM    ",997.75,"12/20/2018"
"1621510","US-HEAD NECK SFT TIS",1917.00,"12/20/2018"
"1621511","US-CHEST MEDIASTINUM",908.50,"12/20/2018"
"1621513","US-ABDOMEN COMP WO  ",4440.75,"12/20/2018"
"1621514","US-ABDOMEN LTD WO   ",2166.75,"12/20/2018"
"1621515","US-ABDOMEN RETROPER ",2697.75,"12/20/2018"
"1621516","US-ABDOMEN RETRO LMT",997.75,"12/20/2018"
"1621518","US-SPINAL CANAL     ",1145.25,"12/20/2018"
"1621519","US-PELVIS PREG      ",2854.00,"12/20/2018"
"1621521","US-PELVIS PREG LTD  ",2258.75,"12/20/2018"
"1621522","US-PLV PREG FU ABD  ",2247.50,"12/20/2018"
"1621524","US-FETAL BIO NONST  ",644.50,"12/20/2018"
"1621529","US-TRANSVAGINAL     ",3043.25,"12/20/2018"
"1621531","US-PELVIS NON OB    ",3043.25,"12/20/2018"
"1621532","US-PELVIS NON OB FU ",1523.25,"12/20/2018"
"1621533","US-SCROTUM          ",2159.25,"12/20/2018"
"1621543","US-GUIDE NEEDLE PLAC",1457.50,"12/20/2018"
"1621575","US-PELV PREG 14 WKS ",1080.25,"12/20/2018"
"1621577","US-PLV PRG 2T DETAIL",4499.75,"12/20/2018"
"1621579","US-PLV PRG TRNSV    ",4311.75,"12/20/2018"
"1621596","US-ABDOMN AAA SCREEN",885.75,"12/20/2018"
"1621616","US-EXT COMP JNT UNI ",817.25,"12/20/2018"
"1621618","US-EXT LTD JNT UNI  ",408.25,"12/20/2018"
"1621628","US-PLC LOC DVCE 1ST ",6073.25,"12/20/2018"
"1621638","US-BREAST COMPLETE  ",2555.50,"12/20/2018"
"1621639","US-BREAST LIMITED   ",2555.75,"12/20/2018"
"1630001","CT-ABSC DRN CATH PLA",3872.50,"12/20/2018"
"1630007","CT-ABD PELVIS WO    ",6665.00,"12/20/2018"
"1630008","CT-ABD PELVIS W     ",8925.50,"12/20/2018"
"1630009","CT-ABD PELVIS WWO   ",9617.00,"12/20/2018"
"1630014","CTA-ABDOMEN PELVIS  ",6428.75,"12/20/2018"
"1630029","CT-THORCNT W TUB IMG",6607.50,"12/20/2018"
"1630032","CT-CATH FLUID COLXN ",5153.00,"12/20/2018"
"1630033","CT-CTH FLUID PER RET",5285.25,"12/20/2018"
"1630046","CT-LOW DOSE CNCR SCR",4913.00,"12/20/2018"
"1631501","CT-PELVIS WO        ",6267.75,"12/20/2018"
"1631502","CT-PELVIS W         ",8268.00,"12/20/2018"
"1631503","CT-PELVIS WWO       ",8832.25,"12/20/2018"
"1631508","CT-LOWER EXT WO BI  ",8353.75,"12/20/2018"
"1631509","CT-LOWER EXT W BI   ",12954.25,"12/20/2018"
"1631511","CTA-LOWER EXT BI    ",3470.50,"12/20/2018"
"1631513","CT-GUIDE NEEDLE BX  ",5773.25,"12/20/2018"
"1631516","CT-LIMITED FOLLOW UP",2454.50,"12/20/2018"
"1631517","CT-HEAD WO          ",6103.25,"12/20/2018"
"1631518","CT-HEAD W           ",8145.50,"12/20/2018"
"1631519","CT-HEAD WWO         ",10006.50,"12/20/2018"
"1631520","CT-ORBIT EAR WO     ",4768.75,"12/20/2018"
"1631521","CT-ORBIT EAR W      ",6387.00,"12/20/2018"
"1631522","CT-ORBIT EAR WWO    ",7712.00,"12/20/2018"
"1631523","CT-MAXILLOFACIAL WO ",5341.00,"12/20/2018"
"1631524","CT-MAXILLOFACIAL W  ",3966.50,"12/20/2018"
"1631525","CT-MAXILLOFACIAL WWO",8636.00,"12/20/2018"
"1631526","CT-NECK SOFT TIS WO ",9126.00,"12/20/2018"
"1631527","CT-NECK SOFT TIS W  ",9126.00,"12/20/2018"
"1631529","CTA-HEAD            ",3470.50,"12/20/2018"
"1631530","CTA-NECK            ",3470.50,"12/20/2018"
"1631531","CT-CHEST WO         ",5313.75,"12/20/2018"
"1631532","CT-CHEST W          ",9412.25,"12/20/2018"
