"Item","Description","2019 PRICE"
45000772,"HC CLSD TRANS-SCAPLUN FX W/MANIP",540.54
45000773,"HC CLSD TX HUM SHAFT W/MANIP",540.54
45000776,"HC CLSD TX SUPRA/TRANS FX W/MANIP",540.54
45000777,"HC CLSD GREAT HUMERUS TUB W/MANIP",540.54
45000780,"HC CLSD RAD/ULNAR SHAFT W/MANIP",1266.59
45000782,"HC CLSD TX ARTICULAR FX W/MANIP",1140.07
45000787,"HC CLSD TX CARPAL FX W/MANIP",540.54
45000791,"HC CLSD TX FEM SHAFT W/MANIP",540.54
45000796,"HC CLSD TX LOWER LEG WITH TRXN",1266.59
45000797,"HC CLSD TX MEDIAL MALLE W/MANIP",1266.59
45000798,"HC CLSD TX METATARSAL W/MANIP",540.54
45000803,"HC CLSD TX OF LUNATE DISLOCATION W/MANIP",540.54
45000810,"HC CLSD TX PROX FIB/SHAFT W/MANIP",1040.07
45000811,"HC CLSD TX PROX HUMERUS W/MANIP",540.54
45000817,"HC CLSD TX TALUS W/MANIP",1266.59
45000821,"HC CLSD TX TIBIAL SHAFT W/MANIP",1266.59
45000828,"HC CMPX REP LIP VERMILLION ONLY",1254.68
45000829,"HC CMPX REPAIR LIP>1/2 VERT HT",1254.68
45000830,"HC CMPX REPAIR VERTIBULE 2.5CM OR <",412.68
45000887,"HC COMPLEX REP >2.6CM TONGUE/FL MOUTH",1254.68
45000888,"HC COMPLEX REP 2.5CM OR </FL MOUTH/ANT",412.68
45000898,"HC COMPLEX REPAIR VESTIBULE > 2.5CM",1254.68
45000924,"HC CONTROL NOSEBLEED PST CPLX ANY METHOD,INIT",354.47
45000925,"HC CONTROL NOSEBLEED POSTERIOR CPLX, SUBSQ",354.47
45000983,"HC CRITICAL CARE 1ST  30-74 MIN",2562.1
45000984,"HC CRITICAL CARE EA ADD 30MINUTES",752.76
45001119,"HC DEBRIDEMENT OF 6 OR > NAILS",136.17
45001130,"HC DELIVERY PLACENTA ONLY",1780.96
45001180,"HC DILATE URETHRA STRICTURE MALE INITIAL (A)",2652.82
45001206,"HC DRAIN ABSCESS SCROTUM WALL",2166.32
45001222,"HC DRAINAGE OF MOUTH LESION, SIMPLE",451
45001226,"HC DRAINAGE OF TONSIL ABSCES",412.68
45001229,"HC DRESSING/DEBRID MAJOR BURN",420.12
45001230,"HC DRESSING/DEBRID MEDIUM BURN",372.28
45001339,"HC EMERG DEPT-BRIEF-LEVEL1",175
45001340,"HC EMERG DEPT-COMP-LEVEL 5",1998.17
45001341,"HC EMERG DEPT-EXTENDED-LEVEL 4",1227.53
45001342,"HC EMERG DEPT-INTERM-LEVEL 3",608.26
45001343,"HC EMERG DEPT-LIMITED-LEVEL 2",356
45001344,"HC EMERGENT CRICOTHYROTOMY",3123.7
45001412,"HC EVACUAT SUBUNGAL HEMATOMA",136.18
45001438,"HC EXCISION EXTER THROMBOSED HEMORRHOID",878.58
45001446,"HC EXCISION SKIN EDGE TOENAIL",332.64
45001508,"HC FB REM MOUTH EMBEDDED SIMPLE",140.34
45001511,"HC FB REMOVAL ARM/ELBOW DEEP",3012.47
45001513,"HC FB REMOVAL FOOT DEEP",3012.47
45001534,"HC FINGER METACARPOPHALANGEAL REDUCTION",540.54
45001556,"HC FNE LEVEL 1 (PERK)",2450.68
45001557,"HC FNE LEVEL 1(PERK)W/BLINDREPORT",2339.28
45001558,"HC FNE LEVEL 2 (EXAM, NO PERK)",2389.41
45001559,"HC FNE LEVEL 3 (SUSPECT<24HRS)",1531.68
45001560,"HC FNE LEVEL 4 (SUSPECT>24HRS)",1253.19
45001561,"HC FNE LEVEL 5 (FOLLOW UP EXAM)",354.12
45001562,"HC FNE LEVEL 6 (BLOOD DRAW ONLY)",278.49
45001793,"HC I AND D OF VULVA/PERINEUM",588.36
45001795,"HC I AND D BARTHOLINS GLAND",588.36
45001796,"HC I AND D EAR ABSCESS COMPLICATED",2166.32
45001797,"HC I AND D EAR ABSCESS SIMPLE",537.48
45001798,"HC I AND D EYELID ABSCESS",643.46
45001805,"HC I AND D PALATE OR UVULA",412.68
45001806,"HC I AND D PERIANAL ABSCESS, SUPERFICIAL",776.1
45001807,"HC I AND D PERIRECTAL ABSCESS",2203.74
45001811,"HC I AND D SCROTAL SPACE",4596.67
45001815,"HC I AND D SUBMANDIBULAR SPACE, MOUTH",3123.7
45001818,"HC I AND D UPPER ARM ELBOW BURSA",1264.8
45001819,"HC I AND D VERTIBULE MOUTH COMP",1254.68
45001879,"HC INCISE EXTERNAL HEMORRHOID",739.08
45001882,"HC INCISION OF DEEP ABSCESS",4022.87
45001963,"HC INSERT PICC NO PUMP/PORT < 5 YEARS",2484.41
45001967,"HC INSERT OR REPLACE HEART ELECTRODE",11853.42
45001969,"HC INSERTION PESSARY DEVICE",226.61
45001982,"HC INT REP SCLP/TRK/EXT >30CM",1471.6
45001986,"HC INT REP SLP/TRK/EXT 20.1-30CM",990.67
45001991,"HC INTER REP FACE 12.6-20CM",842
45001994,"HC INTER REP FACE 5.1-7.5CM",742
45001995,"HC INTER REP FACE 7.6-12.5CM",756.18
45002031,"HC CARDIOVERSION INTERNAL ELECTIVE",1167.36
45002045,"HC PLCMT NDL INTRAOSSEOUS INFUSION",470.89
45002064,"HC IRRIG CORP CAVERNOSA PRIAPISM",643.45
45002076,"HC JAW REDUCTION",412.68
45002094,"HC KNEE STRAPPING",224.53
45002113,"HC LAC REPAIR PALATE UP TO 2CM",431.48
45002168,"HC SPINAL PUNCTURE LUMBAR DX",1035.34
45002368,"HC NASO/ORO-GASTRIC TUBE PLACEMENT",471.2
45002370,"HC NASOPHARYNGOSCOPY",227.65
45002374,"HC NEEDLE ASPIRATION BLADDER",434.51
45002397,"HC NERVE BLOCK INJ FACIAL",437.63
45002398,"HC FEMORAL NERVE BLOCK SGL",779.83
45002493,"HC OSTEOPATH MANJ 1-2 REGIONS",125.47
45002784,"HC REDUC HIP POST ARTHROPLASTY",540.54
45002786,"HC REDUCTION FINGER INTERPHALANGEAL",540.54
45002788,"HC REDUCTION HIP TRAUMA W/O ANES",540.54
45002789,"HC REDUCTION KNEE",540.54
45002791,"HC REDUCTION TOE INTERPHALANGEAL",540.54
45002792,"HC REDUCTION TOE METATARSOPHALANGEAL",540.54
45002796,"HC RMVL FB CORNEAL W/O SLIT LAMP",468.82
45002797,"HC RMVL FB CORNEAL W/SLIT LAMP",468.82
45002798,"HC RMVL FB SUB/CONJUNCTIVAL/SCLERAL EMBED",468.82
45002800,"HC REM/REV GAUNT BOOT/BODY CAST",224.53
45002801,"HC REM/REV LONG ARM/LEG CAST",224.53
45002807,"HC REMOVAL FOREIGN BODY EYELID",251.13
45002818,"HC REMOVAL OF FB IN SCROTUM",4596.67
45002853,"HC REMOVAL TUNNELED CVC W/O PORT/PUMP",957.38
45002864,"HC RMVL FB CONJUNCTIVAL SUPERFICIAL",198.55
45002868,"HC RMVL FOREIGN BODY OUTER EAR CANAL",140.34
45002871,"HC INSTRUMENT RMVL IMPACTED EAR WAX UNI",168.45
45002876,"HC REMOVE PHARYNX FOREIGN BODY",309.64
45002890,"HC REPAIR CPLX F/C/C/M/N/AX/G/H/F 2.6 TO 7.5CM",1400.38
45002893,"HC REPAIR EYELID WOUND",3525.98
45002904,"HC REPAIR TUNNELED CV CATH W/O PORT",957.38
45002908,"HC REPLACE G/C TUBE PERC W/FLUORO",700.62
45002909,"HC REPL PICC NO PORT SAME ACCESS",2484.41
45002912,"HC REPOS NASO/ORO GASTRIC TUBE THR DUOD",450.1
45002968,"HC SC THER INFUSION,UP TO 1 HR",819.13
45003014,"HC SIMP REP FACE 5.1-7.5CM",438.5
45003017,"HC SIMP REP SCALP ETC. 7.6-12.5CM",458.5
45003018,"HC SIMP REP SCALP ETC.>30CM",530.63
45003019,"HC SIMP REP SCALP ETC.12.6-20CM",475.51
45003020,"HC SIMP REP SCALP ETC.20.1-30CM",504.65
45003021,"HC SIMP REPAIR FACE 12.6-20CM",527.61
45003023,"HC SIMP REPAIR FACE 7.6-12.5CM",478.51
45003210,"HC UNLISTED PROCEDURE THER/PROP/DIAG/INF PROC",35.74
45003243,"HC THROMBOLYSIS CEREBRAL BY IV INF",7044.69
45003249,"HC THUMB REDUCTION",540.54
45003269,"HC TOES STRAPPING",224.53
45003350,"HC TX NASAL FX W/O STABILIZATION",300.21
45003351,"HC TX SHOULDER DISLOCATION W/ANES",2797.3
45003372,"HC UNLISTED PROCEDURE CASTING/STRAPPING",224.53
45003478,"HC VAGINAL DELIVERY ANY METHOD",1373.47
45003490,"HC VP FEMORAL/JUGULAR<3YRS BY MD",42.89
45003492,"HC VENIPUNCTURE<3YRS MD SKILL",42.89
45003568,"HC CLSD TX RADIOCARPAL/INTERCARPAL DIS W/MANIP",540.54
46000002,"HC PULMONARY STRESS TEST COMPLEX",599.3
46000003,"HC EXERCISE TEST FOR BRONCHOSPASM",293.64
46000004,"HC PULMONARY STRESS TESTING",293.64
46000468,"HC BRONCHO PROVOCATION",740.81
46000521,"HC CAPNOGRAPHY",233.47
46001174,"HC DIFFUSING CAPACITY",310.21
46002219,"HC MEASURE BLOOD OXYGEN LEVE",41.35
46002505,"HC OVERNIGHT OXIMETRY",182.87
46002745,"HC PULM FUNCT PLETHYSMOGRAP",328.81
46003106,"HC SPIROMETRY BEFORE AND AFTER",489.84
46003107,"HC SPIROMETRY W/GRAPH RECORD",248.38
46003238,"HC THORACIC GAS VOLUME",172.56
47000006,"HC REPAIR-IN OFFICE 5-15 MINS",15
47000007,"HC REPAIR-IN OFFICE<5MINS",5
47000008,"HC HEARAID LOSS/DAMAGE HIGH",250
47000010,"HC HEARAID LOSS/DAMAGE LOW",150
47000012,"HC HEARING AID WARRANTY MED",150
47003579,"HC HEARAID REPAIR-IN OFFICE",25
47003580,"HC HEARAID REPAIR-MANU HIGH",350
47003581,"HC HEARAID REPAIR-MANU LOW",225
47100001,"HC CALORIC VSTBLR W/REC-BITHERM",227.9
47100002,"HC CALORIC VSTBLR W/REC-MONOTHERM",303.75
47100086,"HC ACOUSTIC IMMITTANCE TEST",160.08
47100309,"HC ASSESSMENT TINNITUS",215.18
47100315,"HC AUDIOMETRY AIR AND BONE",151.25
47100316,"HC AUDITORY EVOKED POTENTIAL",552.28
47100317,"HC AUDITORY EVOKED POTENTIAL LIMITED",350.32
47100318,"HC AUDITORY FUNCTION 15 MIN",56.13
47100319,"HC AUDITORY FUNCTION 60 MINS",259.33
47100901,"HC COMPREHENSIVE HEARING TEST",216.22
47101419,"HC EVOKED AUDITORY TEST COMPLETE",266.11
47101420,"HC EVOKED AUDITORY TEST LIMITED",234.93
47102500,"HC OTOACOUSTIC EMISSION SCRN",97.71
47102752,"HC PURE TONE AUDIOMETRY AIR",98.55
47103084,"HC SPEECH AUDIOMETRY COMPLE",103.95
47103089,"HC SPEECH THRESHOLD AUDIOMET",78.64
47103354,"HC TYMPANOMETRY",96.67
47103355,"HC TYMPANOMETRY AND REFLEX THR",111.23
47103519,"HC VISUAL AUDIOMETRY (VRA)",156.94
48000001,"HC ICD PERI PROC EVAL/PROGRMING",75.88
48000074,"HC ABLATE ARRYTHMIA ADD ON",2361.74
48000331,"HC AV NODAL INTRACARDIAC ABLATION",5488.29
48000541,"HC CARDIOVASCULAR STRESS TEST W SPRVSN INTRP AND RPT",486.49
48000544,"HC CARDIOVERSION EXTERNAL ELECTIVE",737.01
48000961,"HC CPR",914.76
48001294,"HC ECG RECORD/REVIEW",772.35
48001327,"HC ELECTROCARDIOGRAM REPORT",44.7
48001381,"HC EP AND ABLATE SUPRAVENT ARR",15718.7
48001541,"HC CARDIOVASCULAR STRESS TEST",113.31
48001820,"HC ICD DEVICE INTERROGATION",145.12
48001821,"HC ICD DEVICE PROGR EVAL DUAL",271.11
48001822,"HC ICD DEVICE PROGR EVAL MULT",316.4
48001823,"HC ICD DEVICE PROGR EVAL SNG",208.52
48001844,"HC ILR DEVICE EVAL PROG",101.87
48001845,"HC ILR DEVICE INTERROGATE",91.48
48001846,"HC ILR REMOTE TECH SERVICE",151.98
48001874,"HC IMPLT SUBQ DEFIB INTEROGAT",95.68
48002038,"HC INTRACARDIAL ECG",225.57
48002073,"HC IVUS, CORONARY VESSEL",1093.42
48002155,"HC LIMITED DOPPLER",292.89
48002508,"HC PACEMAKER,TEMP TRANSCUT PACER",481.01
48002509,"HC PACER PERI PROC EVAL/PROGRMING",86.53
48002541,"HC CARDIOVASCULAR STRESS TEST, INTRP AND RPT ONLY",75.88
48002646,"HC PM DEVICE EVAL IN PERSON",111.95
48002647,"HC PM DEVICE PROGR EVAL DUAL",193.77
48002648,"HC PM DEVICE PROGR EVAL MULT",225.25
48002650,"HC PM PHONE R-STRIP DEVICE",232.85
48002651,"HC PM/ICD REMOTE TECH SERV",197.51
48002694,"HC PRGRMG DEV EVAL IMPLTBL SYS",95.68
48003141,"HC ECHO TTE 2D PHARM STRESS",720.64
48003240,"HC THROMBECTOMY PERC COR MECH",3592.1
48003258,"HC TILT TABLE EVALUATION",916.96
48003347,"HC TX ATRIAL FIB PULM VEIN ISOL",17372.94
48003349,"HC TX L/R ATRIAL FIB ADDL",9014.09
48003534,"HC VT INTRACARDIAC EP AND ABLATION",17372.94
48100001,"HC HEART CATH LEFT TRANSCEPTAL",8270.26
48100002,"HC IMPLANT PT-ACTIVATED CARDIAC EVEN REC",12137.2
48100003,"HC REM SUBCUT CARDIAC RHYTHM MONITOR",1615.48
48100004,"HC INSERSTION PICC W RS&I 5YR+",2484.41
48100005,"HC INTRASSEOUS DES LUMB/SACRUM",1276.2
48100006,"HC INTRAOSSEOUS DESTRUC ADD'L",1276.2
48100041,"HC 3D MAPPING",3282.14
48100105,"HC AFIB MAPPING POINTS",2296.68
48100221,"HC AORTOGRAPHY",998.85
48100871,"HC COMP EP W/INDUCTION",4986.21
48100873,"HC COMP EP, LA PACE RECORD CS",4589.83
48100874,"HC COMP EP, LV PACE RECORD",4271
48100934,"HC CORONARY AFT GFT ANGIO S AND I",4239.08
48100935,"HC CORONARY ANGIO",4027.02
48100936,"HC CORONARY ANGIOPLASTY 1 ART",4771.05
48100937,"HC CORONARY STENT ADDL VESSEL",5508.44
48100938,"HC CORONARY STENT PLACEMENT  W/ANGIO 1 VSL",9861.54
48101131,"HC DES ADDL COR ART/BRAN",23537.4
48101133,"HC DES ATHER SINGLE COR ART/BRAN",23537.4
48101134,"HC DES COR REVASC AMI SINGLE VESSEL",23537.4
48101135,"HC DES PLACEMENT COR SINGLE ART/BRAN",23537.4
48101138,"HC DES REVASC COR BYPASS SINGLE VESSE",23537.4
48101139,"HC DES REVASC COR CHRON SINGLE VESSEL",23537.4
48101202,"HC DOPPLER, INTRAVASC ADD. VESSEL",779.63
48101233,"HC DRUG ADMIN AND HEMODYNAMIC MEA",621.62
48101679,"HC HEART CATH LT AND RT W/VENTRICLGRPHY",9667.35
48101680,"HC HEART CATH LT VENT COR GFT",9709.88
48101681,"HC HEART CATH RIGHT",2972.97
48101683,"HC HEART FLOW RESERVE MEASUR",898.13
48101782,"HC HRTCATH RT AND LT W VENT COR",11494.79
48101783,"HC HRTCATH RT AND LT W VNT COR GF",11706.85
48102098,"HC L HRT ARTERY/VENTRICLE ANGIO",10006.36
48102550,"HC PERC CARD REVASC MI 1 VSL",8750.62
48102553,"HC PERC REVASC BYP GRAFT 1 VSL",9861.54
48102741,"HC PTCA ADDITIONAL VESSEL",3596.98
48102934,"HC RHRT ART GRFT ANGIO",7212.05
48102935,"HC RHRT CORONARY ARTERY ANGIO",6999.99
48103125,"HC STIMULATION PACING AFTER IV INFUSION",1512.24
48200001,"HC HMPT FD CARDIOVASCULAR STRESS TEST TRCNG",212
48203142,"HC CARDIOVASCULAR STRESS TEST, TRACING ONLY",908.96
48301200,"HC ECHO DOPPLER COMPLETE (ADD ON)",595.33
48301201,"HC ECHO DOPPLER COLORFLOW (ADD ON)",515.59
48301298,"HC ECHO TTE CONGENITAL LIMITED NO CONTRAST",456.64
48301300,"HC ECHO TTE CONGENITAL COMPLETE",678.79
48301301,"HC ECHO TTE 2D M MODE LIMITED",408.97
48302649,"HC PM DEVICE PROGR EVAL SNG",160.1
48303143,"HC STRESS TTE COMPLETE INCL CONT EKG MONITOR",1650.23
48303298,"HC TRANSESOPHAGEAL ECHO INCL PROBE PLACE",1475.18
48303338,"HC ECHO TTE W/CONTR 2D M MODE COLORFLOW",1061.33
48303342,"HC ECHO TTE W/CONTR 2D W/STRESS REST MONITOR",1780
48303343,"HC TTE W/DOPPLER COMPLETE",1786.58
49001607,"HC GASTROSTOMY TUBE REPLACEMENT",1129.88
49001949,"HC INJECTION THERAPY OF VEIN",360.71
51000001,"HC MEDICAL SERVICES AFTER HR",62.26
51000005,"HC ASSMT & CARE PLANNING PT W/COGNITIVE IMPAIRMENT",268.18
51000010,"HC NURSING VISIT LEVEL 1",96.38
51000384,"HC BIOPSY OF CERVIX",588.36
51000399,"HC BIOPSY OF VAGINA",588.36
51000858,"HC COLPOSCOPY CERVIX W ENDOCERVICAL CURETTAGE",588.36
51000859,"HC COLPOSCOPY CERVIX W LOOP ELEC CONIZATION",3896.05
51000860,"HC COLPOSCOPY CERVIX W/BIOPSY AND CURRETAGE",588.36
51000861,"HC COLPOSCOPY OF CERVIX",392.03
51000863,"HC COLPOSCOPY OF VULVA W/BIOPSY",330.56
51000864,"HC COLPOSCOPY VAGINA W CERVIX",588.36
51000865,"HC COLPOSCOPY VAGINA W/ CERVIX W/ BIOPSY",588.36
51000866,"HC COLPOSCOPY W BIOPSY(S) OF THE CERVIX",588.32
51001357,"HC ENDOCERVICAL CURETTAGE",588.36
51001369,"HC ENDOVENOUS ABLATION 1ST VEIN",5837.83
51001956,"HC INS VAG BRACHYTX DEVICE",782.74
51002459,"HC OFFICE CONSULTATION 15 MIN",162.16
51002460,"HC OFFICE CONSULTATION 30 MIN",331.6
51002461,"HC OFFICE CONSULTATION 40 MIN",505.46
51002462,"HC OFFICE CONSULTATION 60 MIN",650.73
51002463,"HC OFFICE CONSULTATION 80 MIN",861.75
51003290,"HC TRANS CARE MGMT 7 DAY DISCH",189.2
51902700,"HC PRLNGED E/M SVC BEF AND/OR AFT PT CARE 1ST HR",378.96
61000001,"HC MRI W/O, CONT BREAST, BILATERAL",1204.88
61000002,"HC MAGNETIC RESONANCE ELASTOGRAPHY",1690.99
61002277,"HC MRI GUIDE NEEDLE PLACEMENT",1980.72
61002296,"HC MRI ABDOMEN W AND W/O CONTRAST",4303.53
61002297,"HC MRI ABDOMEN W CONTRAST",2326.4
61002298,"HC MRI ABDOMEN W/O CONTRAST",1941.79
61002302,"HC MRI BREAST BILATERAL W/WO CON",4143.12
61002307,"HC MRI CHEST W AND W/O CONTRAST",4268.19
61002308,"HC MRI CHEST W CONTRAST",2326.4
61002309,"HC MRI CHEST W/O CONTRAST",2225
61002310,"HC MRI LOWER EXTREMITY W AND W/O CNTRST",4947.35
61002311,"HC MRI LOWER EXTREMITY W CONTRAST",2319.12
61002312,"HC MRI LOWER EXTREMITY W/O CONTRAST",2587.95
61002313,"HC MRI LOWER JOINT W AND W/O CNTRST",4293.14
61002314,"HC MRI LOWER JOINT W CONTRAST",2657.15
61002315,"HC MRI LOWER JOINT W/O CONTRAST",2541.15
61002318,"HC MRI ORBIT,FACE,NECK W AND W/O CNTRST",4293.14
61002319,"HC MRI ORBIT,FACE,NECK W CONTRAST",2319.13
61002320,"HC MRI ORBIT,FACE,NECK W/O CNTRST",2357.85
61002324,"HC MRI TEMPOROMANDIBULAR JT",1963.62
61002327,"HC MRI UPPER EXT W/O CONTRAST",2215.7
61002328,"HC MRI UPPER EXTREMITY W AND W/O CNTRST",5173.15
61002329,"HC MRI UPPER EXTREMITY W CONTRAST",2319.12
61002330,"HC MRI UPPER JOINT W AND W/O CONTRAST",4293.14
61002331,"HC MRI UPPER JOINT W CONTRAST",2668
61002332,"HC MRI UPPER JOINT W/O CONTRAST",2540.23
61102299,"HC MRI BRAIN INCL STEM W/O CONTRAST",1993.89
61102300,"HC MRI BRAIN W AND W/O CONTRAST",4589.74
61102301,"HC MRI BRAIN W CONTRAST",2352.39
61202304,"HC MRI SPINE CERVICAL W/O CONTRAST",2509.89
61202305,"HC MRI SPINE CERVICAL W AND W/O CONTRAST",4868.89
61202306,"HC MRI SPINE CERVICAL W CONTRAST",2352.39
61202316,"HC MRI SPINE LUMBAR W AND W/O CONTRAST",4868.89
61202317,"HC MRI SPINE LUMBAR W CONTRAST",2352.39
61202325,"HC MRI SPINE THORACIC W AND W/O CONTRAST",4361.74
61202326,"HC MRI SPINE THORACIC W CONTRAST",2352.39
61202333,"HC MRI SPINE LUMBAR W/O CONTRAST",2389.17
61202334,"HC MRI SPINE THORACIC W/O CONTRAST",2389.17
61402321,"HC MRI PELVIS W AND W/O CONTRAST",4303.53
61402322,"HC MRI PELVIS W CONTRAST",2326.4
61402323,"HC MRI PELVIS W/O CONTRAST",1941.79
61502284,"HC MRA HEAD W CONTRAST",2201.45
61502285,"HC MRA HEAD W AND W/O CONTRAST",3840.96
61502286,"HC MRA HEAD W/O CONTRAST",1963.62
61502290,"HC MRA NECK W AND W/O CONTRAST",3840.96
61502291,"HC MRA NECK W CONTRAST",1963.62
61502292,"HC MRA NECK W/O CONTRAST",1963.62
61602288,"HC MRA LOWER EXTREMITY W W/O CONT",3000.89
61800001,"HC MRA UPPER EXTREMITY W/WO CONTRAST",1963.62
61802279,"HC MRA ABDOMEN W WO CONTRAST",2222.45
61802280,"HC MRA ABDOMEN WO CONTRAST",1587.32
61802282,"HC MRA CHEST W/WO CONTRAST",2222.45
61802293,"HC MRA PELVIS W  W/O CONTRAST",3840.96
61802295,"HC MRA PELVIS W/O CONTRAST",1963.62
63600068,"HC HYALURONAN FOR INTRA-ARTICULAR INJ PER 1 1 MG(SYNVISC OR SYNVISC-ONE)",120.38
63600086,"HC FLU VACC IIV4 NO PRESERV ID",90.5
63600089,"HC HEP A AND B VACCINE ADULT",190.36
63600093,"HC FLUZONE HIGH-DOSE FLU VAC",239.73
63600094,"HC PNEUMOCOCCAL VACCINE",820.56
63600098,"HC FLU VAC NOPRSV 4VAL 3YRS+",93.07
63600100,"HC TDAP 7 YRS OR OLDER",175.68
63600101,"HC PNEUMOCOCCAL IMMUNIZATION",450.2
63600107,"HC FLU VACC IIV3 NO PRESERV ID",79
63600194,"HC MEPOLIZUMAB PER 1 MG INJ",129.09
63600195,"HC BENDUMUSTINE PER 1MG INJ",111.32
63600196,"HC TRIAMCINOLONE ACETONIDE PF ER PER 1MG INJ (ZILRETTA)",80.16
63600197,"HC GALANZUMAB-GNLM(EMGALITY) 120MG/1ML",2587.5
68200001,"HC INJURY ALERT-PARTIAL TRAUMA AC  (B)",3898.81
68201952,"HC INJURY ALERT-PARTIAL TRAUMA AC",3898.81
68203308,"HC TRAUMA CODE-FULL TEAM ACTIVATI",5569.73
68203309,"HC TRAUMA CODE-FULL TEAM ACTIVATION",5569.73
68203310,"HC TRAUMA EVALUATION",2784.86
68203311,"HC TRAUMA EVALUATION",2784.86
71000001,"HC PACU PHASE I PER HOUR",721
71000002,"HC PACU PHASE II PER HOUR",355.5
72000001,"HC C-SECTION LEVEL 1-SCHEDULED",2936.32
72000002,"HC C-SECTION LEVEL 2- LABOR 12HR",4460.54
72000003,"HC C-SECTION LEVEL 3- LABOR 24HR",6540.15
72000146,"HC AMNIO INFUSION",288.73
72001484,"HC EXTERNAL CEPHALIC VERSION",846.15
72001526,"HC FETAL NON-STRESS TEST",270.55
72001896,"HC INFANT RESUSCITATION",481.01
72001958,"HC INSERT CERVICAL DILATOR",390.46
72002099,"HC LABOR DELIVERY LEVEL 1 (UNDELIVERED)",2024.92
72002103,"HC LABOR DELIVERY LEVEL 2-LABOR 0-12HR 2",1221.57
72002106,"HC LABOR DELIVERY LEVEL 3-LABOR 13-24HR3",2196.91
72002108,"HC LABOR DELIVERY LEVEL 4-LABOR 25-36HR4",3179.2
72002667,"HC POST DELIVERY SERVICES",985.21
72002688,"HC PRE-TERM LABOR - LEVEL 1",2024.92
73000001,"HC INITIAL EXAM EKG/ECG TRACING ONLY DURING 12 MO",73.8
73001321,"HC EKG RHYTHM 1-3 LEADS TRACING ONLY",52.51
73001328,"HC ELECTROCARDIOGRAM TRACING",258.82
73101418,"HC EVENT MONITOR HOOKUP",300.21
73101772,"HC HOLTER MONITOR/RECORD/HOOKUP",322.05
73101773,"HC HOLTER SCANNING/ANALYSIS",387.73
74000001,"HC NIGHT ELECTROENCEPHALOGRA",1096.3
74001308,"HC EEG AWAKE AND ASLEEP",829.3
74001309,"HC EEG AWAKE AND DROWSY",531.18
74001311,"HC EEG COMA OR SLEEP ONLY",247.4
74001312,"HC EEG DURING NONINTRACRANIAL SURGERY",768.89
74001313,"HC EEG MONITORING/COMPUTER PER 24 HOURS",1659.12
74001314,"HC EEG, EXTENDED > 1 HR",1102.32
74001315,"HC EEG,EXTENDED MONITORING 41 TO 60 MIN",900.98
74002042,"HC INTRAOP NEURO MONITORING EA 15 MIN",226.99
74002043,"HC INTRAOP NEURO MONITORING PER HOUR",662.88
74002337,"HC MULTIPLE SLEEP LATENCY TEST",2203.45
74002660,"HC POLYSOMNOGRAPHY 4 OR MORE PARAMETERS",3265.2
74002661,"HC POLYSOMNOGRAPHY W CPAP",3805.06
74003047,"HC SLEEP STUDY UNATT AND RESP EFFECT",793.14
74003068,"HC SOMATOSENSORY TESTING UPPER AND LOWER",1449.06
74003375,"HC UNLISTED NEUROLOGICAL PROCEDURE",139.29
75000002,"HC BRONCHOSCOPY W/THERAPEUTIC ASPIRATION",1935.55
75000007,"HC ESOPHAGOSCPY RIG TRANSORAL W/ REM FB",3014.05
75000008,"HC ESOPHAGOSCP RIG W/BALLOON DILATION",3476.63
75000009,"HC ESOPHAGSCPY RIG W/INS OF GDE WIRE/DILAT",3014.05
75000010,"HC ESOPHAGOSCOPY FLEX TRANSNASAL DX",1995.67
75000011,"HC ESOPHAGOSCOPY FLEX TRANSN W/ BX(S)",1995.68
75000012,"HC ESOPHAGOSCOPY FLEX TRANSORAL DX",1602.91
75000014,"HC ESOPHAGOSCOPY FLEX TRANSORAL W/ BX",1602.91
75000020,"HC ESOPHAGSCPY FLEX TRANSORAL REM FB",1602.91
75000021,"HC ESOPHAGOSCPY FLEX BALLOON  < 30MM",1602.91
75000025,"HC EGD FLEX/TRANSORAL/DIAGNOSTIC",1602.91
75000026,"HC EGD FLEX TRANSO DIAG W INJ",1601.87
75000028,"HC EGD FLEX/TRANSORAL W BX(S)",1602.91
75000029,"HC EGD FLEX W/INS TUBE/CATHETER",1602.91
75000031,"HC EGD FLEX W/BAND LIG VARICES",1602.91
75000032,"HC EGD FLEX W/DILAT GASTRIC/DUODENAL STRICT",1602.91
75000033,"HC EGD FLEX TRANSO W/PEG PLACEMENT",1602.91
75000034,"HC EGD FLEX TRANSO W REMOVAL FB",1602.91
75000035,"HC EGD FLEX TRANSO W GD WIRE DILAT",1602.91
75000036,"HC EGD FLEX W/BALLOON DIL < 30 MM",1602.91
75000037,"HC EGD FLEX  TRANSO W POLYPECTOMY",1602.91
75000038,"HC EGD W/US GDE TRANMURAL INJ OR MARKER",3014.05
75000040,"HC EGD FLEX TRANSO W HEMOSTASIS",1602.91
75000041,"HC EGD W STENT PLACEMENT",4078.66
75000042,"HC ERCP W STENT PLACEMENT",5230.46
75000047,"HC DILATE ESOPHAGUS (MALONEY)",1318.09
75000049,"HC ENTEROSCOPY SM BOWEL W/BX",1759.87
75000051,"HC SMALL BOWEL ENDO/CONTROL BLEED",1759.87
75000052,"HC ENTEROSCOPY SM BOWEL/ABLATION",1759.87
75000053,"HC ILEOSCOPY THRU STOMA W/BIOPSY(S)",1759.87
