Medication,Package Size,Package Unit,UOM charge
LEVOFLOXACIN IN D5W 500 MG/100 ML IV PIGGY BACK,100,mL,248
LEVOFLOXACIN IN D5W 750 MG/150 ML IV PIGGY BACK,150,mL,248
LEVOFLOXACIN IN D5W 750 MG/150 ML IV PIGGY BACK,150,mL,338.99
LEVOLEUCOVORIN CALCIUM 50 MG IV SOLUTION,1,Each,451.2
LEVOMILNACIPRAN ER 40 MG 24 HR CAPSULE,1,Each,42.274
LEVONORGESTREL 0.75 MG TAB,1,Each,86.085
LEVONORGESTREL 1.5 MG TAB,1,Each,172.17
LEVOTHYROXINE 100 MCG IV SOLUTION,1,Each,828.5
LEVOTHYROXINE 100 MCG IV SOLUTION,1,Each,849.21
LEVOTHYROXINE 100 MCG TAB,1,Each,26
LEVOTHYROXINE 112 MCG TAB,1,Each,26
LEVOTHYROXINE 125 MCG TAB,1,Each,26
LEVOTHYROXINE 150 MCG TAB,1,Each,26
LEVOTHYROXINE 200 MCG IJ SOLR,1,Each,1287.92
LEVOTHYROXINE 200 MCG TAB,1,Each,26
LEVOTHYROXINE 25 MCG TAB,1,Each,26
LEVOTHYROXINE 50 MCG TAB,1,Each,26
LEVOTHYROXINE 75 MCG TAB,1,Each,26
LEVOTHYROXINE 88 MCG TAB,1,Each,26
LIDOCAINE (BUFFERED) 1% 5 ML SYRINGE,5,mL,80
LIDOCAINE (BUFFERED) 1% IN 0.2 ML IN A 0.25 ML J-TIP,0.2,mL,80
LIDOCAINE (PF) 10 MG/ML (1 %) IJ SOLN,10,mL,80
LIDOCAINE (PF) 10 MG/ML (1 %) IJ SOLN,2,mL,80
LIDOCAINE (PF) 10 MG/ML (1 %) IJ SOLN,30,mL,80
LIDOCAINE (PF) 10 MG/ML (1 %) IJ SOLN,5,mL,80
LIDOCAINE (PF) 10 MG/ML (1 %) IV SYRINGE,5,mL,80
LIDOCAINE (PF) 15 MG/ML INJECTION,20,mL,130.74
LIDOCAINE (PF) 20 MG/ML (2 %) IJ SOLN,10,mL,80
LIDOCAINE (PF) 20 MG/ML (2 %) IJ SOLN,2,mL,80
LIDOCAINE (PF) 20 MG/ML (2 %) IJ SOLN,5,mL,80
LIDOCAINE (PF) 20 MG/ML (2 %) IV SYRINGE,5,mL,80
LIDOCAINE (PF) 40 MG/ML (4 %) IJ SOLN,5,mL,80
LIDOCAINE (PF) 5 MG/ML (0.5 %) IJ SOLN,50,mL,80
LIDOCAINE (PF) 5 MG/ML (0.5 %) IJ SOLN,50,mL,138.2
LIDOCAINE 2 % MUCOSAL GEL,5,mL,30.11
LIDOCAINE 2 % MUCOSAL GEL,30,mL,67.4
LIDOCAINE 2 % MUCOSAL GEL,30,mL,128.39
LIDOCAINE 2 % MUCOSAL SOLN,15,mL,26
LIDOCAINE 2 % MUCOSAL SOLN,100,mL,71.22
LIDOCAINE 2 % MUCOUS MEMBRANE JELLY IN APPLICATOR,5,mL,37.23
LIDOCAINE 2 % MUCOUS MEMBRANE JELLY IN APPLICATOR,6,mL,38.54
LIDOCAINE 2 % MUCOUS MEMBRANE JELLY IN APPLICATOR,5,mL,38.85
LIDOCAINE 2 % MUCOUS MEMBRANE JELLY IN APPLICATOR,10,mL,41.5
LIDOCAINE 4 % TOPICAL CREAM,5,g,26
LIDOCAINE 4 % TOPICAL CREAM,5,g,29.14
LIDOCAINE 4 % TOPICAL CREAM,5,g,32.38
LIDOCAINE 4 % TOPICAL CREAM,5,g,45.32
LIDOCAINE 4 % TOPICAL CREAM,15,g,103.63
LIDOCAINE 4 % TOPICAL CREAM,15,g,143.25
LIDOCAINE 4 % TOPICAL PATCH (12 HOUR DURATION),1,Each,4.66
LIDOCAINE 4 % TOPICAL PATCH (12 HOUR DURATION),1,Each,4.71
LIDOCAINE 4 % TOPICAL PATCH (12 HOUR DURATION),1,Each,7.25
LIDOCAINE 4 % TOPICAL SOLN,4,mL,35.04
LIDOCAINE 4 % TOPICAL SOLN,50,mL,235.45
LIDOCAINE 4 % TOPICAL SOLN,50,mL,285.31
LIDOCAINE 5 % (700 MG/PATCH) ADHESIVE PATCH,1,Each,48.48
LIDOCAINE 5 % (700 MG/PATCH) ADHESIVE PATCH,1,Each,102.3
LIDOCAINE 5 % TOPICAL OINTMENT,35.44,g,67.92
LIDOCAINE 5 % TOPICAL OINTMENT,35.44,g,273.96
LIDOCAINE 5 % TOPICAL OINTMENT,50,g,291.4
LIDOCAINE 5 % TOPICAL OINTMENT,50,g,402.66
LIDOCAINE 5 % TOPICAL OINTMENT,35.44,g,413.84
LIDOCAINE 5 % TOPICAL OINTMENT,30,g,527.92
LIDOCAINE 5 % TOPICAL OINTMENT,35.44,g,848.52
LIDOCAINE 5 % TOPICAL OINTMENT,50,g,879.86
"LIDOCAINE 70 MG-TETRACAINE 70 MG PATCH, MEDICATED SELF-HEATING",1,Each,109.74
LIDOCAINE 8 MG/ML INFUSION,250,mL,248
LIDOCAINE HCL 0.5 % IJ SOLN,50,mL,80
LIDOCAINE HCL 1 % (10 MG/ML) IJ SOLN,10,mL,80
LIDOCAINE HCL 1 % (10 MG/ML) IJ SOLN,2,mL,80
LIDOCAINE HCL 1 % (10 MG/ML) IJ SOLN,20,mL,80
LIDOCAINE HCL 1 % (10 MG/ML) IJ SOLN,50,mL,80
LIDOCAINE HCL 2 % (20 MG/ML) IJ SOLN,10,mL,80
LIDOCAINE HCL 2 % (20 MG/ML) IJ SOLN,2,mL,80
LIDOCAINE HCL 2 % (20 MG/ML) IJ SOLN,20,mL,80
LIDOCAINE HCL 2 % (20 MG/ML) IJ SOLN,50,mL,80
LIDOCAINE HCL 4 % TOPICAL GEL,75,mL,58.27
LIDOCAINE IN D5W (PF) 4 MG/ML IV,250,mL,248
LIDOCAINE IN D5W (PF) 4 MG/ML IV,500,mL,248
LIDOCAINE IN D7.5W (PF) 50 MG/ML IT SOLN,2,mL,100.08
"LIDOCAINE-EPINEPHRINE (PF) 1 %-1:200,000 IJ SOLN",10,mL,80.95
"LIDOCAINE-EPINEPHRINE (PF) 1 %-1:200,000 IJ SOLN",30,mL,111.55
"LIDOCAINE-EPINEPHRINE (PF) 1 %-1:200,000 IJ SOLN",30,mL,112.86
"LIDOCAINE-EPINEPHRINE 0.5 %-1:200,000 IJ SOLN",50,mL,80
"LIDOCAINE-EPINEPHRINE 1 %-1:100,000 IJ SOLN",10,mL,80
"LIDOCAINE-EPINEPHRINE 1 %-1:100,000 IJ SOLN",20,mL,80
"LIDOCAINE-EPINEPHRINE 1 %-1:100,000 IJ SOLN",30,mL,80
"LIDOCAINE-EPINEPHRINE 1 %-1:100,000 IJ SOLN",50,mL,80
"LIDOCAINE-EPINEPHRINE 1 %-1:100,000 IJ SOLN",50,mL,86.65
"LIDOCAINE-EPINEPHRINE 1.5 %-1:200,000 IJ SOLN",5,mL,80
"LIDOCAINE-EPINEPHRINE 1.5 %-1:200,000 IJ SOLN",30,mL,90.82
"LIDOCAINE-EPINEPHRINE 1.5 %-1:200,000 IJ SOLN",10,mL,91.37
"LIDOCAINE-EPINEPHRINE 1.5 %-1:200,000 IJ SOLN",30,mL,125.7
"LIDOCAINE-EPINEPHRINE 2 %-1:100,000 IJ SOLN",20,mL,80
"LIDOCAINE-EPINEPHRINE 2 %-1:100,000 IJ SOLN",50,mL,80
"LIDOCAINE-EPINEPHRINE BITARTRATE 2 %-1:100,000 INJECTION, CARTRIDGE",1.7,mL,80
"LIDOCAINE-EPINEPHRINE PF 2 %-1:200,000 IJ SOLN",20,mL,80
"LIDOCAINE-EPINEPHRINE PF 2 %-1:200,000 IJ SOLN",10,mL,97.95
"LIDOCAINE-EPINEPHRINE PF 2 %-1:200,000 IJ SOLN",20,mL,140.61
"LIDOCAINE-EPINEPHRINE PF 2 %-1:200,000 IJ SOLN",20,mL,172.42
LIDOCAINE-PRILOCAINE 2.5 %-2.5 % TOPICAL CREAM,5,g,39.04
LIDOCAINE-PRILOCAINE 2.5 %-2.5 % TOPICAL CREAM,5,g,53.51
LIDOCAINE-PRILOCAINE 2.5 %-2.5 % TOPICAL CREAM,30,g,250.22
LIDOCAINE-PRILOCAINE 2.5 %-2.5 % TOPICAL CREAM,30,g,250.75
LIDOCAINE-TRANSPARENT DRESSING 4 % TOPICAL KIT,1,Each,26
LIDOCAINE-TRANSPARENT DRESSING 4 % TOPICAL KIT,1,Each,235.8
LINACLOTIDE 145 MCG CAPSULE,1,Each,45.615
LINACLOTIDE 290 MCG CAPSULE,1,Each,45.615
LINAGLIPTIN 5 MG TAB,1,Each,48.493
LINDANE 1 % LOTION,60,mL,515.9
LINDANE 1 % SHAMPOO,60,mL,515.9
LINEZOLID 100 MG/5 ML ORAL SUSP,150,mL,2319.12
LINEZOLID 100 MG/5 ML ORAL SUSP,150,mL,4719.9
LINEZOLID 600 MG TAB,1,Each,26
LINEZOLID 600 MG TAB,1,Each,27.68
LINEZOLID 600 MG TAB,1,Each,29.055
LINEZOLID 600 MG TAB,1,Each,29.164
LINEZOLID 600 MG TAB,1,Each,34.248
LINEZOLID 600 MG TAB,1,Each,38.04
LINEZOLID 600 MG TAB,1,Each,39.93
LINEZOLID 600 MG TAB,1,Each,79.46
LINEZOLID 600 MG TAB,1,Each,601.269
LINEZOLID 600 MG TAB,1,Each,601.272
LINEZOLID 600 MG/300 ML D5W IV,300,mL,377.96
LINEZOLID 600 MG/300 ML D5W IV,300,mL,387.41
LINEZOLID 600 MG/300 ML D5W IV,300,mL,491.35
LINEZOLID 600 MG/300 ML NS IV,300,mL,393.08
LIOTHYRONINE 25 MCG TAB,1,Each,26
LIOTHYRONINE 5 MCG TAB,1,Each,26
LIP PROTECTANT 0.6 %-0.5 %-1 %-0.5 % OINTMENT,1,Each,1
"LIPASE-PROTEASE-AMYLASE 10,000-34,000-55,000 UNIT CAP, DELAY REL",1,Each,26
"LIPASE-PROTEASE-AMYLASE 10,440-39,150-39,150 UNIT TABLET",1,Each,26
"LIPASE-PROTEASE-AMYLASE 12,000-38,000-60,000 UNIT CAP, DELAY REL",1,Each,26
"LIPASE-PROTEASE-AMYLASE 15,000-51,000-82,000 UNIT CAP, DELAY REL",1,Each,26
"LIPASE-PROTEASE-AMYLASE 20,000-63,000-84,000 UNIT CAPSULE, DELAYED REL",1,Each,26
"LIPASE-PROTEASE-AMYLASE 20,880-78,300-78,300 UNIT TABLET",1,Each,26
"LIPASE-PROTEASE-AMYLASE 24,000-76,000-120,000 UNIT CAP, DELAY REL",1,Each,26
"LIPASE-PROTEASE-AMYLASE 5,000-17,000-24,000 UNIT CAP, DELAYED REL",1,Each,26
"LIPASE-PROTEASE-AMYLASE 5,000-17,000-27,000 UNIT CAPSULE,DELAYED REL",1,Each,26
"LIPASE-PROTEASE-AMYLASE 6,000-19,000-30,000 UNIT CAP, DELAY REL",1,Each,26
LIPIODOL ULTRA-FLUIDE (480 MG/ML) 10 ML INJECTION,10,mL,3336.29
LISINOPRIL 10 MG TAB,1,Each,26
LISINOPRIL 20 MG TAB,1,Each,26
LISINOPRIL 40 MG TAB,1,Each,26
LISINOPRIL 5 MG TAB,1,Each,26
LITHIUM CARBONATE 150 MG CAP,1,Each,26
LITHIUM CARBONATE 300 MG CAP,1,Each,26
LITHIUM CARBONATE 300 MG TAB,1,Each,26
LITHIUM CARBONATE SR 300 MG TAB,1,Each,26
LITHIUM CARBONATE SR 450 MG TAB,1,Each,26
LITHIUM CITRATE 8 MEQ/5 ML ORAL SOLN,5,mL,26
L-METHYLFOLATE-VITAMIN B12-ACETYLCYSTEINE 5.6 MG-2 MG-600 MG TAB,1,Each,7.973
LMFOLATE CA 6 MG-ACETYLCYS 600 MG-MB12 2 MG-ALGAL OIL 90.314 MG TABLET,1,Each,26
LODOXAMIDE TROMETHAMINE 0.1 % EYE DROPS,10,mL,805.98
LOMUSTINE 10 MG CAP,1,Each,321.626
LOPERAMIDE 1 MG/5 ML ORAL LIQUID,5,mL,5.37
LOPERAMIDE 1 MG/5 ML ORAL LIQUID,10,mL,6.06
LOPERAMIDE 1 MG/5 ML ORAL LIQUID,118,mL,8.94
LOPERAMIDE 1 MG/5 ML ORAL LIQUID,120,mL,22.49
LOPERAMIDE 2 MG CAP,1,Each,26
LOPINAVIR-RITONAVIR 200 MG-50 MG TAB,1,Each,30.176
LOPINAVIR-RITONAVIR 400 MG-100 MG/5 ML ORAL SOLN,160,mL,1367.82
LORATADINE 10 MG TAB,1,Each,26
LORATADINE 5 MG/5 ML ORAL SOLN,5,mL,26
LORATADINE 5 MG/5 ML ORAL SOLN,60,mL,31.86
LORATADINE 5 MG/5 ML ORAL SOLN,120,mL,51.28
LORATADINE 5 MG/5 ML ORAL SOLN,120,mL,61.38
LORATADINE-PSEUDOEPHEDRINE SR 10 MG-240 MG 24 HR TAB,1,Each,1.581
LORATADINE-PSEUDOEPHEDRINE SR 10 MG-240 MG 24 HR TAB,1,Each,1.834
LORATADINE-PSEUDOEPHEDRINE SR 10 MG-240 MG 24 HR TAB,1,Each,2.512
LORATADINE-PSEUDOEPHEDRINE SR 10 MG-240 MG 24 HR TAB,1,Each,2.998
LORATADINE-PSEUDOEPHEDRINE SR 10 MG-240 MG 24 HR TAB,1,Each,4.776
LORATADINE-PSEUDOEPHEDRINE SR 5 MG-120 MG 12 HR TAB,1,Each,1.483
LORATADINE-PSEUDOEPHEDRINE SR 5 MG-120 MG 12 HR TAB,1,Each,1.953
LORATADINE-PSEUDOEPHEDRINE SR 5 MG-120 MG 12 HR TAB,1,Each,3.058
LORATADINE-PSEUDOEPHEDRINE SR 5 MG-120 MG 12 HR TAB,1,Each,3.74
LORATADINE-PSEUDOEPHEDRINE SR 5 MG-120 MG 12 HR TAB,1,Each,3.907
LORATADINE-PSEUDOEPHEDRINE SR 5 MG-120 MG 12 HR TAB,1,Each,4.074
LORAZEPAM 0.5 MG TAB,1,Each,38
LORAZEPAM 1 MG TAB,1,Each,38
LORAZEPAM 2 MG TAB,1,Each,38
LORAZEPAM 2 MG/ML IJ SOLN,1,mL,115
LORAZEPAM 2 MG/ML IJ SOLN,10,mL,115
LORAZEPAM 2 MG/ML ORAL CONCENTRATE,0.5,mL,38
LORAZEPAM 2 MG/ML ORAL CONCENTRATE,30,mL,179.42
LORAZEPAM 2 MG/ML ORAL CONCENTRATE,30,mL,180.11
LORAZEPAM 2 MG/ML SYRINGE,1,mL,115
LORAZEPAM 4 MG/ML INJECTION,1,mL,115
LOSARTAN 100 MG TAB,1,Each,26
LOSARTAN 25 MG TAB,1,Each,26
LOSARTAN 50 MG TAB,1,Each,26
"LOTEPREDNOL ETABONATE 0.5 % EYE DROPS, SUSP",5,mL,792.88
LOVASTATIN 20 MG TAB,1,Each,26
LOXAPINE 10 MG CAP,1,Each,26
LOXAPINE 25 MG CAP,1,Each,26
LOXAPINE 5 MG CAP,1,Each,26
LUBIPROSTONE 24 MCG CAP,1,Each,26
LUBIPROSTONE 8 MCG CAP,1,Each,26
LURASIDONE 120 MG TAB,1,Each,215.241
LURASIDONE 20 MG TAB,1,Each,144.178
LURASIDONE 40 MG TAB,1,Each,144.178
LURASIDONE 40 MG TAB,1,Each,240.04
LURASIDONE 60 MG TAB,1,Each,144.178
LURASIDONE 80 MG TAB,1,Each,144.178
LURASIDONE 80 MG TAB,1,Each,240.04
"LYMPHOCYTE,ANTI-THYMO IMMUNE GLOBULIN 50 MG/ML IV",5,mL,12160.87
LYSINE 500 MG TAB,1,Each,1
MAFENIDE 85 MG/G TOPICAL CREAM,113.4,g,548.17
MAGALDRATE 540 MG/5 ML ORAL SUSP,360,mL,11
MAGIC MOUTHWASH COMPOUNDING KIT,237,mL,161.83
"MAGNESIUM CHLORIDE 64 MG TABLET,DELAYED RELEASE",1,Each,1
"MAGNESIUM CHLORIDE 71.5 MG TAB, DELAYED RELEASE",1,Each,1
MAGNESIUM CITRATE ORAL SOLN,296,mL,2.75
MAGNESIUM CITRATE ORAL SOLN,296,mL,4.64
MAGNESIUM CITRATE ORAL SOLN,296,mL,4.72
MAGNESIUM CITRATE ORAL SOLN,296,mL,4.88
MAGNESIUM CITRATE ORAL SOLN,296,mL,7.08
MAGNESIUM GLUCONATE 27 MG (500 MG) TAB,1,Each,1
MAGNESIUM HYDROXIDE 400 MG/5 ML ORAL SUSP,30,mL,7.78
MAGNESIUM OXIDE 400 MG TAB,1,Each,26
MAGNESIUM SULFATE (LAXATIVE) ORAL GRANULES,1814,g,14.47
MAGNESIUM SULFATE 10 GRAM/250 ML D5W INFUSION,250,mL,248
MAGNESIUM SULFATE 2 GRAM/50 ML IVPB,50,mL,248
MAGNESIUM SULFATE 20 GRAM/500 ML IV,500,mL,248
MAGNESIUM SULFATE 4 GRAM/100 ML IV PIGGY BACK,100,mL,248
MAGNESIUM SULFATE 4 GRAM/50 ML IV PIGGY BACK,50,mL,248
"MAGNESIUM SULFATE 40 GRAM/1,000 ML IV",1000,mL,248
MAGNESIUM SULFATE 50 % (4 MEQ/ML) INJECTION,10,mL,80
MAGNESIUM SULFATE 50 % (4 MEQ/ML) INJECTION,2,mL,80
MAGNESIUM SULFATE 50 % (4 MEQ/ML) INJECTION,20,mL,80
MAGNESIUM SULFATE 50 % (4 MEQ/ML) INJECTION,50,mL,80
MAGNESIUM SULFATE 50 % (4 MEQ/ML) INJECTION,50,mL,202.91
MAGNESIUM SULFATE IN D5W 1 GRAM/100 ML IV PIGGY BACK,100,mL,248
MANGANESE SULFATE 0.1 MG/ML IV SOLN,10,mL,246.89
MANNITOL 20 % IV,500,mL,248
MANNITOL 20 % IV,500,mL,346.46
MANNITOL 25 % IV SOLN,50,mL,80
MAPROTILINE 25 MG TAB,1,Each,26
MAPROTILINE 50 MG TAB,1,Each,26
"MEASLES,MUMPS&RUBELLA VACCIN(PF) 1,000-12,500 TCID50/0.5 ML SUB-Q SUSP",1,Each,418.83
"MEASLES,MUMPS&RUBELLA VACCIN(PF) 1,000-12,500 TCID50/0.5 ML SUB-Q SUSP",1,Each,619.67
MECLIZINE 12.5 MG TAB,1,Each,26
MECLIZINE 25 MG CHEWABLE TAB,1,Each,26
MECLIZINE 25 MG TAB,1,Each,26
MEDIUM CHAIN TRIGLYCERIDES OIL ORAL,946,mL,300.73
MEDROXYPROGESTERONE 10 MG TAB,1,Each,26
MEDROXYPROGESTERONE 150 MG/ML INTRAMUSCULAR SUSPENSION,1,mL,735.82
MEDROXYPROGESTERONE 2.5 MG TAB,1,Each,26
MEGESTROL 40 MG TAB,1,Each,26
MEGESTROL 400 MG/10 ML ORAL SUSP,10,mL,26
MELATONIN 3 MG TAB,1,Each,1
MELATONIN 3 MG TAB,1,Each,2.56
MELOXICAM 7.5 MG TAB,1,Each,26
MELOXICAM 7.5 MG TAB,1,Each,27.626
MEMANTINE 10 MG TAB,1,Each,26
MEMANTINE 10 MG TAB,1,Each,26.209
MEMANTINE 10 MG TAB,1,Each,47.98
MEMANTINE 14 MG SPRINKLE ER 24HR CAPSULE,1,Each,40.018
MEMANTINE 14 MG SPRINKLE ER 24HR CAPSULE,1,Each,50.02
MEMANTINE 28 MG SPRINKLE ER 24HR CAPSULE,1,Each,40.018
MEMANTINE 28 MG SPRINKLE ER 24HR CAPSULE,1,Each,50.02
MEMANTINE 5 MG TAB,1,Each,26
MEMANTINE 5 MG TAB,1,Each,26.209
MEMANTINE 7 MG SPRINKLE ER 24HR CAPSULE,1,Each,40.018
MEMANTINE 7 MG SPRINKLE ER 24HR CAPSULE,1,Each,50.02
"MENINGOC VAC A,C,Y,W-135 DIP (PF) 4 MCG/0.5 ML INTRAMUSCULAR SOLUTION",0.5,mL,929.39
"MENINGOC VAC A,C,Y,W-135 DIP (PF) 4 MCG/0.5 ML INTRAMUSCULAR SOLUTION",0.5,mL,929.4
"MENINGOC VAC A,C,Y,W-135 DIP(PF) 10 MCG-5 MCG/0.5 ML INTRAMUSCULAR KIT",1,Each,747.648
"MENINGOC VAC A,C,Y,W-135 DIP(PF) 10 MCG-5 MCG/0.5 ML INTRAMUSCULAR KIT",1,Each,769.726
"MENINGOCOCCAL A,C,Y,W-135 DIPTHERIA VACCINE (PF) (MENA LYOPHILIZED COMPONENT)",1,Each,985.95
"MENINGOCOCCAL A,C,Y,W-135 DIPTHERIA VACCINE (PF) (MENA LYOPHILIZED COMPONENT)",1,Each,1015.06
"MENINGOCOCCAL B VAC,4-CMP(PF) 175 MCG/0.5 ML SYRINGE",0.5,mL,1342.92
"MENINGOCOCCAL VAC A,C,Y,W-135 (PF) 50 MCG SUB-Q SOLN",1,Each,984.66
MENTHOL-ZINC OXIDE 0.44 %-20.625 % OINTMENT,113,g,19.82
MEPERIDINE (PF) 100 MG/ML INJ SOLUTION,1,mL,115
MEPERIDINE (PF) 25 MG/ML INJ SOLUTION,1,mL,115
MEPERIDINE (PF) 50 MG/ML INJ SOLN,1,mL,115
MEPERIDINE 10 MG/ML PCA,30,mL,115
MEPERIDINE 10 MG/ML PCA,30,mL,135.93
MEPERIDINE 10 MG/ML PCA,30,mL,200.65
MEPERIDINE 50 MG TAB,1,Each,38
MEPERIDINE 75 MG/ML PF INJ SOLUTION,1,mL,115
MEPIVACAINE (PF) 10 MG/ML (1 %) INJECTION,30,mL,80
MEPIVACAINE (PF) 15 MG/ML (1.5 %) INJECTION,30,mL,80
MEPIVACAINE (PF) 15 MG/ML (1.5 %) INJECTION,30,mL,101.02
MEPIVACAINE (PF) 20 MG/ML (2 %) INJECTION,20,mL,80
MEPIVACAINE (PF) 20 MG/ML (2 %) INJECTION,20,mL,82.92
MEPIVACAINE (PF) 30 MG/ML (3 %) INJECTION CARTRIDGE,1.7,mL,80
MEPIVACAINE 1% IJ SOLN,50,mL,80
MEPOLIZUMAB 100 MG SUBCUTANEOUS SOLUTION,1,Each,17496.74
MEPROBAMATE 200 MG TAB,1,Each,38
MEPROBAMATE 400 MG TAB,1,Each,38
MERCAPTOPURINE 20 MG/ML ORAL SUSPENSION,100,mL,8249.62
MERCAPTOPURINE 50 MG TAB,1,Each,26
MEROPENEM 1 GRAM IV SOLR,1,Each,131.62
MEROPENEM 1 GRAM IV SOLR,1,Each,219.36
MEROPENEM 1 GRAM IV SOLR,1,Each,605.63
MEROPENEM 500 MG IV SOLR,1,Each,80
MEROPENEM 500 MG IV SOLR,1,Each,109.68
MEROPENEM 500 MG IV SOLR,1,Each,159.04
MEROPENEM 500 MG IV SOLR,1,Each,335.5
"MESALAMINE 1,000 MG RECTAL SUPPOSITORY",1,Each,125.037
MESALAMINE 4 GRAM/60 ML ENEMA,60,mL,85.85
MESALAMINE 4 GRAM/60 ML ENEMA,60,mL,86.63
MESALAMINE 400 MG CAPSULE (WITH DELAYED RELEASE TABLETS INSIDE),1,Each,26
"MESALAMINE 800 MG TAB, DELAYED RELEASE",1,Each,26
"MESALAMINE 800 MG TAB, DELAYED RELEASE",1,Each,57.89
MESALAMINE CR 250 MG CAP,1,Each,26
MESNA 100 MG/ML IV SOLN,10,mL,743.16
METAXALONE 800 MG TAB,1,Each,26
METAXALONE 800 MG TAB,1,Each,26.384
METAXALONE 800 MG TAB,1,Each,35.946
METAXALONE 800 MG TAB,1,Each,36.26
METAXALONE 800 MG TAB,1,Each,44.38
METFORMIN 500 MG TAB,1,Each,26
METFORMIN 850 MG TAB,1,Each,26
METFORMIN SR 500 MG 24 HR TAB CTRL REL,1,Each,124.241
METFORMIN SR 500 MG 24 HR TABLET,1,Each,26
METFORMIN SR 750 MG 24 HR TABLET,1,Each,26
METHACHOLINE CHLORIDE 100 MG SOLUTION FOR INHALATION,1,Each,26
METHADONE 1 MG/ML ORAL SOLN,500,mL,181.92
METHADONE 10 MG TAB,1,Each,38
METHADONE 10 MG/ML IJ SOLN,20,mL,1475.64
METHADONE 10 MG/ML IJ SOLN,20,mL,1594.43
METHADONE 10 MG/ML ORAL CONCENTRATE,30,mL,339.87
METHADONE 10 MG/ML ORAL CONCENTRATE,1000,mL,398.58
METHADONE 5 MG TAB,1,Each,38
METHAZOLAMIDE 50 MG TAB,1,Each,26
METHAZOLAMIDE 50 MG TAB,1,Each,32.509
METHENAMINE HIPPURATE 1 GRAM TAB,1,Each,26
METHENAMINE MAND-SOD BIPHOS 500 MG-500 MG TAB,1,Each,26
METHENAMIN-HYOSC-M.BLUE-SALICYLT-NAPHOS 81 MG-0.12 MG TAB,1,Each,26
METHENAMIN-HYOSC-M.BLUE-SALICYLT-NAPHOS 81 MG-0.12 MG TAB,1,Each,26.88
METHENAMIN-HYOSCYAM-METHBLUE-BA-PH SALICYL 81.6 MG-0.12 MG-10.8 MG TAB,1,Each,26
METHIMAZOLE 5 MG TAB,1,Each,26
METHOCARBAMOL 100 MG/ML IJ SOLN,10,mL,596.31
METHOCARBAMOL 500 MG TAB,1,Each,26
METHOCARBAMOL 750 MG TAB,1,Each,26
METHOHEXITAL 100 MG/10 ML IN STERILE WATER (PF) INJECTION,10,mL,188.05
METHOHEXITAL 100 MG/10 ML IN STERILE WATER (PF) INJECTION,10,mL,223.02
METHOHEXITAL 500 MG IV SOLR,1,Each,422.06
METHOTREXATE NA (PRESERV FREE) 1 GRAM IJ SOLR,1,Each,717.3
METHOTREXATE NA (PRESERV FREE) 25 MG/ML INJECTION,10,mL,247.25
METHOTREXATE NA (PRESERV FREE) 25 MG/ML INJECTION,2,mL,247.25
METHOTREXATE SODIUM 2.5 MG TAB,1,Each,26
METHOTREXATE SODIUM 25 MG/ML IJ SOLN,2,mL,247.25
METHOTREXATE SODIUM 25 MG/ML IJ SOLN,10,mL,463.3
METHYL SALICYLATE-MENTHOL 15 %-10 % TOPICAL CREAM,85,g,7.12
METHYL SALICYLATE-MENTHOL 15 %-10 % TOPICAL CREAM,85,g,8.48
METHYL SALICYLATE-MENTHOL 15 %-10 % TOPICAL CREAM,57,g,13.18
METHYLDOPA 250 MG TAB,1,Each,26
METHYLDOPATE 250 MG/5 ML IV SOLN,5,mL,399.93
METHYLENE BLUE (ANTIDOTE) 1 % IJ SOLN,1,mL,80
METHYLENE BLUE (ANTIDOTE) 1 % IJ SOLN,1,mL,196.31
METHYLENE BLUE (ANTIDOTE) 1 % IJ SOLN,10,mL,1439.59
METHYLENE BLUE (ANTIDOTE) 5 MG/ML (0.5 %) INTRAVENOUS SOLUTION,10,mL,1439.59
METHYLERGONOVINE MALEATE 0.2 MG TAB,1,Each,100.117
METHYLERGONOVINE MALEATE 0.2 MG TAB,1,Each,190.044
METHYLERGONOVINE MALEATE 0.2 MG TAB,1,Each,190.15
METHYLERGONOVINE MALEATE 0.2 MG TAB,1,Each,219.958
METHYLERGONOVINE MALEATE 0.2 MG TAB,1,Each,220.085
METHYLERGONOVINE MALEATE 0.2 MG/ML IJ SOLN,1,mL,80
METHYLERGONOVINE MALEATE 0.2 MG/ML IJ SOLN,1,mL,86.31
METHYLERGONOVINE MALEATE 0.2 MG/ML IJ SOLN,1,mL,216.73
METHYLERGONOVINE MALEATE 0.2 MG/ML IJ SOLN,1,mL,270.91
METHYLNALTREXONE 12 MG/0.6 ML SUBCUTANEOUS SOLUTION,0.6,mL,804.35
METHYLPHENIDATE 10 MG/9 HR DAILY TRANSDERMAL PATCH,1,Each,69.52
METHYLPHENIDATE 5 MG TAB,1,Each,38
METHYLPHENIDATE LA 20 MG MULTIPHASE CAP 50-50,1,Each,38
METHYLPHENIDATE SR 20 MG TAB,1,Each,38
METHYLPREDNISOLONE (PF) 125 MG/2 ML IJ SOLR,1,Each,106.26
METHYLPREDNISOLONE (PF) 40 MG/ML IJ SOLR,1,Each,80
METHYLPREDNISOLONE 125 MG SOLUTION FOR INJECTION,1,Each,127.78
METHYLPREDNISOLONE 4 MG TAB,1,Each,26
METHYLPREDNISOLONE 4 MG TABS IN A DOSE PACK,1,Dose Pack,42.15
