'Procedure ID','Description','Amount'
'360160','DEXTRAN 6% 75/D5        ','432.00'
'360586','DILATOR VSC 9F 038X20 RO','525.00'
'360678','GWIRE BALL TIP 2.5X800  ','1327.00'
'360849','SUTURE NABSB SLK 5-0 P3 ','181.00'
'360871','SUTURE CHRMC 2 CT1 923H ','161.00'
'360883','LENS IOL .105 DIOP      ','1527.00'
'360884','LENS IOL .135 DIOP      ','1527.00'
'360885','LENS IOL .100 DIOP      ','1527.00'
'360886','LENS IOL .120 DIOP      ','1527.00'
'360887','LENS IOL .150 DIOP      ','1527.00'
'360888','LENS IOL .115 DIOP      ','1527.00'
'360890','LENS IOL .140 DIOP      ','1527.00'
'360891','LENS IOL .155 DIOP      ','1527.00'
'360892','LENS IOL .130 DIOP      ','1527.00'
'360893','LENS IOL 11.0           ','1527.00'
'360894','LENS IOL .145 DIOP      ','1527.00'
'360896','LENS IOL .125 DIOP      ','1527.00'
'360900','SUTURE VCRYL 2-0 J375H  ','115.00'
'360912','INTRODUC SHTH 02604X    ','461.00'
'360926','INS TIB 3X10 RP STAB    ','9176.00'
'361181','LEAD CPSR SNSE 407452   ','1.00'
'361228','BUR ACRN SSC DISP.      ','635.00'
'361291','CMPNT PTLA STD          ','4346.00'
'361444','CATHETER CHLGM 19GA PRVW','635.00'
'361447','CATH ANGIO .035IN PGTL 4','500.00'
'361592','BAG URN LEG MED         ','87.00'
'361593','MBT POR TIBIAL TR SZ2.5 ','14675.00'
'361599','TRAY MBT CEM TIBIAL SZ2.','10595.00'
'361606','INSERT FEM L+ KN RT CMNT','13498.00'
'361607','MBT POR TIBIAL TRAY SZ2 ','14675.00'
'361609','MBT POR TIBIAL TRAY SZ3 ','14675.00'
'361610','MBT POR TIBIAL TRAY SZ4 ','14675.00'
'361611','MBT POR TIBIAL TRAY SZ6 ','14675.00'
'361626','SCREW CANC 6.5X80X40    ','1945.00'
'361679','GWIRE ORTH HIP 300X3.2  ','635.00'
'361747','BLN CRE 12-15X5.5X240   ','2531.00'
'361796','INSERT TIB MED 15.0MM   ','12234.00'
'361801','CATH DRN 8FR 14000803   ','451.00'
'361836','HEAD HUM 52X15          ','12234.00'
'361853','PEG WRST THRD 2.5X30    ','1386.00'
'361854','PEG FX L30 OD2.5 ORTH   ','1386.00'
'361915','LENS IOL MA60AC 24.0    ','1413.00'
'361916','SCREW BN CHRLT 2X11     ','2598.00'
'361919','SCREW SNAP-OFF 45110003 ','2598.00'
'361939','CMPNT FEM MED LT        ','14317.00'
'362011','IV SET PCA              ','193.00'
'362012','IV SET PCA EPIDURAL     ','422.00'
'362039','SCREW T2 LCK F-T 5X70MM ','1833.00'
'362040','PRIMARY SET 4985        ','163.00'
'362067','SCREW T2 F/T LCK 5X65   ','1833.00'
'362068','HD FM 15.5 36 AML ART/EZ','4282.00'
'362069','SCREW BNE 5.0X60 LCK    ','1425.00'
'362073','SCREW T2 F/T LCK 5X55   ','1425.00'
'362076','STM PROS SZ 5 EXCELFEM  ','9448.00'
'362089','CLIP SURG FGRTY 12MM SFT','512.00'
'362097','TOOL PCMKR WRNCH-SCREW  ','635.00'
'362178','INSERT UHMWPE KN2.5X12.5','9176.00'
'362186','INSERT TIB 2.5X10MM     ','9176.00'
'362194','THREADED LOCK CANNULA   ','14.00'
'362208','INS TIB 2X15 KN ROT PLT ','9176.00'
'362211','INSERT TIB KN 2.5X12.5MM','9176.00'
'362222','EXTENSION SET Y 1C8209  ','166.00'
'362236','RELOAD STAPLE TR45G     ','1407.00'
'362247','SUTURE NYL 3-0 PS1 1663H','169.00'
'362276','GWIRE GLD 035X150 STRFLX','635.00'
'362277','LEVER LOCK CANULA INTRLK','16.00'
'362280','FENWAL FILTER           ','94.00'
'362295','STEM FEM 12/14 TAPER 6 H','23176.00'
'362349','STEM FEMORAL AML LG 12.0','17538.00'
'362425','WAX BN 2.5GM HMSTC AGNT ','230.00'
'362463','DRESSING SLVSRB GEL1.5OZ','555.00'
'362497','CLAMP 6 PSTN MLPN       ','7023.00'
'362513','PATELLA 35 3PEG RND     ','2789.00'
'362523','APPLIER CLIP LIGA LG    ','679.00'
'362526','PEG SMTH FX SX22        ','1386.00'
'362527','SCREW CORT 3.5X16MM     ','1386.00'
'362534','PLATE VOLR RT 2.3X1IN   ','5835.00'
'362539','CUP ACTB 44MM ASR TPRD  ','24830.00'
'362549','CUP ACTB OD45 ASR HIP   ','24830.00'
'362551','CUP ACTB 48MM ASR TPRD  ','24830.00'
'362552','CUP ACTB 50MM ASR TPRD  ','24830.00'
'362553','CUP ACTB SZ 52 HA       ','24830.00'
'362554','CUP ACTB SZ 54          ','24830.00'
'362555','CUP ACTB 56MM ASR TPRD  ','24830.00'
'362556','CUP ACTB 58MM ASR TPRD  ','24830.00'
'362558','CUP ACTB 60MM ASR XL    ','24830.00'
'362559','CUP ACTB 62MM TPR STM   ','24830.00'
'362560','ASR UNI FEM IMPL SZ 39  ','9998.00'
'362561','STEM FEMORAL 41MM UNIPOL','9998.00'
'362562','UNI FEM IMPL SZ 43      ','9998.00'
'362563','HEAD FEM UNI SZ 45      ','9998.00'
'362564','HD FM UNIV 47 ASR       ','9998.00'
'362565','CMPNT FEM 49 ARS UCMPRT ','9998.00'
'362566','SZ 51 UNI FEM IMPL      ','9998.00'
'362567','STEM FEMORAL ASR 53MM UN','9998.00'
'362569','IMPL ASR UNI FEM SZ 55  ','9998.00'
'362570','SLEEVE CNTRNG +0MM 11/13','2030.00'
'362573','SLEEVE CNTRNG +3MM 11/13','2030.00'
'362574','SLEEVE ASR +8MM 11/13   ','2030.00'
'362575','SLEEVE +9MM 11/13       ','2030.00'
'362627','PEG FX SMTH 2X28        ','1386.00'
'362657','COVER PIN BALL .054     ','635.00'
'362714','KNIFE OPTH BLD 15MM     ','314.00'
'362733','SCREW T2 LCK F-T 4X26MM ','1801.00'
'362744','LENS IOL 11.5  MTA4U0   ','968.00'
'362787','SUTURE CHRM 0 L114G     ','99.00'
'362813','CLAMP OUTLET PORT DIALYS','111.00'
'362818','DEVICE ROD ATCH         ','3931.00'
'362839','CATH INTRACATH 16 GA    ','235.00'
'362840','CATH INTRACATH 19 GA    ','327.00'
'362842','TUBE BURRON EXTENSION   ','23.00'
'362857','STYLT LD KT58CM.014INSTR','635.00'
'362979','SUTURE NYL NB 3 L30 627H','75.00'
'363079','BARRIER STOMAHESV 2OZ   ','125.00'
'363130','LENS IOL AC 13.0MX18.0D ','968.00'
'363131','LENS IOL 13.0 MTA4U0    ','374.00'
'363134','LENS IOLD MTA5U0.100    ','968.00'
'363135','LENS IOL MTA5U0.110     ','968.00'
'363136','LENS IOL 12.0  MTA5U0   ','968.00'
'363149','GUDWIR VASC G05822      ','635.00'
'363171','LENS IOL AC 13.0X17.5D  ','968.00'
'363182','INS FEM L+LT KN POR     ','14317.00'
'363183','INSERT FEM LCS KN 17.5MM','12234.00'
'363192','PROTHESIS HIP A/MOORE 38','12234.00'
'363264','SCREW LAG CNULA 6.5X100 ','1945.00'
'363274','SCREW LAG CNULA 6.5X110 ','1945.00'
'363291','SCREW CANC 6.5X85X40    ','1945.00'
'363471','GRAFT VASC L80 DNF8008SC','12376.00'
'363609','NEEDLE CATH SDPRT5F 10CM','555.00'
'363719','SUTURE NABSB 4-0 8629H  ','141.00'
'363835','TUBE TRCH 6 CUFLS       ','504.00'
'363852','LINER ACTB 32X60        ','6944.00'
'363856','IV SET BURETROL         ','240.00'
'363863','INSERT TIB 2 10MM       ','9176.00'
'363864','INS TIB 2 12.5 KNROT PLT','9176.00'
'363866','INS TIB 2X15 KN ROT CR  ','9176.00'
'363867','INSERT TIB 96-2014      ','9176.00'
'363868','INSERT TIB 2.5X17.5MM   ','9176.00'
'363869','INS TIB 3X15 KN ROT CR  ','9176.00'
'363883','SUTURE NRL 2/0 CT2 C526D','495.00'
'363917','DEV BX 11CM 14GA ACHV   ','862.00'
'363934','CATH FOLEY 2W 28FR 30CC ','225.00'
'363954','LENS IOL SN60WF.300     ','1527.00'
'363955','LENS IOL 29.5 DIOP      ','1527.00'
'363957','LENS IOL .280 DIOP      ','1527.00'
'363959','LENS IOL .245 DIOP      ','1527.00'
'363960','LENS IOL .265 DIOP      ','1527.00'
'363965','LENS IOL .160 DIOP      ','1527.00'
'363966','LENS IOL .165 DIOP      ','1527.00'
'363967','LENS IOL SN60WF.180     ','1527.00'
'363968','LENS IOL SN60WF.250     ','1527.00'
'363969','LENS IOL SN60WF.260     ','1527.00'
'363971','LENS IOL SN60WF.205     ','1527.00'
'363973','LENS IOL .215 DIOP      ','1527.00'
'363982','LENS IOL .275 DIOP      ','1527.00'
'363983','LENS IOL .240 DIOP      ','1527.00'
'363984','LENS IOL .230 DIOP      ','1527.00'
'363985','LENS IOL .175 DIOP      ','1527.00'
'363986','LENS IOL 0 D +18.5 DIOP ','1527.00'
'363997','JOINT TOT KNEE KEEL 2.5 ','12498.00'
'364036','LENS IOL SN60WF.170     ','1527.00'
'364037','LENS IOL .270 DIOP      ','1527.00'
'364975','BLADE SHVR FR 4.5MM REPR','951.00'
'365825','STAPLER RELOAD 6R45B    ','1429.00'
'365842','BURRON EXT TUBE         ','14.00'
'365882','WIRE FIXTN L150MM OD1.6M','996.00'
'365886','SCREW BN CHARLT MLT 3X26','2704.00'
'365891','SCREW BN CHARLT MLT 3X22','2704.00'
'365902','GUIDE WIRE 1.0X150MM    ','996.00'
'365905','HEAD FEM 28X50 SLFCTR   ','5505.00'
'365912','STAPLER RELOAD 6R45M    ','1134.00'
'365962','LENS IOL +20 DIOP 13X6MM','1527.00'
'365964','LENS IOL .195 DIOP      ','1527.00'
'365993','SCREW BN CHARLT MLT 3X32','2704.00'
'365995','SCREW BN CHARLT MLT 3X30','2704.00'
'366091','HEAD FEM 28X42 SLFCTR   ','5505.00'
'366506','SHUNT INTOCU MINI XPRS  ','8431.00'
'366514','SCREW PNCL CANC 6.5X40MM','1070.00'
'366541','LINER ACTB PNCL 10D +4MM','6944.00'
'366590','LENS IOL .235 DIOP      ','1527.00'
'366621','CATH UMBILICAL 3.5FR    ','555.00'
'366627','KIT MLT-LUM CVC 42703   ','936.00'
'366654','LENS IOL SN60WF.220     ','1527.00'
'366704','KIT URN SPCTH NEO 5F    ','83.00'
'366810','SUTURE PRLN 4-0 RB1 36IN','261.00'
'366814','SUTURE 1 ETHLON BLK MON ','975.00'
'366861','INS TIB SZ 2.5 15.0     ','9176.00'
'366862','INSERT KNEE TIB 17.5MM  ','9176.00'
'366863','INS TIB 4X10 RP CRV     ','9176.00'
'366865','INSERT TIBIAL 4 CRV 15.0','9176.00'
'366866','INS TIB 4X17.5 RP CRV   ','9176.00'
'366871','INS TIB 5X17.5 KN ROT   ','9176.00'
'366872','INS TIB 2X10 RP STB     ','9176.00'
'366900','LENS IOL .255 DIOP      ','1527.00'
'366901','LENS IOL .290 DIOP      ','1527.00'
'366917','ELCTRD ESCPC 2.3 VPR TMP','3846.00'
'366930','TRAY TIBIAL MBT KEEL CEM','12498.00'
'366931','NEEDLE LOC 5CM 21GA KPN ','635.00'
'366936','SUTURE ETHILON 2-0 KS   ','78.00'
'366940','SUTURE SILK 2-0 A305H   ','110.00'
'366996','CANN ASCP L76 ID8 W/OBTR','555.00'
'367012','DRAIN PNRS 12X.25IN     ','63.00'
'367116','BLADE STAB 15MM         ','230.00'
'367171','SCREW CORT 3.5X12 CS12  ','1386.00'
'367172','SCREW CORTICAL 3.5MM X 1','1386.00'
'367331','CATHETER IV 22GA 1IN RAD','88.00'
'367369','LEAD ISO PACMKR 1642/46 ','1.00'
'367377','INSERT TIB 96-2112      ','9176.00'
'367383','INSERT KN UHMWPE 2.5X15 ','9176.00'
'367391','IMP KNEE TIB INS CVD    ','9176.00'
'367392','INS TIB 5X12.5 RP CRV   ','9176.00'
'367394','INSERT TIB 5 L15MM      ','9176.00'
'367406','GRASPER SUTURE 45D      ','2729.00'
'367430','NAIL 9MM 479.27S        ','8677.00'
'367431','NAIL 8MM 478.40S        ','8677.00'
'367449','PLT 90MM SS 3.5MM       ','10597.00'
'367463','LINER ACTB PNCL 28X54   ','6944.00'
'367466','SET IRRIG CYSTO STRAIGHT','206.00'
'367476','SUTURE CR 5-0 ABSRB     ','168.00'
'367478','LENS IOL SN60AT.330     ','1697.00'
'367484','TUBE VENT ACTVN TMA BVLT','1019.00'
'367574','HEAD HIP ART/EZE-3 12/14','1835.00'
'367575','SPACER TPRD ART/EZ+0MM  ','1835.00'
'367601','STENT URE CNTOR 6X26    ','1386.00'
'367639','LEAD ISOFLX S 1642T46   ','1.00'
'367661','STAPLE EMS MULTIFEED    ','1317.00'
'367665','GRAFT BN DBM PUTTY 5ML  ','5383.00'
'367669','GRAFT BN GRFTN PTTY 1ML ','1109.00'
'367690','LENS IOL ACRYSF 31.0    ','1697.00'
'367699','NAIL IM TI 485.034S     ','8800.00'
'367732','CATH URET DLVR AXCS 6X70','555.00'
'367781','INSERT TIB MED 12.5MM   ','12234.00'
'367787','TROCAR 11X100 DILAT TIP ','577.00'
'367827','SCREW CANN PNCL 6.5X45  ','1070.00'
'368048','CATH EPIST SIL SGL      ','956.00'
'368107','CATH OPTAPRO.4X40       ','1385.00'
'368232','HEAD FEM 28X46 SLFCTR   ','5505.00'
'368244','LENS IOL MA60AC 25.5    ','1413.00'
'368245','LENS IOL MA60AC 26.0    ','1413.00'
'368247','LENS IOL MA60AC 26.5    ','1413.00'
'368336','SUTURE ETHB 0 OS-4 X424H','77.00'
'368342','SUTURE VCRYL CTD J346H  ','80.00'
'368364','BLAD ARTH HANDPCE 4225  ','635.00'
'368371','CUTTER BNE 5.5 FULL RDS ','1143.00'
'368393','PROBE ANT VITRECTOMY 21G','1432.00'
'368404','FLTR VC TRPES 55 FEM-JUG','9704.00'
'368430','SUTURE VCRYL 3-0 J442H  ','110.00'
'368432','SUTURE NBS 5-0 PS2 18IN ','152.00'
'368435','SUTURE ETHLN 4-0 1667H  ','155.00'
'368439','SUTURE NYL NBS 2-0  664G','77.00'
'368440','SUTURE PRLN 6-0 8805H   ','523.00'
'368441','SUTURE PDS 5-0 Z493G    ','252.00'
'368463','SUTURE PDS #1 Z880G     ','213.00'
'368484','SUTURE VCRYL 9-0 V549G  ','555.00'
'368486','SUTURE VCL 2 BR SH J317H','75.00'
'368562','SUTURE SILK 4-0 184601  ','428.00'
'368617','MESH GROIN 3D MAX 5X3IN ','1495.00'
'368618','MESH 3DMAX 5X3 MED RGT  ','1495.00'
'368634','COMPNT PTLR KN SZ3 32MM ','2789.00'
'368644','CATH DX SP STMY 14F 25CM','731.00'
'368699','CST PLSTR BNDG 5YDX4IN  ','72.00'
'368716','CMPNT PTLR LG+ 3 PEG RP ','5566.00'
'368748','TROCAR LAPSCP 150X12MM  ','680.00'
'368749','STNT XPRS PM 8X30X75    ','8837.00'
'368873','BIT DRL 5MM RDLCNT DRV  ','902.00'
'368942','CATH HEMOSTAR 14.5X19   ','3544.00'
'369024','STENT XPRS PM 7X30X75   ','9545.00'
'369093','BLN CRE 15-18X5.5X240   ','2531.00'
'369319','ANCHOR BIOKNOTLESS RC W/','4051.00'
'369327','SUTURE ETHB XCL 2-0 36IN','193.00'
'369334','HEAD FEM 28X41 SLFCTR   ','5505.00'
'369523','SCREW 8MM LCP 02.221.508','1637.00'
'369555','CATH FOLEY 2W 8F 3CC    ','176.00'
'369664','CATH FOLEY 2W 10FR 3CC  ','190.00'
'369668','LENS IOL +6 DIOP 0 D BCN','1527.00'
'369669','LENS IOL +6.5 DIOP 0 D B','1527.00'
'369672','LENS IOL MA60AC 25.0    ','1413.00'
'369675','LENS IOL MA60AC 10.0    ','1413.00'
'369676','LENS IOL MA60AC 10.5    ','1413.00'
'369677','LENS IOL MA60AC 23.5    ','1413.00'
'369678','LENS IOL MA60AC 22.5    ','1413.00'
'369680','LENS IOL MA60AC 12.0    ','1413.00'
'369681','LENS IOL MA60AC 21.5    ','1413.00'
'369686','LENS IOL MA60AC 14.0    ','1413.00'
'369688','LENS IOL MA60AC 21.0    ','1413.00'
'369689','LENS IOL MA60AC 20.0    ','1413.00'
'369691','LENS IOL MA60AC 24.5    ','1413.00'
'369692','LENS IOL MA60AC 22.0    ','1413.00'
'369693','LENS IOL MA60AC 14.5    ','1413.00'
'369694','LENS IOL MA60AC 19.0    ','1413.00'
'369696','LENS IOL MA60AC 18.0    ','1413.00'
'369697','LENS IOL MA60AC 15.5    ','1413.00'
'369699','LENS IOL MA60AC 17.5    ','1413.00'
'369703','LENS IOL 10 D +18.5 DIOP','1413.00'
'369803','PEG FX THRD 2.5X24      ','1386.00'
'369804','PEG SMTH FX 2X16        ','1386.00'
'369808','PLATE 4.5MM T BRD LCP 12','5424.00'
'369819','SUTURE VCRYL 4-0 J109T  ','349.00'
'369903','PEG SMTH 2.0X18         ','1386.00'
'369922','LENS IOL MA60AC.280     ','1413.00'
'369964','CENTRALIZR STEM HIP 10MM','673.00'
'369997','LENS IOL MA60AC 16.5    ','1413.00'
'370014','LENS IOL MA60AC 12.5    ','1413.00'
'370039','TROCAR LAP 5MM B5XT     ','635.00'
'370089','LENS IOL MTA3U0 12.0    ','968.00'
'370301','BIT DRILL 2MM FAST      ','1007.00'
'370338','SYRINGE CEMENT EXET     ','555.00'
'370360','CATH EMB L40CM OD4FR OD ','482.00'
'370454','SCREW BN CANC 2.5X20    ','1386.00'
'370466','INSERT TIB LG KN 15MM   ','8356.00'
'370474','SCREW CORTICAL 3.5MM X 1','1386.00'
'370475','PEG SMTH 2.0X20         ','1386.00'
'370476','SCREW BN CANC 2.5X18    ','1386.00'
'370535','NAIL TIB IM 33X10 VRSNL ','9928.00'
'370545','BRACE ORTH KN OTHS L1832','11980.00'
'370546','BRACE ORTH ANKL FT HNGR ','4007.00'
'370584','SYS MNL RESUS CHLD TBG  ','391.00'
'370585','BAG AMBU ADULT 1ST RSPN ','324.00'
'370618','BIT DR 2.5X83           ','1007.00'
'370645','NAIL IM TI 485.038S     ','8335.00'
'370657','CLAMP TUBE TO TUBE      ','6344.00'
'370702','KIT PCMKR SERVICE       ','635.00'
'370704','CABLE PACING DESP.4051A ','996.00'
'370785','GRAFT VASC L80 DFM8006SC','13164.00'
'370823','STEM FEM AML LG OD13.5MM','17538.00'
'370830','STEM HUM 12 PCT         ','24103.00'
'370843','SCREW BN 10.5MM 75MM GAM','4296.00'
'370959','STAPLER SKIN 35 REG     ','282.00'
'370994','HEAD FEM 12/14 +1.5X28MM','12234.00'
'371021','KWIRE FX T2 ORTH 3X285MM','1289.00'
'371108','NAIL IM TI 485.033S     ','8335.00'
'371109','BALLOON PYLORIC 20FR    ','1128.00'
'371163','NEEDLE KOPAN 20GX7.0    ','635.00'
'371169','SUTURE CHRM 1 L115G     ','99.00'
'371180','STEM FEM 10.5MM         ','17538.00'
'371276','BLADE SHVR INFR XPS110X2','2681.00'
'371311','SCRW BN3.5MM24MM SS CORT','436.00'
'371329','SCRW BN3.5MM40MM LCP MDL','1070.00'
'371331','SCRW BN3.5MM45 MDL      ','1070.00'
'371408','POSITIONER PIN CRLGE    ','1374.00'
'371463','SCREW CORT 4.5X42       ','1290.00'
'371564','HEAD FEM 28X52 SLFCTR   ','5505.00'
'371612','CATH IV 22GX1           ','96.00'
'371616','BLADE PLNR DEP SM       ','1857.00'
'371651','CATH FOL 22FR 30CC 3W   ','555.00'
'371653','CATH FOLEY 30CC 3W 24FR ','555.00'
'371681','LENS IOL MA60AC 19.5    ','1413.00'
'371682','SUTURE NYL NABS 4-0 699G','157.00'
'371756','RESTRICTOR CEMENT 13.0MM','673.00'
'371848','CATH UMB 18/21GA 15     ','635.00'
'371945','CATH BALN L4CMXW3CM L75C','1908.00'
'371959','SCREW BN 4MM 28MM NLEX T','1877.00'
'371963','STEM FEM SMT 5 12/14 STD','23176.00'
'372013','SCREW BN CANC 2.5X22    ','1386.00'
'372015','SCRW BNE MINI L6MM OD1.5','552.00'
'372023','CATHETER DRN 28FR 20IN A','276.00'
'372391','CMPNT FEM MED RT        ','13734.00'
'372408','APPLIER INTRN CLIP EL5ML','1598.00'
'372451','SCREW BN CANC 2.5X16    ','1386.00'
'372494','SCRW 458.830S           ','1877.00'
'372499','HEAD FEM 28X56 SLFCTR   ','5505.00'
'372507','GRASPER BABCOCK 5MM5BB  ','979.00'
'372529','GRAFT PATCH 1CVX002     ','1828.00'
'372674','PROSTHESIS KN HYBRID SOL','22739.00'
'372709','ANCHOR SUT TI 2 OD5MM TF','1599.00'
'372740','CABLE FIX CTL  W SLEEVE ','3906.00'
'372770','PATCH CV THK.4MM 9CMX2CM','2513.00'
'372917','BLADE SAW RECIP 14.5X.64','873.00'
'372920','NAIL T2 TIB 10X345MM    ','10605.00'
'372942','INSERT MOM 60           ','9306.00'
'372972','SNARE ESCPC 20X200      ','569.00'
'373071','CAPPING BALL SET FOR K-W','1136.00'
'373166','GFT BFR STRCH14X7X4     ','9460.00'
'373196','GFT BFR STRCH 22-11X40  ','9460.00'
'373197','GFT BFR STRCH 6-8X40    ','9460.00'
'373198','GRAFT VASC 24X12MM STD W','7718.00'
'373973','INTRODUC SHTH L11CM OD6F','570.00'
'373976','INTRODUC SHTH L11CM OD7F','570.00'
'373977','INTRODUC SHTH L11CM OD8F','570.00'
'373978','INTRODUC SHTH L11CM OD9F','570.00'
'373979','BLAD CRESCENT 15X30     ','1429.00'
'373980','INTRODUC SHTH L25CM OD6F','457.00'
'373981','INTRODUC SHTH L25CM OD7F','457.00'
'373982','INTRODUC SHTH L25CM OD8F','457.00'
'373983','CABLE 1.0 W/CRIMP 750MM ','5618.00'
'374011','SUTURE ABSORBABLE 2-0   ','635.00'
'374060','LEAD TNDRL ST 1788TC52  ','1.00'
'374069','LEAD TNDRL ST 1788TC58  ','1.00'
'374127','LEAD CPSR SPNVS 507652  ','1.00'
'374511','STENT BIL 4-8MM         ','8329.00'
'374513','STENT BIL 6-8MM         ','8329.00'
'374550','STENT BIL 20MM L6-8     ','8329.00'
'374679','NEEDLE LOC STD L3CM OD20','490.00'
'374682','SCREW BN CHARLT MLT 3X24','2704.00'
'374690','SCREW BN CHARLT MLT 3X34','2704.00'
'374692','SCREW BNE SS SHRT L14MM ','3288.00'
'374695','SCREW BN CHARLT MLT 3X28','2704.00'
'374823','DEVICE FASCIA CLOSURE   ','1432.00'
'374866','DRSG BIO TRN 4X5        ','63.00'
'374910','LENS IOL MTA3U0 13.0    ','968.00'
'374912','LENS IOL MTA3U0 13.5    ','968.00'
'374914','LENS IOL MTA3U0 14.0    ','968.00'
'374916','LENS IOL MTA3U0 14.5    ','968.00'
'374918','LENS IOL MTA3U0 15.0    ','968.00'
'374920','LENS IOL MTA3UO 15.5    ','968.00'
'374922','LENS IOL MTA3U0 16.0    ','968.00'
'374924','LENS IOL MTA3U0 16.5    ','968.00'
'374927','LENS IOL MTA3UO 17.0    ','968.00'
'374931','LENS IOL MTA3UO 17.5    ','968.00'
'374934','LENS IOL MTA3UO 18.0    ','968.00'
'374936','LENS IOL MTA3UO 18.5    ','968.00'
'374937','LENS IOL MTA3UO 19.0    ','968.00'
'374940','LENS IOL MTA3U0 22.0    ','968.00'
'374941','LENS IOL MTA3U0.260     ','968.00'
'374944','LENS IOL MTA3U0.265     ','968.00'
'374945','LENS IOL MTA5U0.255     ','968.00'
'374946','LENS IOL MTA5U0.260     ','968.00'
'374948','LENS IOL MTA5U0.300     ','968.00'
'374954','LENS IOL MTA5UO 23.5    ','968.00'
'374955','LENS IOL MTA5U0.275     ','968.00'
'375070','PLATE 4.5MM T BRD LCP 13','5745.00'
'375071','PLATE 4.5MM T BRD LCP 14','6048.00'
'375073','PLATE 4.5MM T BRD LCP 15','6048.00'
'375074','PLATE 4.5MM 16HLE LCP   ','7358.00'
'375076','PLATE 4.5MM T BRD LCP 17','7870.00'
'375077','PLATE 4.5MM T BRD LCP 18','8373.00'
'375246','NEEDLE BX 18GX11 TMN    ','765.00'
'375274','LENS IOL SN60WF.085     ','1527.00'
'375275','SUTURE ETHLN 2 825G     ','120.00'
'375276','SUTURE SLK 6-0 EYE G-6  ','405.00'
'375285','SUTURE MONCRYL 4.0 Y426H','242.00'
'375291','SET IV EXT 60 MICRO PCA ','63.00'
'375292','SCREW PNCL 6.5X25 CANC  ','1386.00'
'375298','CAP LD 4.6-8.4FR 5MM 3.2','1289.00'
'375446','SCREW BNE SS SHRT L16MM ','3288.00'
'375447','SCREW BNE SS SHRT L18MM ','3288.00'
'375448','SCREW BN 4.3MM 22MM     ','3288.00'
'375449','SCREW BN 4.3 26 CHRLT SS','3288.00'
'375450','SCREW BN CHRLT SS 4.3X30','3288.00'
'375452','SCREW BNE SS SHRT L20MM ','3288.00'
'375453','SCREW BN 4.3MM 24MM CHRL','3288.00'
'375454','SCREW CHRLT SS 4.3X32MM ','3288.00'
'375455','SCREW BN CHRLT SS 4.3X36','3288.00'
'375456','SCREW CHARLT SS 4.3X38MM','3288.00'
'375457','SCREW BN SS SHRT THRD 28','3288.00'
'375458','SCREW BN CHRLT 44110024 ','3288.00'
'375459','SCREW BN CHRLT 44110030 ','3288.00'
'375460','SCREW CHARLT SS 4.3X40MM','3288.00'
'375461','SCREW CHARLT SS 4.3X42MM','3288.00'
'375462','SCREW CHARLT SS 4.3X48MM','3288.00'
'375463','SCREW BN LNG THRD 4.3X36','3288.00'
'375464','SCREW BN L/T 4.3MM 40MM ','3288.00'
'375465','SCREW BN LNG THRD 4.3X42','3288.00'
'375468','SCREW BN SS ST 50X4.3MM ','3288.00'
'375469','SCREW BN CHARLT MLT 3X16','2704.00'
'375470','SCREW BN LNG THRD 4.3X48','3288.00'
'375471','SCREW CHRLT SS 4.3X44MM ','3288.00'
'375472','SCREW BN LNG THRD 4.3X55','3288.00'
'375473','SCREW BN CHARLT MLT 3X20','2704.00'
'375474','SCREW BN 4.3MM 44MM CHRL','3288.00'
'375475','SCREW BN 4.3 38 CHRLT SS','3288.00'
'375476','SCREW BN CHARLT MLT 3X12','2704.00'
'375478','SCREW BN LNG THRD 4.3X46','3288.00'
'375479','SCREW BN LNG THRD 4.3X50','3288.00'
'375480','SCREW BN LNG THRD 4.3X60','3288.00'
