"Description","Price"
"NM THALLIUM 201/MCI STRESS UD",858
"NM Thyroid Ablation For Ca",1266
"NM Thyroid CA Whole Body",1743
"NM Thyroid Cancer Imaging WB Delay 1",1743
"NM Thyroid Image w/Uptk Sng/Mlt Uptake 1",2428
"NM Thyroid Imaging",1761
"NM Thyroid Uptake Single/Multi Uptake 1",819
"NM Tumor Loc Limited Delay 1",1629
"NM Tumor Loc Spect",2405
"NM Tumor Loc WB 1 Day Delay 1",2656
"NM Tumor Loc WB 2 Days Delay 1",3692
"NM Tumor Loc WB 2 Days Gallium Delay 1",3692
"NM Tumor Loc WB 2 Days Injection",3692
"NM Tumor Loc WB 2 Days MIBG Delay 1",3692
"NM Tumor Loc WB 2 Days Octreo Delay 1",3692
"NM ULTRATAG COLD KIT",802
"NM Ureteral Reflux Study",1450
"NM WBC Tagged Scan Whole Body",1802
"NM XOFIGO PER MICRO CURIE",648
"NM Zevalin Diagnostic Indium 111",3692
"NM Zevalin Theraeutic Yttrium 90",2982
"NON RADIOACTIVE CONTRAST MAT C02",108
"Non Routine blood draw 3 years old older ",64
"NON SELECT CATH PLACEMENT IN VEIN",56
"Non Stress Test",887
"Noninvasive Ear/Pulse Oximetry multiple determinations",188
"Noninvasive Ear/Pulse Oximetry single determination ",78
"NORMAL SALINE 1000CC",60
"NORMAL SALINE 250CC",52
"NORMAL SALINE 500ML",60
"NPM1 MUTATION ANALYSIS",484
"NRAS MUTATION",465
"NRB Mask",7
"NTSTY MODUL RAD TX DLCR SMPL",6460
"NTSTY MODUL RAD TX DLCT CPLX",4083
"Nylatex Wrap 2 1/2in x 36",75
"Oakwood ONLY RT CHARGE -> Aerosol mask",3
"Oakwood ONLY RT CHARGE -> Aerosol treatment",329
"Oakwood ONLY RT CHARGE -> BiPAP",371
"Oakwood ONLY RT CHARGE -> Chest PT Additional",154
"Oakwood ONLY RT CHARGE -> Chest PT Initial (used for hand, mechanical or vest)",329
"Oakwood ONLY RT CHARGE -> Clearchest Comfort Band",456
"Oakwood ONLY RT CHARGE -> CPAP",371
"Oakwood ONLY RT CHARGE -> E Z Pap Initial (includes EZ Pap Device Charge)",216
"Oakwood ONLY RT CHARGE -> Humidity Bottle",12
"Oakwood ONLY RT CHARGE -> Inhalation Treatment-1st Hr",329
"Oakwood ONLY RT CHARGE -> Inhalation Treatment-Additional Hr",329
"Oakwood ONLY RT CHARGE -> MDI Treatment",329
"Oakwood ONLY RT CHARGE -> Nasal cannula",23
"Oakwood ONLY RT CHARGE -> Nocturnal Pulse Ox with Printout (2nd shift charge)",209
"Oakwood ONLY RT CHARGE -> Oscillating PEP Treatment Additional",154
"Oakwood ONLY RT CHARGE -> Oscillating PEP Treatment Initial (includes Osc Device Charg",329
"Oakwood ONLY RT CHARGE -> Oximeter Pulse Ox Daily (day shift charge)",188
"Oakwood ONLY RT CHARGE -> Pep Therapy Additional",154
"Oakwood ONLY RT CHARGE -> PEP Therapy Initial (includes Pep Device Charge)",329
"Oakwood ONLY RT CHARGE -> Pulse Ox Spot Check",78
"Oakwood ONLY RT CHARGE -> Skilled Care Oxygen per Day",78
"Oakwood ONLY RT CHARGE -> Suction Kit",5
"Oakwood ONLY RT CHARGE -> Trach collar",8
"Oakwood ONLY RT CHARGE -> Venti mask",10
"OBSERVATIONAOPDIRECTAOPADMIT",83
"OCCLUSIVE DEVICE IN VEIN ARTER",588
"ODOR ELIMINATOR 1 OZ",10
"Office Consult New/Est Pt Level 2 99242",367
"Office Consult New/Est PtLevel 4 ",705
"Office Visit Level 1 Est 99211",265
"Office Visit Level 1 New Pt  99201",265
"Office Visit Level 2 Est Pt  99212",319
"Office Visit Level 2 New Pt 99202",319
"Office Visit Level 3 Est Pt  ",371
"Office Visit Level 3 New Pt ",371
"Office Visit Level 4 Est Pt  99214",424
"Office Visit Level 4 New Pt 99204",424
"Office Visit Level 5 Est Pt 99215",491
"Office Visit Level 5 New 99205",491
"ONDANSETRON HCL 4MG/2ML 2ML VIAL",1
"ONDANSETRONHCL 2MG/ML 20ML VIAL",462
"ONE STEP CENTESIS CATHETER (10CM)",9571
"ONE STEP CENTESIS CATHETER (7CM)",89
"ONESTEP 6FR PIGTAIL",167
"OP Diabetes Training -> Group 30 Mins",184
"OP Diabetes Training -> Individual 30 Mins",111
"OPEN PERQ PLACE STENT 1ST",35645
"OPEN PERQ PLACE STENT 1ST Cardiac Cath",37703
"OPEN PERQ PLACE STENT EA ADD",17237
"OPEN PERQ PLACE STENT EA ADD Cardiac Cath",18234
"OPEN PERQ PLACE STENT EACH",16991
"OPEN PERQ PLACE STENT EACH ADD",18234
"OPEN PERQ PLACE STENT SAME",35645
"OPEN PERQ PLACE STENT SAME Cardiac Cath",37703
"OPENAOPCESTAOPHEARTAOPMASSAGE",9835
"OPENAOPTREATAOPELBOWAOPDISLOCATION",11163
"OPENAOPTREATAOPSHOULDERAOPDISLOCATION",8885
"OPENAOPTREATMENTAOPJOINTAOPDISLOCATION",8885
"OPENAOPTXAOPBIGAOPTOEAOPFXAOPWAOPMAN",655
"OPENAOPTXAOPBIGAOPTOEAOPFXAOPWAOPOAOPMAN",655
"OPENAOPTXAOPFINGERAOPFXAOPEA",8885
"OPENAOPTXAOPFINGERAOPFXAOPWAOPMANIPULATION",793
"OPENAOPTXAOPFINGERAOPFXAOPWAOPOAOPMAN",8885
"OPENAOPTXAOPOFAOPDISTAOPFIBULAAOPFXAOPWAOPMAN",2072
"OPENAOPTXAOPOFAOPDISTAOPFIBULAAOPFXAOPWAOPOAOPMAN",8885
"OPENAOPTXAOPOFAOPJOINTAOPDISLOCATION",7308
"OPENAOPTXAOPOFAOPTIBIAAOPFXAOPWAOPMAN",9105
"OPENAOPTXAOPOFAOPTIBIAAOPFXAOPWAOPOAOPMAN",7308
"OPENAOPTXAOPOFAOPTRIAOPFIBULAAOPFXAOPWAOPMAN",9180
"OPENAOPTXAOPOFAOPTRIAOPFIBULAAOPFXAOPWOAOPMAN",7308
"OPENAOPTXAOPWRISTAOPBONEAOPFXAOPWAOPMAN",2072
"OPENAOPTXAOPWRISTAOPBONEAOPFXAOPWAOPOAOPMAN",868
"OPERATIVEAOPLARYNGOSCOPY",4340
"OR Level 1","interval - Southside OR Case Level"
"OR Level 2","interval - Southside OR Case Level"
"OR Level 3","interval - Southside OR Case Level"
"OR Level 4","interval - Southside OR Case Level"
"OR Level 5","interval - Southside OR Case Level"
"OR Level 6","interval - Southside OR Case Level"
"Orchiopexy-Inguinal Approach",7353
"Orthopedic Prefabricated Splints -> Finger splint",694
"Orthosis Hand Theraplus",329
"OSTYCUT BONE NEEDLE 20/70MM",420
"OT Assistive Technology Eval Units",264
"OT Attended E-Stim Units",108
"OT Cognitive Skills Development Units",147
"OT Community, Work Reintegration Units",113
"OT Evaluation Units, High Complexity",442
"OT Evaluation Units, Low Complexity",442
"OT Evaluation Units, Moderate Complexity",442
"OT Group Therapy Units",162
"OT Infrared Units",42
"OT Iontophoresis Units",172
"OT Large Whirlpool Units",125
"OT Manual Therapy Units",123
"OT MMT, Extremity, Trunk Units",128
"OT MMT, Hand Units",128
"OT MMT, Total Body With Hand Units",180
"OT NEUROMUSCULAR RE-EDUCATION EA 15 MIN Units",125
"OT Neuromuscular Reeducation Units",125
"OT Orthotic Management, Train Units",259
"OT Orthotic, Prosthetic Use, Check Out",175
"OT Paraffin Bath Units",44
"OT Physical Performance Test",113
"OT Prosthetic Management, Train Units",259
"OT Re-Evaluation Units, ",263
"OT ROM, Extremity Units",76
"OT ROM, Hand Units",76
"OT Self Care, Home Management Units",129
"OT Sensory Integrative Techniques Units",123
"OT Therapeutic Activities Units",127
"OT Therapeutic Exercise Units",127
"OT Ultrasound Units",113
"OT Vasopneumatic Devices Units",88
"OT Wheelchair Management Units",93
"OT Whirlpool, Fluidotherapy Units",71
"OTElectrical Stim (Unattended) - Non-Wound",130
"Outpatient Nutrition Charges -> 15 min Initial Individual",50
"Outpatient Nutrition Charges -> 15 min Reassesment IND",50
"Outpatient Nutrition Charges -> Group Each 30 Minutes",93
"Outpatient Nutrition Charges -> Group Subs Diagnosis Change",21
"Outpatient Nutrition Charges -> Individual Subs Diagnosis Change",50
"Over Door Traction Set 12in Adj",154
"OXISENSORII #VD25",111
"Oxygen uptake, expired gas analysis; incl CO2 output, % oxygen extracted",666
"Oxyhood Superdome Disp",238
"Oxymizer",117
"Oxysensor II V120 VN25",114
"PACEMAKER REPROGRAM DUAL",199
"PACEMAKER REPROGRAM SINGLE",172
"PACING IV DRUG INFUSION",11448
"PACK INSTANT HOT",22
"Pad CPM Lift Lite",102
"Pad Telfa AMD 8x3",2
"PAD, ULNAR NERVE",126
"Padding Cast 2in x 4yd",5
"Padding Cylindrical Foam 3/8in",21
"PAIRINGAOPOFAOPBENIGNAOPLESION",799
"PARALLAX CORE ASSURE SET",775
"PARTAOPEXCAOPBONEAOPDISTALAOPPHALANX",4512
"PARTAOPREMOVALAOPOFAOPCOLON",6431
"Partial Day AMH Charge",998
"Partial Day CMH Charge",1278
"Partial Day GMH Charge",998
"Partial Hospitalization - Age 18 and Older ",40
"Partial Hospitalization - Under Age 18 ",40
"PARTIALAOPAMPUTATIONAOPOFAOPTOE",6165
"PARTIALAOPREMOVALAOPOFAOPBLADDER",5733
"PARTIALAOPREMOVALAOPOFAOPCOLON",6431
"PARTIALAOPREMOVALAOPOFAOPKIDNEY",9499
"PARTIALAOPREMOVALAOPOFAOPPENIS",9884
"PARTIALAOPREMOVEAOPOFAOPCOLON",6431
"Patch Ionto S 40 mA/min",39
"PATCH SYVEK CATHETER",364
"PATH AUTHORIZATION TRANSFUS",613
"PATH AUTHORIZATION TRANSFUSION",613
"PATH BLOOD SMEAR REVIEW",342
"PATH BONE MARROW SMEAR",1180
"PATH BONE MARROW SMEAR REV",1180
"PATH CONSULT IN SURG",105
"PATH CONSULT IN SURGERY",424
"PATH CONSULT IN SURGEY",424
"PATH CONSULT IN SURGRY",280
"PATH CONSULT SURG",105
"PATH CONSULTS IN SURG",280
"PATH EVAL AND REPORT BLD BNK",606
"PATH EVAL REPORT BLD BNK",606
"PATH SMEAR REVIEW",377
"PATHOLOGY CONSULT LIMIT",280
"PATHOLOGY CONSULT LIMITED",280
"PATHOLOGY CONSULT SURG",449
"PATHOLOGY CONSULT SURGERY",449
"PATHOLOGY SMEAR REVIEW",377
"Pathways IOP Program Charge",463
"Pathways Motel Model Charge",709
"Pathways Partial Day Program Charge",623
"PATTIE SPONGE NEURO X-RAY DETECTABLE STRL 0.5 IN*1 IN",15
"PBB Established Patient  LEVEL I",371
"PBB Established Patient  LEVEL I 99211",265
"PBB Established Patient  LEVEL I 99212",319
"PBB Established Patient  LEVEL I 99214",424
"PBB Established Patient  LEVEL I 99215",491
"PBB Hospital Level LEVELAOP1",265
"PBB HOSPITAL LEVELAOP2",319
"PBB HOSPITAL LEVELAOP3",371
"PBB HOSPITAL LEVELAOP4",424
"PBB HOSPITAL LEVELAOP5",491
"PBB NEW PATIENT VISIT LEVEL I",371
"PBB NEW PATIENT VISIT LEVEL I 99201",265
"PBB NEW PATIENT VISIT LEVEL I 99205",491
"PBB NEW PATIENT VISIT LEVEL II 99202",82
"PBB NEW PATIENT VISIT LEVEL II 99202",82
"PBB NEW PATIENT VISIT LEVEL II 99204",424
"PCI of Chronic Total Occlusion (CTO), each addtl branch ",13520
"PCI of Chronic Total Occlusion (CTO), single coronary vessel",13520
"PCI of occlusion during Acute MI, single coronary vessel ",13520
"PCI of or thru Coronary Byp Grft, ea addtl branch ",13520
"PCI of or thru Coronary Bypass Graft, single vessel ",13520
"PEEP Valve",33
"PEG Removal",211
"PELVICAOPEXAM",6462
"PELVISAOPHIPAOPJOINTAOPSURGERY",653
"PENILEAOPBIOPSY",5274
"PENILEAOPFRENULOTOMY",4713
"Per Minute","interval - SCH OR"
"PERC D E COR REVASC CHRO ADD",17177
"PERC D E COR REVASC CHRO SING",17177
"PERC D E COR REVASC T CABG BR",17177
"PERC D E COR REVASC T CABG S",17177
"PERC D E COR REVASC W AMI S",17177
"PERC D E COR STENT ATHER BR",17177
"PERC D E COR STENT ATHER S",17177
"PERC DIL BILIARY STRICTURE WO STE",2914
"PERC DRUG EL COR STENT BRAN",17177
"PERC DRUG EL COR STENT SING",17177
"PERC MEC THROMBECTOMY VEIN INIT",12108
"PERC MEC THROMBECTOMY VEIN SUB",12108
"PERC MECH THROMBECTOMY VEIN INIT",12108
"PERC MECH THROMBECTOMY VEIN SUBS",12108
"PERC TRANS PORTOGRAPHY W/O EVAL",2232
"Perc Transluminal Coronary Angioplasty (PTCA), Addtl Branch",8903
"Perc Transluminal Coronary Angioplasty (PTCA), Init Major Art/Branch ",9025
"PERCAOPIMPLANTAOPPERIAOPNEUROSTIMAOPELECT",19285
"PERCAOPNEEDLEAOPINSERTIONAOPPROS",8963
"PERCAOPPLACEMENTAOPGASTROAOPTUBE",1694
"PERCAOPSKAOPFIXAOPIPAOPJNTAOPDISLAOPWAOPMANIP",8885
"PERCAOPTREATAOPFINGERAOPFRACTUREAOPWAOPMAN",8885
"PERCAOPTREATAOPFINGERAOPFRACTUREAOPWOAOPMAN",8885
"PERCAOPTREATAOPFRACTUREAOPWAOPOAOPMAN",8885
"PERCAOPTXAOPBIGAOPTOEAOPFXAOPWAOPMANIPULATION",8885
"PERCUFIX CATH KIT CUFF",111
"PERCUTACCESSFEMARTERYENDOGRFT",5756
"PERCUTANEOUS CATHERTER DRAINAGE KIT",1062
"PERCUTANEOUS ENTRY NEEDLE",42
"PERCUTANEOUS NEFF SET",612
"PERCUTANEOUSAOPSUPRAAOPCATH",3984
"PERCUTAOPBXAOPLUNGAOPMEDIASTINUM",2726
"PERFUSION STANDBY FOR CARDIAC SURGERY",2010
"PERFUSION W/AUTOTRANSFUSION",3475
"PERICARDIOCENTESIS",2774
"PERICARDIOCENTESISAOPSUBQ",9835
"Peripheral Insert Central Venous Cath (PICC) w/o SubQ Port or Pump <5 yrs old ",4580
"PERITONEAL LAVAGE",1806
"PERITONEALAOPLAVAGE",1806
"PERM AAI PACER",31265
"PERM DDD PACER",31265
"PERM VVI PACER",31265
"PERMAFORM BILATERAL",302
"Perph Nrv Destrctn Trtmnt ",2369
"PERQ CERVICOTHORACIC INJ",11498
"PERQ LUMBOSACRAL INJ",11498
"PERQ PLMT BILE DUCT STENT",11822
"PERQ PLMT BILE DUCT STENT NEW W",11822
"PERQ PLMT BILE DUCT STENT NEW WO",11822
"PERQ SACREAL AUGMT BILAT INJ'",11370
"PERQ STENT VERT ART",25053
"PERQ STENT VERT ART Cardiac Cath",26240
"PERQ STENT VERT ART EA ADD",6136
"Perq transcath closure each",38904
"Perq transcath cls aortic",38904
"Perq transcath cls mitral",38904
"PERQ VERTEBRAL AUG EA ADD T/L",9563
"PERQ VERTEBRAL AUG LUMBAR",9563
"PERQ VERTEBRAL AUG THROACIC",9563
"PERQAOPCERVICOTHORACICAOPINJ",11498
"PERQAOPLUMBOSACRALAOPINJ",11498
"PERQAOPVERTEBRALAOPAUGAOPEAAOPADDAOPT/L",9563
"PERQAOPVERTEBRALAOPAUGAOPLUMBAR",9563
"PERQAOPVERTEBRALAOPAUGAOPTHORACIC",9563
"PERQARTMTHROMBECT&/NFS",12172
"PH Arterial, (POCT) iSTAT",29
"PH Venous, (POCT) iSTAT",29
"Pharmacological Agent Administration (eg, inhaled nitric oxide) 93463",1193
"PHLBECTOMYVEINEXTREME",10970
"PHOTOTHERAPY",235
"Physiologic  Lower Extremity Art Study Complete Bilateral at rest and after stress",920
"Physiologic exercise study  Hemodynamic measure before & after 93464",1451
"Physiologic Extremity Arterial Study Complete Bilateral (3 or more levels)",908
"Physiologic Extremity Arterial Study Limited Bilateral (1-2 levels)",502
"PICCAOPINSERTION",4580
"PierceAOPskullAOP&AOPremoveAOPclot",12567
"PIN CASPAR MOBI-C 12MM",1017
"PIN CASPAR MOBI-C 14MM",1017
"PIN MOBI-C CENTERING DISPO",448
"PINAOPFINGERAOPFRACTUREAOPEACH",8885
"PINS HP THREADED HEADED",1017
"PKU Metabolic Screen (Nursing Order)",153
"PLACE CATH CAROTID ART Cardiac Cath",11249
"PLACE CATH CAROTID INOM ART",6877
"PLACE CATH CAROTID INOM ART Cardiac Cath",6877
"PLACE CATH CAROTID/INOM ART",6877
"PLACE CATH CAROTID/INOM ART Cardiac Cath",6877
"PLACE CATH INTRACRANIAL ART Cardiac Cath",11249
"PLACE CATH SUBCLAVIAN ART Cardiac Cath",6877
"PLACE CATH THORACIC AORTA Cardiac Cath",6877
"PLACE CATH VERTEBRAL ART Cardiac Cath",11249
"PLACE CATH XTRNL CAROTID Cardiac Cath",11249
"PLACE CATHETER IN AORTA",1117
"PLACE GASTROSTOMY TUBE PERC",3236
"Place Needle In Vein 36000",56
"PLACEAOPCATHAOPARTERY",1694
"PLACEAOPCATHAOPINAOPARTERY",2964
"PLACEAOPCATHERTERAOPINAOPARTERY",424
"PLACEAOPCATHETAOPINAOPARTERY",2964
"PLACEMENT OF CATH ONLY",4339
"PLACEMENT OF CHEST TUBE",1194
"PLACEMENTAOPLONGAOPGIAOPTUBE",1555
"PLACEMENTAOPOFAOPCATHETERAOPINAOPARTERY",424
"PLACEMENTAOPOFAOPINTERSTITALAOPDEVICE",7713
"PLACEMENTAOPOFAOPNGAOPTUBEAOPWAOPFLURO",942
"PLANNEDAOPTRACHEOSTOMY",4082
"PLATE 2.7/3.5MM VA-LCP DSTL HUM 1H/RT 69MM SHORT",3225
"PLATE, IMMOBILIZATION GRID",169
"Pleurx Catheter Insertion",15896
"PLMT BILIARY DRAINAGE CATH",6250
"PLMT BILIARY DRAINAGE CATH INT/EX",6250
"PLMT MEPHROURETERAL CATHETER",3228
"PLMT NEPHROSTOMY CATH",4325
"PLMT URETERAL STENT PRQ",6441
"PLMT URETERAL STENT W",6441
"PLMT URETERAL STENT WO",6441
"PMDEVICEEVALINPERSON",168
"PML RARA",977
"PNEUMOCOCCAL ",86
"Pneumococcal Vaccine 23-v, Adlt/Imm Dose, Age 2, Subq/IM ",309
"PNEUMOTHORAX SET",1126
"Polysomnography",3878
"Polysomnography CPAP Incomplete",4598
"Polysomnography Incomplete",3878
"Polysomnography with CPAP",4598
"PORTAL VENOGRAM",117
"PORTAL VENOGRAM Cardiac Cath",117
"Post Exercise Study Lower Extermity Charge",758
"Post Void Bladder Volume Instrument",261
"POUCH WOUND DRAIN EAKIN TAP CLOSURE 9.7*6.3 IN",49
"POWER INFUSION SAFTEY SET",57
"PRC NDL BIOPSY RENAL",3165
"Pre Invivo Hemolysis Check",80
"PREPUTIALAOPSTRETCHING",2072
"PRESSURE WIRE MEASUREMENT ADD",1246
"PRESSURE WIRE MEASUREMENT INIT",1223
"PRESSUREAOPTREATMENTAOPESOPHAGUS",1555
"PRGRMG DEV EVAL IMPLTBL SYS",86
"PRIM PERC MECH THROM ART ADD ART",6010
"PRIM PERC MECH THROM ART SECONDAR",6010
"PRIM PERC MECH THROM ART SECONDAR Cardiac Cath",6010
"PRIMARY PERC MECH THROMBECTOMY AR",12108
"PRIMARY PERC MECH THROMBECTOMY AR Cardiac Cath",12108
"PRIMPERC MECH THROM ART ADD ART",6010
"PRN ADAPTOR(CLAVE)",10
"PROBE COVER W GEL",69
"PROBE, BIOPSY 10X118",1671
"PROBE, BIOPSY 14x116",1772
"PROBEAOPNASOLACRIMALAOPDUCT",618
"PROCTOSIGMOIDOSCOPY",663
"PROCTOSIGMOIDOSCOPYAOPRIGID",2374
"Program Device Eval (In Person), 1-Lead Pacer ",172
"Program Device Eval (In Person), Implant Loop Recorder (ILR) ",165
"Program Device Eval (In Person), Multi-Lead Pacemaker ",233
"Programmed Stimulation & Pacing After IV Drug Inf ",11448
"PROGRAMMING BI V ICD",270
"PROGRAMMING DUAL LEAD ICD",239
"PROGRAMMING OF LOOP RECORDER",165
"PROGRAMMING SINGLE LEAD ICD",211
"PRONE POSITION HEADREST",101
"PROPHYLAXISAOPRETINAAOPDETACHAOPPHOTO",981
"PROSTATECTOMYAOPWAOPBILAOPPELAOPL",8796
"Protector Rolyan Palm",26
"PROTECTOR, HEEL/ELBOW",33
"PROTEIN ELECTROPHER",56
"PROTEIN ELECTROPHOR",224
"PROTEIN ELECTROPHORESIS",56
"Protein Electrophoresis 24 Hr Urine",167
"Protein Electrophoresis 24 Hr Urine Reflex",224
"PROTEIN ELECTROPHORESIS FLUID",224
"PRPAOPI/HERNAOPINITAOPBLOCKAOP>5YR",7452
"PRQ CARD ANGIO ARTHRECT 1 ART",16973
"PRQ CARD ANGIO ARTHRECT ADDL",16973
"PRQ CARD REASC NI 1 VSL",13520
"PRQ CARD REVASC CHRONIC 1 VSL",13520
"PRQ CARD REVASC CHRONIC ADDL",13520
"PRQ CARD STENT ART ANGIO",13520
"PRQ CARD STENT ATH/ANGIO",13520
"PRQ CARD STENT W ANGIO 1 VSL",13520
"PRQ CARD STENT W ANGIO ADDL",13520
"PRQ CARDIAC ANGIO ADDL ART",8903
"PRQ CARDIAC ANGIOPLAST 1 ART",9025
"PRQ REVASC BYP GRAFT 1 VSL",13520
"PRQ REVASC BYP GRAFT ADDL",13520
"PT Aquatic with Exercise Units",125
"PT Assistive Technology Eval Units",264
"PT Attended E-Stim Units",108
"PT Biofdbk, Peri, Urethral, Rectal Units",394
"PT Biofeedback Units",26
"PT Community,Work Reintegration Units",113
"PT Evaluation Units, High Complexity",477
"PT Evaluation Units, Low Complexity",477
"PT Evaluation Units, Moderate Complexity",477
"PT Gait Training Units",108
"PT Group Therapy Units",162
"PT Infrared Units",42
"PT Iontophoresis Units",172
"PT Large Whirlpool Units",125
"PT Manual Therapy Units",123
"PT Massage Units",114
"PT Mechanical Traction Units",108
"PT MMT Hand Units",128
"PT MMT, Extremity, Trunk Units",128
"PT MMT, Total Body Exclude Hand Units",181
"PT MMT, Total Body With Hand Units",180
"PT Neuromuscular Reeducation Units",125
"PT Orthotic Management, Train Units",259
"PT Paraffin Units",44
"PT Physical Performance Test",113
"PT Prosthetic Management, Train Units",259
"PT Re-Evaluation Units, 97164",216
"PT ROM Measure Extremity Trunk No Hands",76
"PT ROM Measurement Hand Units",76
"PT Self Care, Home Management Units",129
"PT TENS (daily) Units",1128
"PT Therapeutic Activity Units",127
"PT Therapeutic Exercise Units",127
"PT Therapeutic Exercise Units",127
"PT Ultrasound Units",113
"PT Unattended E-Stim Units",130
"PT Unna Boot Units",590
"PT Vasopneumatic Devices Units",88
"PT Wheelchair Management Units",93
"PT Whirlpool, Fluidotherapy Units",71
"PT Work Hardening Initial 2 Hours Units",778
"PT Work Hardening-Each Addl Hour Units",202
"Pulmonary Stress Testing Complex ",574
"Pulmonary Stress Testing Simple ",574
"PUNCTAOPASPIRAOPOFAOPHYDROCELEAOPW/WOAOPIM",1338
"PUNCTURE ASPIRATION ARCS HEM",1019
"Puncture aspiration of abscess, hematoma, bulla, or cyst ",1019
"PUNCTUREAOPASPIRATIONAOPARCSAOPHEMATOMA",1019
"Putty Thera",64
"Putty Thera Green Med 2oz",64
"Putty Thera Red Med Soft 5lb",64
"Putty Thera Red Soft 2oz",64
"Putty Thera Set of Five",97
"Putty Thera Soft Yellow 2oz",64
"Putty Thera Soft Yellow 5lb",64
"QUICK ABCESS DRAINAGE SET",1042
"R HRT ART GRFT ANGIO",23510
"R HRT CORONARY ARTERY ANGIO",22905
"R&L HRT ART VENTRICLE ANGIO",24515
"R&L HRT ART/VENTRICLE ANGIO",23929
"R&L HRT CATH W VENTRICLGRPHY",12681
"RAD ONC LEVEL 1 VISIT",265
"Rad Onc Level 1 Visit",265
"RAD ONC LEVEL 2 VISIT",319
"Rad Onc Level 2 Visit",319
"RAD ONC LEVEL 3 VISIT",371
"Rad Onc Level 3 Visit",371
"RAD ONC LEVEL 4 VISIT",424
"Rad Onc Level 4 Visit",424
"RAD ONC LEVEL 5 VISIT",491
"Rad Onc Level 5 Visit",491
"RADIATION THERAPY GUIDANCE CT",799
"RADIATION TREATMENT COMPLEX",504
"RADIATION TREATMENT INTERMIDIATE",450
"RADIATION TREATMENT SIMPLE",391
"Radicare Oral Wound Rinse",88
"RADIOGRAPHIC PROCEDURE",548
"Reacher Arthri Long 30in",99
"Reacher Arthri Std 24in",39
"Reacher Long",34
"REBUILDAOPOUTERAOPEARAOPCANAL",1699
"RECHANNELING OF ARTERY",9463
"RECONSTRUCTIONAOPOFAOPURETHRA",9941
"Recovery C Section per min","interval - Recovery Postpartum"
"Recovery Post Partum after 4 hours /Min",3
"RECTUMAOPSURGERYAOPPROCEDURE",803
"REDO ENDOVAS VENA CAVA FILTER",8026
"REDUCEAOPTESTISAOPTORSION",5987
"Reduction Dislocation Repair Site ->  Ankle, Closed w/o anesthesia",2072
"Reduction Dislocation Repair Site -> Carpometacarpal dislocation, thumb, w/manipulation",868
"Reduction Dislocation Repair Site -> Carpometacarpal other than thumb, w/manipulation, w/o anesth",655
"Reduction Dislocation Repair Site -> Closed tx fx, acromioclavicular w/manipulation",2072
"Reduction Dislocation Repair Site -> Closed tx vertebral body fx w/manip, reuire/include casting/",2445
"Reduction Dislocation Repair Site -> Elbow w/ Manipulation",868
"Reduction Dislocation Repair Site -> Elbow, Monteggia type, w/manipulation",2973
"Reduction Dislocation Repair Site -> Elbow, Tx dislocation w/o anesthesia",2072
"Reduction Dislocation Repair Site -> Finger",793
"Reduction Dislocation Repair Site -> Hip Dislocation",1704
"Reduction Dislocation Repair Site -> Hip Dislocation w/o Anesthesia",2072
"Reduction Dislocation Repair Site -> Hip, Traumatic w/o anesthesia",2072
"Reduction Dislocation Repair Site -> Interphalangeal Joint, single w/manipulation w/o anesthesia",793
"Reduction Dislocation Repair Site -> IP Joint Dislocation w/ manipulation",793
"Reduction Dislocation Repair Site -> Knee closed w/anesthesia",2072
"Reduction Dislocation Repair Site -> Knee closed w/o anesthesia",1899
"Reduction Dislocation Repair Site -> Lunate, w/manipulation",2982
"Reduction Dislocation Repair Site -> Metacarpophalangeal w/Manipulation",655
"Reduction Dislocation Repair Site -> MTP joint, w/o anesthesia",655
"Reduction Dislocation Repair Site -> Open Tx Joint Dislocation",8885
"Reduction Dislocation Repair Site -> Patella Closed w/o anesthesia",2072
"Reduction Dislocation Repair Site -> Post Hip Arthroplasty Dislocation",1701
"Reduction Dislocation Repair Site -> RadioCarpal/Intercarpal, w/manipulation, 1 or more bones",2072
"Reduction Dislocation Repair Site -> RadioUlnar, Distal w/manipulation",2072
"Reduction Dislocation Repair Site -> Reset Jaw",2072
"Reduction Dislocation Repair Site -> Shoulder dislocation closed, w/fx greater humeral tuberosity",2774
"Reduction Dislocation Repair Site -> Shoulder dislocation closed, w/fx surg/anatomical neck, w/ma",2774
"Reduction Dislocation Repair Site -> Shoulder Dislocation w/ Manipulation",858
"Reduction Dislocation Repair Site -> Shoulder Dislocation w/o Manipulation",4393
"Reduction Dislocation Repair Site -> Talotarsal, w/o anesthesia",868
"Reduction Dislocation Repair Site -> Tarsal, other than Talotarsal, w/o anesthesia",868
"Reduction Dislocation Repair Site -> Temporomandibular, closed",2072
"Reduction Dislocation Repair Site -> Toe",655
"REDUCTIONAOPOFAOPLARGEAOPBREAST",10289
"REDUCTIONAOPOFAOPPROCIDENTIAAOPUNDERAOPAN",935
"REEXPLORATIONAOPOFAOPCHEST",9919
"Regional Block","interval - S Regional Block"
"REID SLEEVE",2980
"REIMPLANTAOPURETERAOPINAOPBLADDER",5733
"RELIEVEAOPBLADDERAOPCONTRACTURE",5733
"REM ENDOVAS VENA CAFA FILTER",8196
"REM ENDOVAS VENA CAVA FILTER",8669
"REMAOPFBAOPMUSCLEAOPSMPL",1644
"REMAOPIABAOPASSISTAOPDEVICEAOPPERCUTANEOU",2604
