Medication,Package Size,Package Unit,UOM charge 
METOPROLOL SUCCINATE SR 50 MG 24 HR TAB,1,Each,4.248
METOPROLOL TARTRATE 100 MG TAB,100,Each,0.201
METOPROLOL TARTRATE 100 MG TAB,100,Each,0.288
METOPROLOL TARTRATE 100 MG TAB,100,Each,0.568
METOPROLOL TARTRATE 100 MG TAB,100,Each,0.568
METOPROLOL TARTRATE 25 MG TAB,100,Each,0.144
METOPROLOL TARTRATE 25 MG TAB,100,Each,0.262
METOPROLOL TARTRATE 25 MG TAB,100,Each,0.367
METOPROLOL TARTRATE 25 MG TAB,100,Each,0.367
METOPROLOL TARTRATE 25 MG TAB,1,Each,0.416
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,5,mL,2.982
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,5,mL,2.982
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,5,mL,4.26
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,5,mL,5.112
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,5,mL,7.654
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,5,mL,7.654
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,5,mL,7.654
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,5,mL,7.654
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,5,mL,7.654
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,5,mL,11.36
METOPROLOL TARTRATE 50 MG TAB,100,Each,0.144
METOPROLOL TARTRATE 50 MG TAB,100,Each,0.214
METOPROLOL TARTRATE 50 MG TAB,100,Each,0.336
METOPROLOL TARTRATE 50 MG TAB,100,Each,0.481
METOPROLOL TARTRATE 50 MG TAB,100,Each,0.481
METRONIDAZOLE 0.75 % TOPICAL CREAM,45,g,663.301
METRONIDAZOLE 0.75 % TOPICAL GEL,45,g,597.227
METRONIDAZOLE 0.75 % TOPICAL GEL,45,g,601.946
METRONIDAZOLE 0.75 % VAGINAL GEL,70,g,534.408
METRONIDAZOLE 0.75 % VAGINAL GEL,70,g,534.408
METRONIDAZOLE 1 % TOPICAL GEL,60,g,969.354
METRONIDAZOLE 1 % TOPICAL GEL,60,g,969.354
METRONIDAZOLE 250 MG TAB,1,Each,1.709
METRONIDAZOLE 250 MG TAB,100,Each,1.761
METRONIDAZOLE 250 MG TAB,100,Each,1.805
METRONIDAZOLE 250 MG TAB,1,Each,1.805
METRONIDAZOLE IN SODIUM CHLORIDE (ISO-OSM) 500 MG/100 ML IV PIGGY BACK,100,mL,3.141
METRONIDAZOLE IN SODIUM CHLORIDE (ISO-OSM) 500 MG/100 ML IV PIGGY BACK,100,mL,6.282
METRONIDAZOLE IN SODIUM CHLORIDE (ISO-OSM) 500 MG/100 ML IV PIGGY BACK,100,mL,6.98
METRONIDAZOLE IN SODIUM CHLORIDE (ISO-OSM) 500 MG/100 ML IV PIGGY BACK,100,mL,8.027
MEXILETINE 150 MG CAP,100,Each,5.65
MEXILETINE 200 MG CAP,100,Each,6.874
MEXILETINE 250 MG CAP,100,Each,8.05
MICAFUNGIN 100 MG IV SOLUTION,1,Each,347.82
MICAFUNGIN 50 MG IV SOLR,1,Each,173.91
"MICONAZOLE NITRATE 1,200 MG-2 % VAGINAL COMBO PACK",1,Each,47.614
MICONAZOLE NITRATE 100 MG VAGINAL SUPPOSITORY,1,Box,13.674
MICONAZOLE NITRATE 2 % TOPICAL CREAM,28.4,g,8.688
MICONAZOLE NITRATE 2 % TOPICAL POWDER,43,g,14.47
MICONAZOLE NITRATE 2 % TOPICAL SPRAY POWDER,113,g,18.765
MICONAZOLE NITRATE 2 % VAGINAL CREAM,45,g,19.665
MICONAZOLE NITRATE 2 % VAGINAL CREAM,45,g,35.201
MICROFIBRILLAR COLLAGEN HEMOSTAT POWDER,1,g,353.4
MIDAZOLAM (PF) 2 MG/2 ML (1 MG/ML) INJECTION SYRINGE,2,mL,114
MIDAZOLAM 1 MG/ML IJ SOLN,2,mL,0.847
MIDAZOLAM 1 MG/ML IJ SOLN,2,mL,0.847
MIDAZOLAM 1 MG/ML IJ SOLN,5,mL,1.488
MIDAZOLAM 1 MG/ML IJ SOLN,5,mL,1.488
MIDAZOLAM 1 MG/ML IJ SOLN,2,mL,1.775
MIDAZOLAM 1 MG/ML IJ SOLN,2,mL,1.775
MIDAZOLAM 1 MG/ML IJ SOLN,2,mL,1.775
MIDAZOLAM 1 MG/ML IJ SOLN,2,mL,2.403
MIDAZOLAM 1 MG/ML IJ SOLN,2,mL,3.113
MIDAZOLAM 1 MG/ML IJ SOLN,5,mL,3.795
MIDAZOLAM 1 MG/ML IJ SOLN,5,mL,3.795
MIDAZOLAM 1 MG/ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,100,mL,80.619
MIDAZOLAM 1 MG/ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,100,mL,88.297
MIDAZOLAM 2 MG/ML SYRUP,5,mL,11.112
MIDAZOLAM 2 MG/ML SYRUP,5,mL,16.681
MIDAZOLAM 5 MG/ML IJ SOLN,1,mL,3.276
MIDAZOLAM 5 MG/ML IJ SOLN,1,mL,3.276
MIDAZOLAM 5 MG/ML IJ SOLN,10,mL,5.242
MIDAZOLAM 5 MG/ML IJ SOLN,10,mL,5.242
MIDAZOLAM 5 MG/ML IJ SOLN,10,mL,18.837
MIDAZOLAM 5 MG/ML IJ SOLN,10,mL,18.837
MIDODRINE 2.5 MG TAB,100,Each,4.274
MIDODRINE 2.5 MG TAB,100,Each,4.274
MIDODRINE 2.5 MG TAB,100,Each,4.558
MIDODRINE 5 MG TAB,100,Each,4.982
MIDODRINE 5 MG TAB,1,Each,4.982
MIDODRINE 5 MG TAB,100,Each,5.139
MIDODRINE 5 MG TAB,100,Each,9.16
MIDODRINE 5 MG TAB,1,Each,11.931
MIDODRINE 5 MG TAB,100,Each,13.171
MILNACIPRAN 25 MG TAB,60,Each,25.403
MILRINONE 1 MG/ML IV SOLN,20,mL,224.36
MILRINONE IN D5W 20 MG/100 ML (200 MCG/ML) IV PIGGY BACK,100,mL,53.048
MILRINONE IN D5W 20 MG/100 ML (200 MCG/ML) IV PIGGY BACK,100,mL,55.142
MILRINONE IN D5W 20 MG/100 ML (200 MCG/ML) IV PIGGY BACK,100,mL,100.861
MINERAL OIL,10,mL,60.831
MINERAL OIL ENEMA,133,mL,7.556
MINERAL OIL ORAL,30,mL,3.54
MINERAL OIL ORAL,480,mL,12.586
MINERAL OIL ORAL,473,mL,22.738
MINERAL OIL-CHONDRUS 2.5 ML/5 ML ORAL EMULSION,480,mL,31.464
MINERAL OIL-HYDROPHIL PETROLAT OINTMENT,454,g,41.664
MINERAL OIL-LANOLIN OIL-PROPYLENE GLYCOL LOTION,89,mL,43.172
MINOCYCLINE 50 MG CAP,100,Each,1.158
MINOXIDIL 10 MG TAB,100,Each,2.801
MINOXIDIL 10 MG TAB,100,Each,2.801
MINOXIDIL 2.5 MG TAB,100,Each,2.277
"MIRABEGRON ER 25 MG TABLET,EXTENDED RELEASE 24 HR",90,Each,37.254
"MIRABEGRON ER 25 MG TABLET,EXTENDED RELEASE 24 HR",30,Each,37.254
MIRTAZAPINE 15 MG TAB,100,Each,0.983
MIRTAZAPINE 15 MG TAB,1,Each,0.984
MIRTAZAPINE 15 MG TAB,100,Each,1.403
MIRTAZAPINE 15 MG TAB,100,Each,1.403
"MIRTAZAPINE 15 MG TAB, RAPID DISSOLVE",30,Each,7.717
"MIRTAZAPINE 15 MG TAB, RAPID DISSOLVE",1,Each,7.945
"MIRTAZAPINE 15 MG TAB, RAPID DISSOLVE",30,Each,8.172
"MIRTAZAPINE 45 MG TAB, RAPID DISSOLVE",30,Each,8.473
"MIRTAZAPINE 45 MG TAB, RAPID DISSOLVE",30,Each,10.2
MISOPROSTOL 100 MCG TAB,60,Each,2.897
MISOPROSTOL 100 MCG TAB,100,Each,5.956
MISOPROSTOL 100 MCG TAB,1,Each,5.957
MISOPROSTOL 200 MCG TAB,1,Each,6.992
MISOPROSTOL 200 MCG TAB,100,Each,25.28
MITOMYCIN 20 MG IV SOLUTION,1,Each,1175.483
MITOMYCIN 40 MG INTRAVENOUS SOLUTION,1,Each,2350.966
MITOMYCIN 5 MG IV SOLR,1,Each,452.483
MITOXANTRONE 2 MG/ML IV CONC,10,mL,758.248
MODAFINIL 100 MG TAB,1,Each,15.07
MODAFINIL 100 MG TAB,1,Each,20.416
MODAFINIL 100 MG TAB,30,Each,15.07
MODAFINIL 100 MG TAB,30,Each,20.416
MOEXIPRIL 7.5 MG TAB,100,Each,3.946
MOMETASONE 220 MCG (14 DOSES) BREATH ACTIVATED POWDER AEROSOL,1,Each,137.566
MOMETASONE 50 MCG/ACTUATION NASAL SPRAY,17,g,524.414
MOMETASONE 50 MCG/ACTUATION NASAL SPRAY,17,g,797.034
MOMETASONE-FORMOTEROL HFA 100 MCG-5 MCG/ACTUATION AEROSOL INHALER,8.8,g,392.014
MOMETASONE-FORMOTEROL HFA 100 MCG-5 MCG/ACTUATION AEROSOL INHALER,13,g,579.111
MOMETASONE-FORMOTEROL HFA 200 MCG-5 MCG/ACTUATION AEROSOL INHALER,8.8,g,392.014
MONTELUKAST 10 MG TAB,100,Each,1.442
MONTELUKAST 10 MG TAB,100,Each,1.442
MONTELUKAST 10 MG TAB,90,Each,1.857
MONTELUKAST 10 MG TAB,1,Each,2.185
MONTELUKAST 10 MG TAB,100,Each,2.185
MONTELUKAST 4 MG CHEWABLE TAB,30,Each,3.854
MORPHINE (PF) 0.5 MG/ML IJ SOLN,10,mL,16.708
MORPHINE (PF) 0.5 MG/ML IJ SOLN,10,mL,68.578
MORPHINE (PF) 0.5 MG/ML IJ SOLN,10,mL,68.578
MORPHINE (PF) 1 MG/ML INJECTION,2,mL,12.285
MORPHINE (PF) 1 MG/ML INJECTION,10,mL,47.284
MORPHINE (PF) 1 MG/ML INJECTION,10,mL,47.284
MORPHINE (PF) 10 MG/ML IJ SOLN,20,mL,541.305
MORPHINE (PF) 25 MG/ML IJ SOLN,20,mL,461.882
MORPHINE 10 MG/5 ML ORAL SOLN,5,mL,1.734
MORPHINE 10 MG/5 ML ORAL SOLN,5,mL,3.713
MORPHINE 10 MG/5 ML ORAL SOLN,5,mL,5.187
MORPHINE 10 MG/5 ML ORAL SOLN,100,mL,24.843
MORPHINE 10 MG/ML INJ SOLUTION,1,mL,5.133
MORPHINE 10 MG/ML INJ SOLUTION,1,mL,5.239
MORPHINE 10 MG/ML INJ SOLUTION,1,mL,5.239
MORPHINE 15 MG TAB,100,Each,2.069
MORPHINE 2 MG/ML INJECTION,1,mL,5.133
MORPHINE 2 MG/ML INJECTION,1,mL,7.18
MORPHINE 4 MG/ML INTRAVENOUS SOLUTION,1,mL,5.136
MORPHINE 4 MG/ML INTRAVENOUS SOLUTION,1,mL,5.136
MORPHINE 4 MG/ML SYRINGE,1,mL,5.133
MORPHINE 4 MG/ML SYRINGE,1,mL,7.18
MORPHINE 5 MG RECTAL SUPPOSITORY,12,Each,10.92
MORPHINE 50 MG/ML IV,20,mL,31.614
MORPHINE 50 MG/ML IV,50,mL,67.158
MORPHINE 8 MG/ML SYRINGE,1,mL,5.133
MORPHINE 8 MG/ML SYRINGE,1,mL,5.133
MORPHINE CONCENTRATE 20 MG/ML ORAL,30,mL,45.045
MORPHINE CONCENTRATE 20 MG/ML ORAL,30,mL,46.929
MORPHINE CONCENTRATE 20 MG/ML ORAL SYRINGE  (FOR ORAL USE ONLY),1,mL,9.979
"MORPHINE ER 50 MG CAP, PELLETS",60,Each,20.756
MORPHINE IN NS 1 MG/ML PCA ,100,mL,36.994
MORPHINE IN NS 1 MG/ML PCA ,100,mL,77.234
MORPHINE IN NS 1MG/ML INFUSION,100,mL,36.994
MORPHINE IN NS 1MG/ML INFUSION,100,mL,77.234
MORPHINE SR 100 MG TAB,1,Each,10.759
MORPHINE SR 100 MG TAB,1,Each,12.558
MORPHINE SR 100 MG TAB,100,Each,10.759
MORPHINE SR 100 MG TAB,100,Each,12.558
MORPHINE SR 15 MG TAB,1,Each,1.767
MORPHINE SR 15 MG TAB,1,Each,1.767
MORPHINE SR 15 MG TAB,1,Each,2.294
MORPHINE SR 15 MG TAB,100,Each,1.766
MORPHINE SR 15 MG TAB,100,Each,1.766
MORPHINE SR 30 MG MULTIPHASE 24 HR CAP,100,Each,12.514
MORPHINE SR 30 MG MULTIPHASE 24 HR CAP,100,Each,14.483
MORPHINE SR 30 MG TAB,1,Each,3.372
MORPHINE SR 30 MG TAB,1,Each,4.341
MORPHINE SR 30 MG TAB,100,Each,4.341
MORPHINE SR 60 MG TAB,1,Each,8.463
MORRHUATE SODIUM 5 % IV,30,mL,198.772
MOXIFLOXACIN 0.5 % EYE DROPS,3,mL,106.104
MOXIFLOXACIN 0.5 % EYE DROPS,3,mL,305.522
MOXIFLOXACIN 400 MG TAB,50,Each,33.821
MOXIFLOXACIN 400 MG TAB,1,Each,51.393
MOXIFLOXACIN IN SODIUM CHLORIDE (ISO-OSM) 400 MG/250 ML IV PIGGY BACK,250,mL,153.56
MOXIFLOXACIN IN SODIUM CHLORIDE (ISO-OSM) 400 MG/250 ML IV PIGGY BACK,250,mL,177.99
MULTIVITAMIN ORAL LIQUID,237,mL,13.464
"MULTIVITAMIN,TX-MINERALS TAB",100,Each,0.114
MULTIVITAMIN-MINERALS-LUTEIN TABLET,60,Each,0.214
MUPIROCIN 2 % NASAL OINTMENT,1,g,54.119
MUPIROCIN 2 % OINTMENT,22,g,39.322
MUPIROCIN 2 % OINTMENT,22,g,87.392
MUPIROCIN 2 % TOPICAL CREAM,15,g,252.171
MUPIROCIN 2 % TOPICAL CREAM,15,g,454.983
MUPIROCIN 2 % TOPICAL CREAM,15,g,621.717
"MVI,ADULT NO.4,VIT K (VIAL 1 OF 2) 3,300 UNIT-150 MCG/5 ML IV SOLN",5,mL,28.727
"MVI,ADULT NO.4,VIT K (VIAL 2 OF 2) 600 MCG-60 MCG-5 MCG/5 ML IV SOLN",5,mL,28.727
"MVI,ADULT NO.4,VIT K 3300 UNIT-150 MCG/10 ML INTRAVENOUS SOLUTION",10,mL,57.454
"MVI,PEDI NO.1 (VIAL 1 OF 2) 400 UNIT-200 MCG/4 ML IV SOLUTION",4,mL,71.852
"MVI,PEDI NO.1 (VIAL 2 OF 2) 140 MCG-20 MCG-1 MCG/ML IV SOLN",1,mL,17.963
"MVI,PEDI NO.1 WITH VIT K 2,300-400 UNIT-7 UNIT-0.2 MG IV",5,mL,89.815
"MVI,PEDI NO.1 WITH VIT K 2,300-400 UNIT-7 UNIT-0.2 MG IV",50,mL,918.598
MYCOPHENOLATE MOFETIL 200 MG/ML ORAL SUSP,160,mL,5069.2
MYCOPHENOLATE MOFETIL 250 MG CAP,1,Each,1.989
MYCOPHENOLATE MOFETIL 250 MG CAP,1,Each,2.622
MYCOPHENOLATE MOFETIL 250 MG CAP,100,Each,2.622
MYCOPHENOLATE MOFETIL HCL 500 MG IV SOLR,1,Each,134.85
"MYCOPHENOLIC ACID 180 MG TAB, DELAYED RELEASE",1,Each,16.279
"MYCOPHENOLIC ACID 180 MG TAB, DELAYED RELEASE",1,Each,17.708
NA FERRIC GLUC CPLX IN SUCROSE 12.5 MG/ML IV,5,mL,90.312
NABUMETONE 500 MG TAB,1,Each,2.88
NADOLOL 20 MG TAB,100,Each,11.869
NADOLOL 20 MG TAB,1,Each,22.545
NADOLOL 40 MG TAB,1,Each,15.628
NADOLOL 40 MG TAB,100,Each,26.316
NADOLOL 40 MG TAB,1,Each,26.317
NAFCILLIN 1 GRAM IJ SOLR,1,Each,37.089
NAFCILLIN 1 GRAM IJ SOLR,1,Each,47.195
NAFCILLIN 1 GRAM IV SOLR,1,Each,48.834
NAFCILLIN 10 GRAM IJ SOLR,1,Each,204.6
NAFCILLIN 10 GRAM IJ SOLR,1,Each,206.5
NAFCILLIN 10 GRAM IJ SOLR,1,Each,206.5
NAFCILLIN 10 GRAM IJ SOLR,1,Each,263.283
NAFCILLIN 2 GRAM SOLUTION FOR INJECTION,1,Each,41.85
NAFCILLIN 2 GRAM SOLUTION FOR INJECTION,1,Each,42.222
NAFCILLIN 2 GRAM SOLUTION FOR INJECTION,1,Each,53.736
NAFTIFINE 1 % TOPICAL CREAM,60,g,554.291
NALBUPHINE 10 MG/ML INJECTION,1,mL,10.287
NALBUPHINE 10 MG/ML INJECTION,10,mL,99.77
NALBUPHINE 20 MG/ML INJECTION,1,mL,17.685
NALOXONE 0.4 MG/ML INJECTION,1,mL,48.127
NALOXONE 0.4 MG/ML INJECTION,1,mL,48.127
NALOXONE 0.4 MG/ML INJECTION,1,mL,48.127
NALOXONE 0.4 MG/ML INJECTION,1,mL,48.127
NALOXONE 0.4 MG/ML INJECTION,1,mL,50.182
NALOXONE 0.4 MG/ML INJECTION,10,mL,376.406
NALOXONE 0.4 MG/ML INJECTION,10,mL,376.406
NALOXONE 1 MG/ML IJ SYRG(AKA NARCAN),2,mL,104.61
NALOXONE 1 MG/ML IJ SYRG(AKA NARCAN),2,mL,104.61
NALTREXONE 50 MG TAB,1,Each,9.427
NAPHAZOLINE 0.012 % EYE DROPS,15,mL,255.854
NAPHAZOLINE-GLYCERIN 0.03 %-0.5 % EYE DROPS,15,mL,19.6
NAPROXEN 250 MG TAB,100,Each,0.302
NAPROXEN 250 MG TAB,100,Each,0.306
NAPROXEN 250 MG TAB,100,Each,0.371
NAPROXEN 250 MG TAB,50,Each,1.132
NAPROXEN 250 MG TAB,1,Each,1.132
NAPROXEN 375 MG TAB,100,Each,0.402
NAPROXEN 375 MG TAB,100,Each,0.45
"NAPROXEN 500 MG EC TAB, DELAYED RELEASE",100,Each,2.57
"NAPROXEN 500 MG EC TAB, DELAYED RELEASE",100,Each,3.85
NAPROXEN SODIUM 220 MG TAB,100,Each,0.271
NAPROXEN SODIUM 220 MG TAB,50,Each,0.319
NAPROXEN SODIUM 220 MG TAB,50,Each,0.319
NAPROXEN SODIUM 275 MG TAB,1,Each,10.987
NARATRIPTAN 2.5 MG TAB,9,Each,34.715
"NATAMYCIN 5 % EYE DROPS, SUSP",15,mL,612.266
NATEGLINIDE 120 MG TAB,30,Each,8.696
NATEGLINIDE 120 MG TAB,30,Each,8.696
NEBIVOLOL 2.5 MG TAB,30,Each,19.053
NEBIVOLOL 5 MG TAB,1,Each,19.403
NEFAZODONE 100 MG TAB,60,Each,5.449
NELFINAVIR 250 MG TAB,300,Each,17.685
NEOMYCIN 500 MG TAB,1,Each,5.931
"NEOMYCIN-BACITRACIN-POLY-HC 3.5 MG-400-10,000 UNIT/G-1 % EYE OINTMENT",3.5,g,158.437
"NEOMYCIN-BACITRACIN-POLY-HC 3.5 MG-400-10,000 UNIT/G-1 % EYE OINTMENT",3.5,g,164.972
"NEOMYCIN-BACITRACIN-POLYMYXIN 3.5 MG-400 UNIT-10,000 UNIT/G EYE OINT",3.5,g,140.119
"NEOMYCIN-BACITRACN ZN-POLYMYXIN 3.5 MG-400 UNIT-5,000 UNIT/G OINTMENT",14,g,8.749
"NEOMYCIN-POLYMYXIN B GU 40 MG-200,000 UNIT/ML IRRIGATION SOLN",1,mL,34.633
"NEOMYCIN-POLYMYXIN B GU 40 MG-200,000 UNIT/ML IRRIGATION SOLN",1,mL,34.633
"NEOMYCIN-POLYMYXIN B GU 40 MG-200,000 UNIT/ML IRRIGATION SOLN",1,mL,40.421
"NEOMYCIN-POLYMYXIN B GU 40 MG-200,000 UNIT/ML IRRIGATION SOLN",1,mL,40.421
"NEOMYCIN-POLYMYXIN B GU 40 MG-200,000 UNIT/ML IRRIGATION SOLN",1,mL,56.773
"NEOMYCIN-POLYMYXIN-DEXAMETH 3.5 MG/ML-10,000 UNIT/ML-0.1% EYE DROPS",5,mL,69.44
"NEOMYCIN-POLYMYXIN-DEXAMETH 3.5 MG/ML-10,000 UNIT/ML-0.1% EYE DROPS",5,mL,78.66
"NEOMYCIN-POLYMYXIN-DEXAMETH 3.5 MG-10,000 UNIT/G-0.1 % EYE OINTMENT",3.5,g,69.44
"NEOMYCIN-POLYMYXIN-DEXAMETH 3.5 MG-10,000 UNIT/G-0.1 % EYE OINTMENT",3.5,g,72.759
"NEOMYCIN-POLYMYXIN-DEXAMETH 3.5 MG-10,000 UNIT/G-0.1 % EYE OINTMENT",3.5,g,78.663
NEOMYCIN-POLYMYXIN-GRAMICIDIN 1.75 MG-10K UNIT-0.025 MG/ML EYE DROPS,10,mL,223.089
"NEOMYCIN-POLYMYXIN-HC 3.5 MG-10,000 UNIT/ML-1 % EAR DROPS, SUSP",10,mL,327.838
"NEOMYCIN-POLYMYXIN-HC 3.5 MG-10,000 UNIT/ML-1 % EAR DROPS, SUSP",10,mL,366.643
"NEOMYCIN-POLYMYXIN-HC 3.5 MG-10,000 UNIT/ML-1 % EAR SOLN",10,mL,327.838
"NEOMYCIN-POLYMYXIN-HC 3.5 MG-10,000 UNIT-10 MG/ML EYE DROPS, SUSP",7.5,mL,394.285
NEOSTIGMINE METHYLSULFATE 0.5 MG/ML INTRAVENOUS SOLUTION,10,mL,173.24
NEOSTIGMINE METHYLSULFATE 1 MG/ML INJECTION,10,mL,52.143
NEOSTIGMINE METHYLSULFATE 1 MG/ML INJECTION,10,mL,178.92
NEOSTIGMINE METHYLSULFATE 1 MG/ML INTRAVENOUS SOLUTION,10,mL,73.84
"NEPAFENAC 0.1 % EYE DROPS,SUSPENSION",3,mL,476.627
"NEPAFENAC 0.3 % EYE DROPS,SUSPENSION",1.7,mL,473.744
NESIRITIDE 1.5 MG IV SOLR,1,Each,1968.829
NIACIN 100 MG TAB,100,Each,0.07
NIACIN 50 MG TAB,100,Each,0.057
NIACIN ER 500 MG TAB (NIASPAN),90,Each,6.992
NIACIN ER 500 MG TAB (NIASPAN),1,Each,20.05
NIACIN ER 500 MG TAB (NIASPAN),90,Each,22.584
NIACIN SR 250 MG CAP,100,Each,0.149
NIACIN SR 500 MG CAP,100,Each,0.175
NIACIN SR 500 MG CAP,100,Each,0.21
NIACIN SR 750 MG TAB (NIASPAN),90,Each,21.129
NICARDIPINE 2.5 MG/ML IV,10,mL,57.198
NICARDIPINE 2.5 MG/ML IV,10,mL,57.198
NICARDIPINE 2.5 MG/ML IV,10,mL,62.878
NICARDIPINE 20 MG CAP,90,Each,7.752
NICARDIPINE 20 MG CAP,90,Each,7.792
NICARDIPINE 30 MG CAP,90,Each,11.104
NICARDIPINE 30 MG CAP,90,Each,11.161
NICARDIPINE IN DEXTROSE (ISO-OSMOTIC) 20 MG/200 ML IV PIGGY BACK,200,mL,354.584
NICARDIPINE IN SODIUM CHLORIDE(ISO-OSMOTIC) 20 MG/200 ML IV PIGGY BACK,200,mL,354.584
NICARDIPINE IN SODIUM CHLORIDE(ISO-OSMOTIC) 20 MG/200 ML IV PIGGY BACK,200,mL,354.584
NICARDIPINE IN SODIUM CHLORIDE(ISO-OSMOTIC) 40 MG/200 ML IV PIGGY BACK,200,mL,709.866
NICARDIPINE IN SODIUM CHLORIDE(ISO-OSMOTIC) 40 MG/200 ML IV PIGGY BACK,200,mL,709.866
NICOTINE (POLACRILEX) 2 MG GUM,20,Each,1.967
NICOTINE 14 MG/24 HR DAILY PATCH,1,Each,7.77
NICOTINE 14 MG/24 HR DAILY PATCH,14,Each,7.49
NICOTINE 14 MG/24 HR DAILY PATCH,14,Each,7.77
NICOTINE 21 MG/24 HR DAILY PATCH,1,Each,7.443
NICOTINE 21 MG/24 HR DAILY PATCH,1,Each,7.491
NICOTINE 21 MG/24 HR DAILY PATCH,7,Each,9.173
NICOTINE 21 MG/24 HR DAILY PATCH,14,Each,7.442
NICOTINE 21 MG/24 HR DAILY PATCH,14,Each,7.442
NICOTINE 21 MG/24 HR DAILY PATCH,14,Each,7.49
NICOTINE 7 MG/24 HR DAILY PATCH,1,Each,10.528
NICOTINE 7 MG/24 HR DAILY PATCH,14,Each,3.999
NICOTINE 7 MG/24 HR DAILY PATCH,14,Each,7.49
NIFEDIPINE 10 MG CAP,100,Each,3.138
NIFEDIPINE 10 MG CAP,1,Each,5.026
NIFEDIPINE ER 30 MG 24 HR TAB,100,Each,2.897
NIFEDIPINE ER 30 MG 24 HR TAB,100,Each,4.422
NIFEDIPINE ER 30 MG 24 HR TAB,1,Each,4.423
NIFEDIPINE ER 30 MG 24 HR TAB,50,Each,5.017
NIFEDIPINE ER 30 MG 24 HR TAB,1,Each,5.157
NIMODIPINE 30 MG CAP,100,Each,33.868
NIMODIPINE 30 MG CAP,100,Each,33.868
NIMODIPINE 30 MG CAP,1,Each,33.868
NIMODIPINE 30 MG CAP,1,Each,37.045
NISOLDIPINE SR 8.5 MG 24 HR TAB,100,Each,20.128
NISOLDIPINE SR 8.5 MG 24 HR TAB,100,Each,22.366
NITAZOXANIDE 500 MG TAB,12,Each,208.785
NITROFURANTOIN (25% MACROCRYSTAL FORM) 100 MG CAP,100,Each,12.852
NITROFURANTOIN (25% MACROCRYSTAL FORM) 100 MG CAP,100,Each,12.852
NITROFURANTOIN (25% MACROCRYSTAL FORM) 100 MG CAP,1,Each,16.851
NITROFURANTOIN MACROCRYSTAL 100 MG CAP,100,Each,10.265
NITROFURANTOIN MACROCRYSTAL 100 MG CAP,1,Each,12.018
NITROFURANTOIN MACROCRYSTAL 50 MG CAP,1,Each,7.766
NITROFURANTOIN MACROCRYSTAL 50 MG CAP,1,Each,10.065
NITROGLYCERIN 0.1 MG/HR TRANSDERM 24 HR PATCH,1,Each,2.671
NITROGLYCERIN 0.2 MG/HR TRANSDERM 24 HR PATCH,30,Each,1.879
NITROGLYCERIN 0.3 MG SUBLINGUAL TAB,1,Bottle,164.749
NITROGLYCERIN 0.3 MG SUBLINGUAL TAB,1,Bottle,249.527
NITROGLYCERIN 0.3 MG/HR TRANSDERM 24 HR PATCH,30,Each,24.297
NITROGLYCERIN 0.3 MG/HR TRANSDERM 24 HR PATCH,1,Each,24.298
NITROGLYCERIN 0.4 MG SUBLINGUAL TAB,1,Bottle,89.804
NITROGLYCERIN 0.4 MG SUBLINGUAL TAB,1,Bottle,136.126
NITROGLYCERIN 0.4 MG/DOSE TRANSLINGUAL SPRAY,4.9,g,347.937
NITROGLYCERIN 0.4 MG/DOSE TRANSLINGUAL SPRAY,4.9,g,347.937
NITROGLYCERIN 0.4 MG/HR TRANSDERM 24 HR PATCH,30,Each,3.57
NITROGLYCERIN 0.6 MG SUBLINGUAL TAB,1,Bottle,249.527
NITROGLYCERIN 0.6 MG/HR TRANSDERM 24 HR PATCH,30,Each,4.532
NITROGLYCERIN 0.6 MG/HR TRANSDERM 24 HR PATCH,1,Each,4.532
NITROGLYCERIN 2 % TRANSDERMAL OINTMENT,1,g,9.632
NITROGLYCERIN 2 % TRANSDERMAL OINTMENT,30,g,148.93
NITROGLYCERIN 2 % TRANSDERMAL OINTMENT,60,g,297.86
NITROGLYCERIN 50 MG/10 ML (5 MG/ML) IV,10,mL,36.92
NITROGLYCERIN IN D5W 100 MG/250 ML (0.4 MG/ML) IV,250,mL,59.64
NITROGLYCERIN SR 6.5 MG CAP,100,Each,1.512
NITROPRUSSIDE 25 MG/ML IV,2,mL,164.61
NITROPRUSSIDE 25 MG/ML IV,2,mL,558
NITROPRUSSIDE 25 MG/ML IV,2,mL,558
NITROPRUSSIDE 25 MG/ML IV,2,mL,1638.437
NIVOLUMAB 240 MG/24 ML INTRAVENOUS SOLUTION,24,mL,11704.966
NIZATIDINE 150 MG CAP,60,Each,4.191
NOREPINEPHRINE 8 MG/500 ML IN D5W INFUSION,500,mL,228.595
NOREPINEPHRINE BITARTRATE 1 MG/ML IV,4,mL,24.856
NOREPINEPHRINE BITARTRATE 1 MG/ML IV,4,mL,24.856
