Px Code,Procedure Description,Unit Price,FEE SCHEDULE GROUP NAME,
71177002577,TUBE ET 7.5MM N/O LF CRMC USE ONLY,60.9,,Supplies [3]
71177002578,TUBE ET 8.0MM N/O LF CRMC USE ONLY,60.9,,Supplies [3]
71177002579,TUBE ET 8.5MM N/O LF CRMC USE ONLY,63,,Supplies [3]
71177002580,TUBE ET 9.0MM N/O LF CRMC USE ONLY,63,,Supplies [3]
77030016979,CONN SPN TI4 ZIMM -F,1014.3,,Supplies [3]
71177002581,ETAD ORAL TUBE ATTACHMENT LF CRMC USE ONLY,37.8,,Supplies [3]
71177002582,ETAD STRAP REPLACEMENT LF CRMC USE ONLY,7.35,,Supplies [3]
71177002583,PACK CUSTOM POST VITRECTOMY CRMC USE ONLY,1354.97,,Supplies [3]
71177002584,GLOVE BIOGEL 9.0 LTX CRMC USE ONLY,8.4,,Supplies [3]
71177002585,IMB RAY SHLDER XXLG 666728 CRMC USE ONLY,73.5,,Supplies [3]
71177002586,WIRE LUNDERQUIST EXCH CRMC USE ONLY,138.6,,Supplies [3]
71177002587,VISCOUS FLUID INJECTOR PACK CRMC USE ONLY,181.65,,Supplies [3]
71177002588,FRAGMATOME PACK CRMC USE ONLY,184.8,,Supplies [3]
77030016995,CUP ACET BPLR2 ZIMM -G1,2963.52,,Supplies [3]
71177002589,SET VGFI TUBING ALCON CRMC USE ONLY,248.06,,Supplies [3]
71177002590,CATH IN 24GA.056  W/WINGS CRMC USE ONLY,7.35,,Supplies [3]
71177002591,IV SMARTSITE 6  EXT SET LF CRMC USE ONLY,10.5,,Supplies [3]
71177002592,STENT ASPIRE 6.0X5.0 50CM CRMC USE ONLY,2868.71,,Supplies [3]
71177002593,STENT ASPIRE 7.0X5.0 50CM CRMC USE ONLY,2868.71,,Supplies [3]
71177002594,STENT ASPIRE 7.0X10.0 50CM CRMC USE ONLY,2868.71,,Supplies [3]
71177002595,STENT ASPIRE 9.0X5.0 50CM CRMC USE ONLY,2868.71,,Supplies [3]
71177002596,STENT ASPIRE 8.0X5.0 50CM CRMC USE ONLY,2868.71,,Supplies [3]
71177002597,STENT ASPIRE 6.0X10 50CM CRMC USE ONLY,2868.71,,Supplies [3]
71177002598,STENT ASPIRE 7.0X10 50CM CRMC USE ONLY,2868.71,,Supplies [3]
71177002599,STENT ASPIRE 8.0X10 50CM CRMC USE ONLY,2868.71,,Supplies [3]
71177002600,STENT ASPIRE 9.0X10 50CM CRMC USE ONLY,2868.71,,Supplies [3]
71177002601,CUTTER MOLLRING 5.0X44 CRMC USE ONLY,1557.83,,Supplies [3]
71177002602,CUTTER RINGMOLL 6.0X44 CRMC USE ONLY,1557.83,,Supplies [3]
71177002603,CUTTER MOLLRING 7.0X44 CRMC USE ONLY,1557.83,,Supplies [3]
77030017024,ENDCAP HUM NL1 SYNT -C,359.42,,Supplies [3]
71177002604,CUTTER MOLLRING 9.0X44 CRMC USE ONLY,1557.83,,Supplies [3]
71177002605,CUTTER MOLLRING 8.0X44 CRMC USE ONLY,1557.83,,Supplies [3]
71177002606,DISSECTOR MARTIN CRMC USE ONLY,1334.03,,Supplies [3]
71177002607,AQUACEL 4X4 CRMC USE ONLY,29.4,,Supplies [3]
71177002608,SUT REFILL ENDO STITCH 2-0 CRMC USE ONLY,310.91,,Supplies [3]
71177002609,GRASPER ENDO ROTICULATOR CRMC USE ONLY,420.05,,Supplies [3]
71177002610,SURGICAL HOOD CRMC USE ONLY,81.9,,Supplies [3]
71177002611,DRILL DISC 25.4 SHORT TPS CRMC USE ONLY,244.76,,Supplies [3]
71177002612,KIT FAST PACK 225CC CRMC USE ONLY,558.97,,Supplies [3]
71177002613,DRILL BLADE HOWMEDICA/STRYKER CRMC USE ONLY,226.01,,Supplies [3]
71177002614,SUCTION CAUTERY 8 LONG CRMC USE ONLY,30.45,,Supplies [3]
71177002615,STENT ILIAC LIMB 16MM 8.5CM CRMC USE ONLY,3668.02,,Supplies [3]
71177002616,BLADE FULL RADIUS 5.5MM CRMC USE ONLY,291.06,,Supplies [3]
71177002617,GUIDEWIRE EMERALD AMPLATZ 150C CRMC USE ONLY,77.7,,Supplies [3]
71177002618,CATH URETERAL CONE TIP 5FR CRMC USE ONLY,44.1,,Supplies [3]
71177002619,DRAIN SILASTIC 7MM X 25CM CRMC USE ONLY,222.71,,Supplies [3]
71177002620,STOCKINETTE XX-LARGE CRMC USE ONLY,39.9,,Supplies [3]
71177002621,SILICONE OIL INJECTOR PACK CRMC USE ONLY,181.65,,Supplies [3]
71177002622,STAPLER REFILL ENDO GIA 60 2.5 CRMC USE ONLY,616.3,,Supplies [3]
71177002623,STAPLER REFILL ENDO GIA 45 2.0 CRMC USE ONLY,649.37,,Supplies [3]
71177002624,STAPLER REFILL ENDO GIA 45 2.5 CRMC USE ONLY,625.12,,Supplies [3]
71177002625,DURA KOLD KNEE WRAP INSERT CRMC USE ONLY,110.25,,Supplies [3]
71177002626,DURA KOLD SHOULDER INSERT WRAP CRMC USE ONLY,147,,Supplies [3]
71177002627,REST MITT CRMC USE ONLY,71.4,,Supplies [3]
71177002628,REST WRIST NEOPRENE CRMC USE ONLY,75.6,,Supplies [3]
71177002629,REST ANKLE NEOPRENE CRMC USE ONLY,75.6,,Supplies [3]
71177002630,REST HOUDINI X-SMALL CRMC USE ONLY,122.85,,Supplies [3]
71177002631,REST HOUDINI XXLG CRMC USE ONLY,105,,Supplies [3]
71177002632,REST QUICK RELEASE LIMB CRMC USE ONLY,23.1,,Supplies [3]
71177002633,REST BELT SOFT LAP CRMC USE ONLY,38.85,,Supplies [3]
71177002634,REST BELT ROLL CRMC USE ONLY,51.45,,Supplies [3]
71177002635,SPLINT FREEDOM MED CRMC USE ONLY,57.75,,Supplies [3]
71177002636,CATH IV 24 GA W/WINGS CRMC USE ONLY,11.55,,Supplies [3]
71177002637,KIT LATEX FREE CRMC USE ONLY,42,,Supplies [3]
71177002638,DRAIN CHEST DUAL CRMC USE ONLY,216.09,,Supplies [3]
71177002639,NDL BIOPSY 8GA CRMC USE ONLY,86.1,,Supplies [3]
71177002640,GLUCERNA OS VANILLA CRMC USE ONLY,4.2,,Supplies [3]
71177002641,GLUCERNA OS CHOCOLATE CRMC USE ONLY,4.2,,Supplies [3]
77030017100,GRFT BN SUB1 MUSC -G,1636.11,,Supplies [3]
71177002642,GLUCERNA OS BUTTER PECAN CRMC USE ONLY,4.2,,Supplies [3]
71177002643,OPTIMENTAL CRMC USE ONLY,28.35,,Supplies [3]
71177002644,PULMOCARE CRMC USE ONLY,4.2,,Supplies [3]
71177002645,OXEPEA CRMC USE ONLY,44.1,,Supplies [3]
77030017109,GRFT BN SUB4 BIOM -F,1268.98,,Supplies [3]
71177002646,REMOVER ADHESIVE CITRA-EZE CRMC USE ONLY,57.75,,Supplies [3]
71177002649,RESTRAINT HOUDINI MEDIUM CRMC USE ONLY,175.35,,Supplies [3]
71177002650,RESTRAINT HOUDINI LARGE CRMC USE ONLY,88.2,,Supplies [3]
71177002651,RESTRAINT HOUDINI XLG CRMC USE ONLY,105,,Supplies [3]
71177002652,RESTRAINT HOUDINI SMALL CRMC USE ONLY,88.2,,Supplies [3]
71177002653,ISOLATION KIT CRMC USE ONLY,60.9,,Supplies [3]
71177002654,FILTER ANTI REFLUX CRMC USE ONLY,25.2,,Supplies [3]
71177002655,CATH TRAY 16FR STRAIGHT CRMC USE ONLY,16.8,,Supplies [3]
71177002656,TUBE FEEDING 6.5 FR CRMC USE ONLY,63,,Supplies [3]
71177002657,TUBE FEEDING 8.0 FR CRMC USE ONLY,63,,Supplies [3]
71177002658,HEELBOOT REG LF CRMC USE ONLY,252.47,,Supplies [3]
71177002659,WALK PAD CRMC USE ONLY,29.4,,Supplies [3]
71177002660,SLIPPER LARGE CRMC USE ONLY,4.2,,Supplies [3]
71177002661,IMB RAY SHLDR XXLG CRMC USE ONLY,57.75,,Supplies [3]
71177002662,TLSO SHORT/LARGE LF CRMC USE ONLY,988.94,,Supplies [3]
77030017138,GRFT TISS LIGMNT1 LIFV -I1,6532.31,,Supplies [3]
71177002663,TLSO SHORT/SMALL LF CRMC USE ONLY,988.94,,Supplies [3]
71177002664,TLSO TALL/SMALL LF CRMC USE ONLY,988.94,,Supplies [3]
71177002665,TLSO TALL/LARGE LF CRMC USE ONLY,988.94,,Supplies [3]
71177002666,GLOVE BIOGEL 5.5 CRMC USE ONLY,7.35,,Supplies [3]
71177002667,MATTRESS SOF-CARE CRMC USE ONLY,192.15,,Supplies [3]
71177002668,KIT CATHETER FEMALE 8FR CRMC USE ONLY,9.45,,Supplies [3]
71177002669,TUBE TRACH  4 CFS LF CRMC USE ONLY,144.9,,Supplies [3]
71177002670,TUBE TRACH  6 CFS LF CRMC USE ONLY,144.9,,Supplies [3]
71177002671,TUBE TRACH  8CFS LF CRMC USE ONLY,144.9,,Supplies [3]
71177002672,SUCTION CAUTERY 6  LONG CRMC USE ONLY,29.4,,Supplies [3]
71177002673,LIGASURE XTD ELECTR 11 CRMC USE ONLY,622.91,,Supplies [3]
71177002674,LIGASURE ATLAS 10 CRMC USE ONLY,1167.55,,Supplies [3]
71177002675,JEVITY RTH  00682 CRMC USE ONLY,14.7,,Supplies [3]
71177002676,GLUCERNA RTH  51206 CRMC USE ONLY,16.8,,Supplies [3]
71177002677,SET PATROL SPIKE  52040 CRMC USE ONLY,8.4,,Supplies [3]
71177002678,SET PATROL CLEAR SPIKE CRMC USE ONLY,9.45,,Supplies [3]
71177002679,EZ FD BAG W/PATROL PUMP SET CRMC USE ONLY,11.55,,Supplies [3]
71177002680,PROMOTE W/FIBER RTH CRMC USE ONLY,12.6,,Supplies [3]
77030017175,GRFT VASC PROPTN2 WLGO -H1,4226.99,,Supplies [3]
71177002681,OSOMOLITE RTH 1.5 CAL CRMC USE ONLY,18.9,,Supplies [3]
71177002682,45MM ENDO STAPLER LF CRMC USE ONLY,870.98,,Supplies [3]
71177002683,STENT SINUS EPIFILM 4X4CM LF CRMC USE ONLY,393.59,,Supplies [3]
71177002684,DRILL BLD SAG 2108-103/ANKLE CRMC USE ONLY,82.95,,Supplies [3]
71177002685,ARROW MULTI LUMEN CV CATH KIT CRMC USE ONLY,257.99,,Supplies [3]
71177002686,45MM ENDO LINEAR CUTTER STD LF CRMC USE ONLY,693.47,,Supplies [3]
71177002687,SET CATH EXTENSION Y TYPE CRMC USE ONLY,14.7,,Supplies [3]
71177002688,OPTIMENTAL 1 LITER RTH CRMC USE ONLY,80.85,,Supplies [3]
71177002689,ON-Q SOAKER 6.5 100ML CRMC USE ONLY,402.41,,Supplies [3]
71177002690,OSMOLITE HN RTH CRMC USE ONLY,11.55,,Supplies [3]
71177002691,DRILL BUR 100 CUT 1.5 CRMC USE ONLY,89.25,,Supplies [3]
71177002692,DRILL BLADE RECPRICATING ANKL CRMC USE ONLY,235.94,,Supplies [3]
71177002693,DRILL BLADE 5100-37-104 ANKLE CRMC USE ONLY,235.94,,Supplies [3]
71177002694,DRILL BLADE 5100-37-105 ANKLE CRMC USE ONLY,235.94,,Supplies [3]
71177002695,DRILL BLADE OSCILLATING CRMC USE ONLY,168,,Supplies [3]
71177002696,DRILL BLADE OSC ZO-7242 CRMC USE ONLY,127.05,,Supplies [3]
71177002697,DRILL BLADE 25MM CRMC USE ONLY,232.63,,Supplies [3]
71177002698,DRILL BLADE 19MM CRMC USE ONLY,226.01,,Supplies [3]
71177002699,GLOVE SURGEON SIZE 9 CRMC USE ONLY,11.55,,Supplies [3]
71177002700,GLOVE SURGEON SIZE 5.5 CRMC USE ONLY,11.55,,Supplies [3]
71177002701,DRILL BLADE 90MM X 13MM CRMC USE ONLY,362.72,,Supplies [3]
71177002702,BLADE RECIP 11.18 X .76 X 77.5 CRMC USE ONLY,208.37,,Supplies [3]
71177002703,CEMENT BONE GENTAMICIN CRMC USE ONLY,992.25,,Supplies [3]
71177002704,SEPRA GELL CRMC USE ONLY,184.8,,Supplies [3]
71177002705,SEPRA PACK CRMC USE ONLY,300.98,,Supplies [3]
71177002706,BLUE EPISTAXIS LG 10X2.5 CRMC USE ONLY,54.6,,Supplies [3]
71177002707,TVT GYN OBTURATOR SYSTEM CRMC USE ONLY,2230.36,,Supplies [3]
71177002708,TVT DEVICE W/ABDOMINAL GUIDE CRMC USE ONLY,1604.14,,Supplies [3]
71177002709,DRILL BLADE TPS STERNUM SAW CRMC USE ONLY,73.5,,Supplies [3]
71177002710,DRILL BLADE HOWMEDICA CRMC USE ONLY,256.88,,Supplies [3]
71177002711,CONTROL A FLOW IV SET CRMC USE ONLY,26.25,,Supplies [3]
71177002712,CEMENT BONE FAST SET 20GR CRMC USE ONLY,307.6,,Supplies [3]
71177002713,ORAL CARE CLEANSING SUCTION SY CRMC USE ONLY,44.1,,Supplies [3]
71177002714,ENDO MAXI RETRACTOR DISP CRMC USE ONLY,479.59,,Supplies [3]
71177002715,TROCAR FLEXIPATH 15MM THORACIC CRMC USE ONLY,187.95,,Supplies [3]
71177002716,TROCAR FLEXIPATH 7MM THORACIC CRMC USE ONLY,187.95,,Supplies [3]
71177002717,TROCAR FLEXIPATH 20MM THORACIC CRMC USE ONLY,163.8,,Supplies [3]
71177002718,CATH SUPRAPUBIC 14FR PERCUTANE CRMC USE ONLY,276.73,,Supplies [3]
71177002719,CATH BALLOON DIL NEPHRO CYSTO CRMC USE ONLY,652.68,,Supplies [3]
71177002720,PROBE LITHOTRIPTOR 3FR CRMC USE ONLY,626.22,,Supplies [3]
71177002721,PROBE LITHOTRIPTOR 1.6FR CRMC USE ONLY,626.22,,Supplies [3]
71177002722,PROBE LITHOTRIPTOR 7FR CRMC USE ONLY,659.3,,Supplies [3]
71177002723,NEEDLE SPINAL 22G X 5 CRMC USE ONLY,15.75,,Supplies [3]
71177002724,ELECTRODE VAPORTRODE CYSTO CRMC USE ONLY,175.35,,Supplies [3]
71177002725,STAPLER REFILL TA-90B 4 ROW CRMC USE ONLY,1197.32,,Supplies [3]
71177002726,ELECTRODE ROLLER SERIES 28 CRMC USE ONLY,295.47,,Supplies [3]
71177002727,GLIDEWIRE ANGLED 150CM CRMC USE ONLY,617.4,,Supplies [3]
71177002728,ELECTRODE KNIFE COLLINS 24FR CRMC USE ONLY,309.8,,Supplies [3]
71177002729,ELECTRODE KNIFE COLLINS 26FR CRMC USE ONLY,309.8,,Supplies [3]
77030017272,HD FEM UPLR1 S&N -F,1498.3,,Supplies [3]
71177002730,ELECTRODE KNIFE COLLINS 28FR CRMC USE ONLY,307.6,,Supplies [3]
71177002731,CATH PERTIONEAL CURL 60CM CRMC USE ONLY,253.58,,Supplies [3]
71177002732,STAPLER ROTIC 55 AX55B CRMC USE ONLY,573.3,,Supplies [3]
77030017278,HD FEM1 J&J -G,1902.92,,Supplies [3]
77030017279,HD FEM1 J&J -G1,2415.58,,Supplies [3]
71177002733,VALVULOTOME LAMAITRE 4MM EXPAN CRMC USE ONLY,1342.85,,Supplies [3]
77030017280,HD FEM1 S&N -G1,2182.95,,Supplies [3]
71177002734,TROCAR SLEEVE 12MM THORACIC CRMC USE ONLY,77.7,,Supplies [3]
71177002735,TROCAR 10-12MM X-LONG CRMC USE ONLY,217.19,,Supplies [3]
71177002736,SYRINGE ADAPTER CONTIGEN CRMC USE ONLY,15.75,,Supplies [3]
71177002737,NEEDLE PERIURETHRAL CONTIGEN CRMC USE ONLY,96.6,,Supplies [3]
71177002738,SCAPEL HARMONIC SHEARS 10MM CRMC USE ONLY,855.54,,Supplies [3]
71177002739,SUT ENDO STITCH DEVICE CRMC USE ONLY,611.89,,Supplies [3]
71177002740,DRILL BIT MEDNEXT 3MM MATC 6ST CRMC USE ONLY,219.4,,Supplies [3]
71177002741,DRILL BIT MEDNEXT 3MM BALL 6ST CRMC USE ONLY,185.85,,Supplies [3]
71177002742,DRILL BIT MEDNEXT 4MM BALL 6ST CRMC USE ONLY,181.65,,Supplies [3]
71177002743,DRILL BIT MEDNEXT 5MM BALL 6ST CRMC USE ONLY,185.85,,Supplies [3]
71177002744,DRILL BIT MEDNEXT 6MM ACOR 6ST CRMC USE ONLY,192.15,,Supplies [3]
71177002745,DRILL BIT MEDNEXT 4MM DIA 6ST CRMC USE ONLY,205.07,,Supplies [3]
71177002746,DRILL BIT MEDNEXT 5MM DIA 6ST CRMC USE ONLY,228.22,,Supplies [3]
71177002747,DRILL BIT MEDNEXT 3MM MATC 9ST CRMC USE ONLY,264.6,,Supplies [3]
71177002748,DRILL BIT MEDNEXT 3MM BALL 9ST CRMC USE ONLY,235.94,,Supplies [3]
71177002749,DRILL BIT MEDNEXT 5MM BALL 9ST CRMC USE ONLY,235.94,,Supplies [3]
71177002750,DRILL BIT MEDNEXT 5MM ACOR 9ST CRMC USE ONLY,244.76,,Supplies [3]
71177002751,DRILL BIT MEDNEXT 4MM DIA 9ST CRMC USE ONLY,253.58,,Supplies [3]
71177002752,DRILL BIT MEDNEXT 5MM DIA 9ST CRMC USE ONLY,228.22,,Supplies [3]
71177002753,DRILL BIT MEDNEXT 3MM MATC 12S CRMC USE ONLY,274.52,,Supplies [3]
71177002754,DRILL BIT MEDNEXT 3MM BALL 12S CRMC USE ONLY,283.34,,Supplies [3]
71177002755,DRILL BIT MEDNEXT 5MM BALL 12S CRMC USE ONLY,283.34,,Supplies [3]
71177002756,DRILL BIT MEDNEXT 4MM DIA 12ST CRMC USE ONLY,283.34,,Supplies [3]
71177002757,DRILL BIT MEDNEXT 3M CRANI 3CR CRMC USE ONLY,254.68,,Supplies [3]
71177002758,DRILL BIT MEDNEXT 2 S/CUT 6ST CRMC USE ONLY,244.76,,Supplies [3]
71177002759,DILATOR 5.0 38-15 CRMC USE ONLY,24.15,,Supplies [3]
71177002760,DRILL BIT MEDNEXT 4MM BALL 9ST CRMC USE ONLY,235.94,,Supplies [3]
71177002761,INFLATION DEVICE ENCORE 26 CRMC USE ONLY,163.8,,Supplies [3]
71177002762,STENT MARDIS SOFT 8X26 CRMC USE ONLY,492.82,,Supplies [3]
71177002763,STENT MARDIS SOFT 8X24 CRMC USE ONLY,366.03,,Supplies [3]
71177002764,BRUSH CYTOLOGY 3FR METAL CRMC USE ONLY,338.47,,Supplies [3]
71177002765,CATH PERITONEAL CURL 62CM DBL CRMC USE ONLY,269.01,,Supplies [3]
71177002766,ENDO MAXI-RETRACT II CRMC USE ONLY,1173.06,,Supplies [3]
71177002767,SUT ANCHOR PANALOK RC 2 GRN CRMC USE ONLY,717.73,,Supplies [3]
71177002768,WIRE MAGIC TORQUE CRMC USE ONLY,184.8,,Supplies [3]
71177002769,DRILL BIT MEDNEXT METAL CUT CRMC USE ONLY,338.47,,Supplies [3]
71177002770,STENT MARDIS SOFT 6X20 CRMC USE ONLY,492.82,,Supplies [3]
71177002771,SCALPEL HARMONIC 5MM SHEARS CRMC USE ONLY,897.44,,Supplies [3]
71177002772,STENT HYDROPLUS MARDIS 8X22 CRMC USE ONLY,366.03,,Supplies [3]
71177002773,DRILL DISC TPS DIA 25.4 SHT CRMC USE ONLY,326.34,,Supplies [3]
71177002774,STENT SINUS DRSG 4 X 4 CRMC USE ONLY,222.71,,Supplies [3]
71177002775,STENT SINUS EPIFILM 4 X 4 CRMC USE ONLY,442.1,,Supplies [3]
71177002776,STAPLER REFILL ENDO TR45/TSB45 CRMC USE ONLY,307.6,,Supplies [3]
71177002777,STAPLER ROTICULATOR 20 3.5 CRMC USE ONLY,1045.17,,Supplies [3]
77030017369,INSRT TIB BRNG1 ZIMM -G,2149.88,,Supplies [3]
71177002778,STENT SINUS KENNEDY LAMI 8CM CRMC USE ONLY,42,,Supplies [3]
71177002779,LASER FIBER HOLIUM 200 MICRON CRMC USE ONLY,308.7,,Supplies [3]
71177002780,LASER FIBER HOLMIUM 365 MICRON CRMC USE ONLY,496.13,,Supplies [3]
71177002781,LASER FIBER HOLMIUM 550 MICRON CRMC USE ONLY,523.69,,Supplies [3]
71177002782,BULB PATHFINDER PLUS CYSTO CRMC USE ONLY,136.5,,Supplies [3]
71177002783,DRAIN BAG W/HOSE F/UROVIEW CRMC USE ONLY,55.65,,Supplies [3]
71177002784,LASER FIBER HOLMIUM 1000 MICRO CRMC USE ONLY,922.79,,Supplies [3]
71177002785,GUIDEWIRE HEAVY DUTY .038 CRMC USE ONLY,59.85,,Supplies [3]
71177002786,CATH HEMOGLIDE PC2 14.5FR 23CM CRMC USE ONLY,856.64,,Supplies [3]
71177002787,CATH HEMOGLIDE PC2 14.5FR 17CM CRMC USE ONLY,856.64,,Supplies [3]
71177002788,TRIANGLE IMP KNEE PAD CRMC USE ONLY,69.3,,Supplies [3]
71177002789,STAPLER REFILL ENDO ZR45G/EZ45 CRMC USE ONLY,332.96,,Supplies [3]
71177002790,SEAL BIOPSY PORT 6FR CRMC USE ONLY,235.94,,Supplies [3]
71177002791,PROTAC TACKER 5MM SYSTEM CRMC USE ONLY,1173.06,,Supplies [3]
71177002792,CATH TFE SHEATH 8FR 88CM CRMC USE ONLY,179.55,,Supplies [3]
71177002793,BLADE FULL RADIUS 3.5M 8C MINI CRMC USE ONLY,206.17,,Supplies [3]
71177002794,DRILL BLADE RECIP 12.5 X .64 CRMC USE ONLY,321.93,,Supplies [3]
71177002795,SHEATH URETERAL 12FR C 55CM CRMC USE ONLY,304.29,,Supplies [3]
71177002796,STENT MARDIS SOFT 4.8 X 26CM CRMC USE ONLY,492.82,,Supplies [3]
71177002797,NEEDLE BIOPSY CHIBA 22GA 15CM CRMC USE ONLY,45.15,,Supplies [3]
71177002798,NEEDLE BIOPSY CHIBA 25GA 15CM CRMC USE ONLY,45.15,,Supplies [3]
71177002799,STAPLER REFILL ENDO GIA 45-3.5 CRMC USE ONLY,625.12,,Supplies [3]
71177002800,CATH HEMOGLIDE PC 14.5 X 27CM CRMC USE ONLY,856.64,,Supplies [3]
71177002801,STENT POLARIS 7FR X 22 CRMC USE ONLY,391.39,,Supplies [3]
71177002802,STENT POLARIS 7FR X 24 CRMC USE ONLY,391.39,,Supplies [3]
71177002803,STENT POLARIS 7FR X 26 CRMC USE ONLY,391.39,,Supplies [3]
71177002804,STENT POLARIS 6FR X 26 CRMC USE ONLY,391.39,,Supplies [3]
71177002805,STENT POLARIS 6FR X 24 CRMC USE ONLY,391.39,,Supplies [3]
71177002806,STENT POLARIS 6FR X 22 CRMC USE ONLY,391.39,,Supplies [3]
71177002807,BALLOON PDB*S2 KIDNEY SHAPED CRMC USE ONLY,727.65,,Supplies [3]
71177002808,STAPLER REFILL ENDO CUV 60-3.5 CRMC USE ONLY,807.03,,Supplies [3]
71177002809,STAPLER REFILL ENDO TR45W/TSB4 CRMC USE ONLY,307.6,,Supplies [3]
71177002810,PATELLA ADJUSTABLE DONUT CRMC USE ONLY,85.05,,Supplies [3]
71177002811,STENT MARDIS SOFT 4.8 X 28CM CRMC USE ONLY,366.03,,Supplies [3]
71177002812,STAPLER REFILL ENDO CUV 45-2.0 CRMC USE ONLY,790.49,,Supplies [3]
71177002813,STAPLER ENDO GIA UNIVERSAL XL CRMC USE ONLY,905.15,,Supplies [3]
71177002814,STENT POLARIS 8FR X 24 CRMC USE ONLY,391.39,,Supplies [3]
71177002815,TVT DEVICE GYN CRMC USE ONLY,1939.3,,Supplies [3]
71177002816,STENT POLARIS 6FR X 20 CRMC USE ONLY,391.39,,Supplies [3]
71177002817,NEEDLE BIOPSY CHIBA 25GAX 20CM CRMC USE ONLY,44.1,,Supplies [3]
71177002818,BALLOON STRUCTURAL TROCAR BULB CRMC USE ONLY,455.33,,Supplies [3]
71177002819,STAPLER REFILL CUV 60-2.5 CRMC USE ONLY,868.77,,Supplies [3]
71177002820,TOTAL PLUS PAK CRMC USE ONLY,814.75,,Supplies [3]
71177002821,INFUSION SET VENTED GAS FORCED CRMC USE ONLY,210.58,,Supplies [3]
71177002822,MANIFOLD SINGLE SUCTION PORT CRMC USE ONLY,32.55,,Supplies [3]
71177002823,CATH FOLEY 3 WAY 22FR 30CC CRMC USE ONLY,53.55,,Supplies [3]
71177002824,ENDO LINEAR CUT LONG 45MM CRMC USE ONLY,836.8,,Supplies [3]
77030017463,INTRO PINN3 TERU -B,327.44,,Supplies [3]
71177002825,STENT POLARIS 6FR X 28 CRMC USE ONLY,391.39,,Supplies [3]
71177002826,DRILL BUR TPS ACORN 6.OM LG CRMC USE ONLY,255.78,,Supplies [3]
71177002827,IV SET EXTENSION 20 CRMC USE ONLY,8.4,,Supplies [3]
71177002828,TROCAR BLUNT TIP W/SYRINGE CRMC USE ONLY,385.88,,Supplies [3]
77030017471,INTRO SWRTZ1 STJU -C,697.88,,Supplies [3]
71177002829,STAPLER REFILL ENDO TR45G CRMC USE ONLY,307.6,,Supplies [3]
71177002830,PLASMA WAND A CRMC USE ONLY,540.23,,Supplies [3]
71177002831,PLASMA WAND B CRMC USE ONLY,582.12,,Supplies [3]
71177002832,GUIDE STD FIXED CORE .38 34073 CRMC USE ONLY,40.95,,Supplies [3]
71177002833,DRILL BLD SAG 4125-137-934234 CRMC USE ONLY,122.85,,Supplies [3]
71177002834,DRAPE C ARM MINIVIEW OEC34244 CRMC USE ONLY,26.25,,Supplies [3]
71177002835,CATHETER HEMATURIA 22FR 36509 CRMC USE ONLY,77.7,,Supplies [3]
71177002836,CATHETER HEMATURIA 24FR 36510 CRMC USE ONLY,77.7,,Supplies [3]
71177002837,DRAPE SHEET FULL F/HIPS 36762 CRMC USE ONLY,16.8,,Supplies [3]
71177002838,ENDO CATCHIT 15MM 36876 CRMC USE ONLY,578.81,,Supplies [3]
71177002839,STENT SINUS INJECT DRSG 37029 CRMC USE ONLY,43.05,,Supplies [3]
71177002840,DBLD TPS NARROW THIN 37062 CRMC USE ONLY,79.8,,Supplies [3]
71177002841,FORCEP BIPOLAR MACRO JAW 37247 CRMC USE ONLY,243.65,,Supplies [3]
71177002842,BRACE IROM LEG XLG 37415 CRMC USE ONLY,325.24,,Supplies [3]
71177002843,FORCEPS BIPOLAR 37558 CRMC USE ONLY,233.73,,Supplies [3]
71177002844,TUBE TRACH 8.0 X LONG 38313 CRMC USE ONLY,110.25,,Supplies [3]
71177002845,TUBE TRACH 8 CUFF EXT XL38326 CRMC USE ONLY,162.75,,Supplies [3]
71177002846,PROS WEHR INCUS DBL NOTCH5029 CRMC USE ONLY,949.25,,Supplies [3]
71177002847,5 N 1 CONN STERILE 6931 CRMC USE ONLY,19.95,,Supplies [3]
71177002848,DRILL BIT SYN 3.2 X 195MM CRMC USE ONLY,136.5,,Supplies [3]
71177002849,STENT ENDOPYELOTOMY 26F 8656 CRMC USE ONLY,453.13,,Supplies [3]
77030017513,LNR ACET LNGVTY1 ZIMM -H,3178.51,,Supplies [3]
71177002850,STENT ENDOPYELOTOMY 24FR 9822 CRMC USE ONLY,545.74,,Supplies [3]
71177002851,PED URINE COLLECTOR ST CRMC USE ONLY,9.45,,Supplies [3]
71177002852,FEEDING TUBE NG 10FR CRMC USE ONLY,16.8,,Supplies [3]
71177002853,SUTURE  SILK 2-0 ST NEEDLE CRMC USE ONLY,8.4,,Supplies [3]
71177002854,SET TRANSFER MINICAP CLAMP CRMC USE ONLY,213.89,,Supplies [3]
77030017523,LNR ACET RNGLOK1 ZIMM -H,4198.32,,Supplies [3]
71177002855,SET THORAPARACENTESIS CRMC USE ONLY,18.9,,Supplies [3]
71177002856,URIMETER W/DRAIN BAD NON SILVE CRMC USE ONLY,32.55,,Supplies [3]
77030017527,LNR ACET ULTAMET1 J&J -H1,4353.77,,Supplies [3]
71177002857,CATH TRAY W/URIMETER CRMC USE ONLY,61.95,,Supplies [3]
71177002858,CATH TRAY 16FR LF NON-SILVER CRMC USE ONLY,56.7,,Supplies [3]
71177002859,CATH FOLEY 12F 5CC NON SILVER CRMC USE ONLY,19.95,,Supplies [3]
