"SVCCD","Description","PRICE1","As of Date"
"7212104","THIAMINE 100MG INJ  ",6.40,"12/20/2018"
"7212105","TERBUTALINE 1MG INJ ",6.40,"12/20/2018"
"7212109","AMPICILLIN 500MG INJ",13.00,"12/20/2018"
"7212111","HYDRALAZINE 20MG INJ",46.00,"12/20/2018"
"7212116","BENZTROPN MES 1MGINJ",90.00,"12/20/2018"
"7212117","GLUCAGON 1MG INJ    ",268.00,"12/20/2018"
"7212118","LIDOCAINE 10MG IV   ",1.00,"12/20/2018"
"7212119","DIPHENHYDRAM 50MGINJ",6.40,"12/20/2018"
"7212122","METHOCARBAML 10MLINJ",103.00,"12/20/2018"
"7212124","AMIODARONE 30MG INJ ",12.00,"12/20/2018"
"7212125","METHYLERGONV .2MGINJ",17.63,"12/20/2018"
"7212126","METHYLPRED 125MG INJ",33.00,"12/20/2018"
"7212127","OXYTOCIN UP TO 10UN ",6.40,"12/20/2018"
"7212128","BUTORPHANOL 1MG INJ ",6.40,"12/20/2018"
"7212129","NALBUPHINE 10MG INJ ",6.40,"12/20/2018"
"7212132","GENTAMICIN UPTO 80MG",33.00,"12/20/2018"
"7212135","ACETYLCYS 20%INH 10M",5.00,"12/20/2018"
"7212137","FLUCONAZOL 200MG INJ",12.00,"12/20/2018"
"7212142","DEX 5%/WATER 1000ML ",86.00,"12/20/2018"
"7212143","RINGER LAC UP TO 1L ",152.00,"12/20/2018"
"7212144","GEMCITABIN 200MG INJ",496.00,"12/20/2018"
"7212148","CEFEPIME 500MG INJ  ",42.00,"12/20/2018"
"7212150","NORM SALINE 250ML IV",93.00,"12/20/2018"
"7212151","ACETAZOLAMI 500MGINJ",578.00,"12/20/2018"
"7212155","MEROPENEM 100MG INJ ",12.00,"12/20/2018"
"7212162","ALPROSTAD 1.25MCGINJ",0.60,"12/20/2018"
"7212170","METHYLPRED 80MG INJ ",48.00,"12/20/2018"
"7212171","METHYLPREDNIS 4MG PO",6.70,"12/20/2018"
"7212172","OXALIPLATIN .5MG INJ",17.00,"12/20/2018"
"7212174","PNEUMO-VAC 2YR-ADULT",213.00,"12/20/2018"
"7212183","GENTAMICIN UPTO 80MG",33.00,"12/20/2018"
"7212188","DIHYDROERGOT 1MG INJ",134.00,"12/20/2018"
"7212190","PHENTOLAMINE 5MG INJ",725.00,"12/20/2018"
"7212201","ACTYLCYSTN INJ 100MG",7.70,"12/20/2018"
"7212216","IRON DEX165 INJ 50MG",62.00,"12/20/2018"
"7212225","SINCALIDE INJ 5MCG  ",253.00,"12/20/2018"
"7212241","BETAM ACE/SOD PHO3MG",8.17,"12/20/2018"
"7212243","MORPHINE UP TO 10MG ",7.00,"12/20/2018"
"7212244","PROMETHAZI UPTO 50MG",6.40,"12/20/2018"
"7212247","AZITHROMYC 500MG IV ",6.40,"12/20/2018"
"7212248","GENTAMICIN UPTO 80MG",33.00,"12/20/2018"
"7212258","MICAFUNGIN 1MG INJ  ",5.00,"12/20/2018"
"7212269","DIPH/TET/ACPERT .5ML",146.00,"12/20/2018"
"7212279","SUMATRIPTAN 6MG INJ ",113.00,"12/20/2018"
"7212332","PREDNISOLON 15MG/5ML",8.10,"12/20/2018"
"7212334","PIPER/TAZOB 1G/.125G",23.00,"12/20/2018"
"7212343","LEVOFLOXAC 250MG INJ",67.00,"12/20/2018"
