Description,Price
GUIDEWIRE W/TROCAR TIP THREADED 0.094 IN /2.4MM X 12 IN/30MM,66
GUIDEWIRE W/TROCAR TIP THREADED 0.094 IN /2.4MM X 8 IN/20MM,45
GUIDEWIRE WHOLEY MODIFIED J TIP EXCHG LENGTH 260CM,679
GUIDEWIRE WHOLEY MODIFIED J TIP EXT COMP 145CM,518
GUIDEWIRE WILSON-COOK 21,856
GUIDEWIRE X-CELERATOR .010/300 CM,2030
GUIDEWIRE X-CELERATOR .014/300 CM,2030
GUIDEWIRE X-PEDION .010,1803
GUIDEWIRE X-PEDION .014,1509
GUIDEWIRE ZEBRA .025*150,661
GUIDEWIRE ZEBRA .035,642
GUIDEWIRE ZINGER LIGHT J 180,492
GUIDEWIRE ZINGER LIGHT STRA 180,492
GUIDEWIRE ZINGER MED J 180,492
GUIDEWIRE ZINGER MED STRA 180,492
GUIDEWIRES PLATINUM LT.018/260,683
"H pylori Stool Ag, EIA-LC",572
"H pylori, IgM, IgG, IgA Ab-LC",210
HALO REMOVAL,250
HALOAOPREMOVAL,250
HAND PAD FOR WRIST TOWER,79
HANDAOPFINGERAOPSURGERY,466
HANDLE ENDO GIA NEXT GENERATION STD,2060
HANDLE INFLATION,2514
HANDLE LARYNGOSCOPE DISP,56
HANDLE RELIEVA SIDE KICK,340
Handle/or Convey of Specimen from Office to Lab,33
HANDLING LOADING OF SOURCE,777
HANDPIECE ANGLED LASER,1193
HANDPIECE CAPSULE GUARD I/A TIP 45 DEG DISP,197
HANDPIECE ENDO PROBE STRA 20 GA,1038
HANDPIECE FOCUS HARMONIC BLUE,2469
HANDPIECE I/A BIMANUAL INTREPID POLYMER DISPO,150
HANDPIECE MRI ACCESS PETITE,2050
HANDPIECE MRI ACCESS STD,2050
HANDPIECE SIMPULSE SUCTION IRRIGATOR (SUB FOR #4796),326
HANDPIECE TISSUE MORCELLATOR,3887
"HANDPIECE, ATEC",2050
Haptoglobin,157
"Hazelnut-Food, IgE-Mayo",57
HBO Extremity Study Bilateral 3 Levels,984
HBO Extremity Study Unilateral 3 Levels,553
HBsAg Screen w/Confirmation-LC,154
HBV Quant PCR Rfx to Genotype-LC,488
HCG Urine Qualitative,171
"HCG, Serum Qualitative",94
"HCG, Serum Quantitative",186
"HCG, Urine POC",171
"hCG,Beta Subunit, Qnt, Serum-LC",186
HCT (POCT) iSTAT,37
HCT add on,37
HCV FibroSure,157
HCV FibroSure-LC,194
HCV Genotyping Non Reflex-LC,2469
HCV NS5A Drug Resistance Assay-LC,1412
"HCV RNA, Qual w/Reflex to Quant-LC",488
"HCV RT-PCR, Quant (Non-Graph)-LC",488
"HCV RT-PCR, Quant (Non-Graph)-LC Add On",488
HDL Cholesterol,102
HEAD 11/13 S-ROM 40MM M SPEC,1587
HEAD 11/13 S-ROM 40MM M SPEC,1329
HEAD 11/13 S-ROM 40MM M SPEC,1329
HEAD 11/13 S-ROM 40MM M SPEC,1329
HEAD 11/13 S-ROM 40MM M SPEC,1329
HEAD 11/13 S-ROM 40MM M SPEC-3,1329
HEAD 12/14 ARTICUL 40MM M SPEC,1469
HEAD 12/14 ARTICUL 40MM M SPEC,1329
HEAD 12/14 ARTICUL 40MM M SPEC.5,1469
HEAD 12/14 ARTICUL 40MM M SPEC.5,1329
HEAD 12/14 ARTICUL 40MM M SPEC.5,1329
HEAD 12/14 ARTICUL 40MM M SPEC-2,1454
HEAD ADVANTAGE SHOULDER 44*15MM,3965
HEAD ADVANTAGE SHOULDER 44*18MM 112844010,3965
HEAD ADVANTAGE SHOULDER 44*18MM 112844110,3965
HEAD ADVANTAGE SHOULDER 44*21MM,3965
HEAD ADVANTAGE SHOULDER 48*15MM,3965
HEAD ADVANTAGE SHOULDER 48*18MM,3965
HEAD ADVANTAGE SHOULDER 48*21MM,3965
HEAD ADVANTAGE SHOULDER 52*18MM,3965
HEAD ADVANTAGE SHOULDER 52*21MM,3965
HEAD ADVANTAGE SHOULDER 56*15MM,3965
HEAD ADVANTAGE SHOULDER 56*21MM,3965
HEAD AND NECK COMPRESSION GARMENT,796
HEAD ARTICUL/EZE FEM 28MM 12/14 CONE,1377
HEAD ARTICUL/EZE FEM 28MM .5 12/14 CONE,1377
HEAD ARTICUL/EZE FEM 28MM .5 12/14 CONE,1377
HEAD ARTICUL/EZE FEM 28MM .5 12/14 CONE,1377
HEAD ARTICUL/EZE FEM 28MM 흣 12/14 CONE,1377
HEAD ARTICUL/EZE M METAL ON METAL FEM 36MM**12/14 CONE 136551000,1587
HEAD ARTICUL/EZE M METAL ON METAL FEM 36MM**12/14 CONE 136552000,1587
HEAD ARTICUL/EZE M METAL ON METAL FEM 36MM*.6*12/14 CONE,1587
HEAD ARTICUL/EZE M METAL ON METAL FEM 36MM*-2*12/14 CONE,1587
HEAD ARTICUL/EZE M METAL ON METAL FEM 36MM*-3*11/13 CONE,1587
HEAD ARTICUL/EZE M-SPEC FEM 44**12/14 TAPER,1329
HEAD ARTICUL/EZE M-SPEC FEM 44*-2*12/14 TAPER,1329
HEAD ARTICULEZE M 36MM,1546
HEAD ARTICULEZE M 36MM .5,1329
HEAD BIOLOX DELTA OPTION CERAMIC 32MM,3991
HEAD BIOLOX DELTA OPTION CERAMIC 36MM,3991
HEAD BIOLOX DELTA OPTION CERAMIC 40MM,3991
HEAD BIOLOX DELTA TS CERAMIC FEM REV 40MM 12/14,3089
HEAD BIOLOX DELTA TS CERAMIC FEM REV 40MM 12/14,3089
HEAD BIOLOX DELTA TS CERAMIC FEM REV 40MM .5 12/14,3089
HEAD BIOLOX DELTA TS CERAMIC FEM REV 40MM .5 12/14,3089
HEAD COCR RADIAL STD HEIGHT 12.5MM STRL,6978
HEAD COCR RADIAL STD HEIGHT 24 X 13.0MM STRL,6978
HEAD DELTA CER 11/13 36MM,3391
HEAD DELTA CER 11/13 36MM,3089
HEAD DELTA CER 11/13 36MM,3089
HEAD DELTA CER 11/13 36MM,3089
HEAD DELTA CER 12/14 36MM,3089
HEAD DELTA CER 12/14 36MM,3089
HEAD DELTA CER 12/14 36MM .5,3089
HEAD DELTA CER 12/14 36MM .5,3089
HEAD DELTA CERAMIC 12/14 32MM,3151
HEAD DELTA CERAMIC 12/14 32MM,3151
HEAD DELTA CERAMIC 12/14 32MM,3151
HEAD DELTA XTEND CTA DIA 48*21MM,12364
HEAD DELTA XTEND CTA DIA 48*26MM,12364
HEAD DELTA XTEND CTA DIA 52*21MM,12364
HEAD DELTA XTEND CTA DIA 52*26MM,12364
HEAD ENDO II MOD SZ 41,1206
HEAD ENDO II MOD SZ 42,1206
HEAD ENDO II MOD SZ 43,1206
HEAD ENDO II MOD SZ 44,1206
HEAD ENDO II MOD SZ 45,1206
HEAD ENDO II MOD SZ 46,1206
HEAD ENDO II MOD SZ 47,1206
HEAD ENDO II MOD SZ 48,1206
HEAD ENDO II MOD SZ 49,1206
HEAD ENDO II MOD SZ 50,1206
HEAD ENDO II MOD SZ 51,1206
HEAD ENDO II MOD SZ 52,1206
HEAD ENDO II MOD SZ 53,1206
HEAD ENDO II MOD SZ 54,1206
HEAD ENDO II MOD SZ 55,1206
HEAD ENDO II MOD SZ 58,1206
HEAD ENDO II MOD SZ 61,1206
HEAD EVOLVE MODULAR RADIAL 18MM,5110
HEAD EVOLVE MODULAR RADIAL 18MM,5110
HEAD EVOLVE MODULAR RADIAL 20MM,5110
HEAD EVOLVE MODULAR RADIAL 20MM,5110
HEAD EVOLVE MODULAR RADIAL 22MM,5110
HEAD EVOLVE MODULAR RADIAL 22MM,5110
HEAD EVOLVE MODULAR RADIAL 24MM,5110
HEAD EVOLVE MODULAR RADIAL 24MM,5110
HEAD EVOLVE MODULAR RADIAL 26MM,5110
HEAD EVOLVE MODULAR RADIAL 26MM,5110
HEAD EVOLVE MODULAR RADIAL 28MM,5110
HEAD EVOLVE MODULAR RADIAL 28MM,5110
HEAD EVOLVE MODULAR RADIAL STD 18MM,5110
HEAD EVOLVE MODULAR RADIAL STD 20MM,5110
HEAD EVOLVE MODULAR RADIAL STD 22MM,5110
HEAD EVOLVE MODULAR RADIAL STD 24MM,5110
HEAD EVOLVE MODULAR RADIAL STD 26MM,5110
HEAD EVOLVE MODULAR RADIAL STD 28MM,5110
HEAD FEMORAL CERAMIC BIOLOX DELTA,2877
HEAD FEMORAL FRESH FROZEN >4.2CM,5043
HEAD FEMORAL MODULAR REMEDY 46MM,7383
HEAD FEMORAL MODULAR REMEDY 54MM,7383
HEAD FEMORAL MODULAR REMEDY 60MM,7383
HEAD FEMORAL S-ROM COCR 28,1454
HEAD FEMORAL S-ROM COCR 28,1454
HEAD FEMORAL S-ROM COCR 32,1329
HEAD FEMORAL S-ROM COCR 32,1329
HEAD FOUNDATION OFFSET HUMERAL 38 X 22MM,4251
HEAD FOUNDATION OFFSET HUMERAL 38 X 27MM,4251
HEAD FOUNDATION OFFSET HUMERAL 42 X 22MM,4251
HEAD FOUNDATION OFFSET HUMERAL 42 X 27MM,4251
HEAD FOUNDATION OFFSET HUMERAL 46 X 22MM,4251
HEAD FOUNDATION OFFSET HUMERAL 46 X 27MM,4251
HEAD FOUNDATION OFFSET HUMERAL 50 X 22MM,4251
HEAD FOUNDATION OFFSET HUMERAL 50 X 27MM,4251
HEAD FOUNDATION OFFSET HUMERAL 54 X 22MM,4251
HEAD FOUNDATION OFFSET HUMERAL 54 X 27MM,4251
HEAD FOUNDATION STANDARD HUMERAL 38 X 17MM,4251
HEAD FOUNDATION STANDARD HUMERAL 38 X 22MM,4251
HEAD FOUNDATION STANDARD HUMERAL 38 X 27MM,4251
HEAD FOUNDATION STANDARD HUMERAL 42 X 17MM,4251
HEAD FOUNDATION STANDARD HUMERAL 42 X 22MM,4251
HEAD FOUNDATION STANDARD HUMERAL 42 X 27MM,4251
HEAD FOUNDATION STANDARD HUMERAL 46 X 17MM,4251
HEAD FOUNDATION STANDARD HUMERAL 46 X 22MM,4251
HEAD FOUNDATION STANDARD HUMERAL 46 X 27MM,4251
HEAD FOUNDATION STANDARD HUMERAL 50 X 17MM,4251
HEAD FOUNDATION STANDARD HUMERAL 50 X 22MM,4251
HEAD FOUNDATION STANDARD HUMERAL 50 X 27MM,4251
HEAD FOUNDATION STANDARD HUMERAL 54 X 17MM,4251
HEAD FOUNDATION STANDARD HUMERAL 54 X 22MM,4251
HEAD FOUNDATION STANDARD HUMERAL 54 X 27MM,4251
HEAD GLOBAL UNITE HUMERAL ECC 44 X 15,3755
HEAD GLOBAL UNITE HUMERAL ECC 48 X 15,3755
HEAD GLOBAL UNITE HUMERAL ECC 48 X 18,3755
HEAD GLOBAL UNITE HUMERAL ECC 52 X 18,3755
HEAD GLOBAL UNITE HUMERAL ECC 52 X 21,3755
HEAD GLOBAL UNITE HUMERAL ECC 56 X 18,3755
HEAD GLOBAL UNITE HUMERAL ECC 56 X 21,3755
HEAD GLOBAL UNITE HUMERAL STD 44 X 16,3755
HEAD GLOBAL UNITE HUMERAL STD 52 X 18,3755
HEAD GLOBAL UNITE STD HUMERAL STD 40 X 15,3755
HEAD GLOBAL UNITE STD HUMERAL STD 44 X 15,3755
HEAD GLOBAL UNITE STD HUMERAL STD 44 X 18,3755
HEAD HUMERAL 17MM*41MM,3749
HEAD HUMERAL 20MM*43MM,3749
HEAD HUMERAL 32MM*51MM,3749
HEAD HUMERAL GLOBAL ADVANTAGE 40*15,3320
HEAD HUMERAL GLOBAL ADVANTAGE 40*18,3320
HEAD HUMERAL GLOBAL ADVANTAGE 40*21,3320
HEAD HUMERAL GLOBAL ADVANTAGE 44*21,3320
HEAD HUMERAL GLOBAL ADVANTAGE 48*18,3320
HEAD HUMERAL GLOBAL ADVANTAGE 48*21,3320
HEAD HUMERAL GLOBAL ADVANTAGE 52*15,3320
HEAD HUMERAL GLOBAL ADVANTAGE 52*18,3320
HEAD HUMERAL GLOBAL ADVANTAGE 52*21,3320
HEAD HUMERAL GLOBAL ADVANTAGE 56*18,3320
HEAD HUMERAL GLOBAL ADVANTAGE 56*21,3320
HEAD HUMERAL GLOBAL ADVANTAGE ECC 56*18,3964
HEAD HUMERAL MODULAR REMEDY 40MM,8437
HEAD HUMERAL MODULAR REMEDY 45MM,8437
HEAD HUMERAL MODULAR REMEDY 50MM,8437
HEAD M2A MAGNUM 42MM,3301
HEAD M2A MAGNUM 44MM,3301
HEAD M2A MAGNUM 46MM,3301
HEAD M2A MAGNUM 48MM,3301
HEAD M2A MAGNUM 50MM,3301
HEAD M2A MAGNUM 52MM,3301
HEAD M2A MAGNUM 54MM,3301
HEAD M2A MAGNUM 56MM,3301
HEAD M2A MAGNUM 58MM,3301
HEAD M2A MAGNUM 60MM,3301
HEAD M2A MAGNUM FEM 38MM HEAD -3MM NECK,4008
HEAD M2A MAGNUM FEM 38MM HEAD -6MM NECK,4008
HEAD M2A MAGNUM FEM 38MM HEAD STD NECK,4008
HEAD M2A MAGNUM FEM 38MM HEAD  NECK,4008
HEAD M2A MAGNUM FEM 38MM HEAD  NECK,4008
HEAD M2A MAGNUM FEM 38MM HEAD _xDCC3_ NECK,4008
HEAD M2A MAGNUM FEM 40MM HEAD -3MM NECK,3509
HEAD M2A MAGNUM FEM 40MM HEAD -6MM NECK,3509
HEAD M2A MAGNUM FEM 40MM HEAD STD NECK,3509
HEAD M2A MAGNUM FEM 40MM HEAD  NECK,3509
HEAD M2A MAGNUM FEM 40MM HEAD  NECK,3509
HEAD M2A MAGNUM FEM 40MM HEAD _xDCC3_ NECK,3509
HEAD MOD 36MM -3MM,2229
HEAD MOD 36MM -6MM,2229
HEAD MOD 36MM STD,2229
HEAD MOD 36MM ,2229
HEAD MOD 36MM ,2229
HEAD MOD 36MM _xDCC3_,2229
HEAD MOD 36MM 흣,2229
HEAD MODULAR 28MM NECK,2097
HEAD MODULAR 28MM -3MM NECK,2097
HEAD MODULAR 28MM -6MM NECK,2097
HEAD MODULAR 28MM STD NECK,2097
HEAD MODULAR 28MM  NECK,2097
HEAD MODULAR 28MM _xDCC3_ NECK,2097
HEAD MODULAR 32MM,2264
HEAD MODULAR 32MM,2264
HEAD MODULAR 32MM,2264
HEAD MODULAR 32MM,2264
HEAD MODULAR 32MM -3,2264
HEAD MODULAR 32MM -6,2264
HEAD MODULAR 32MM STD,2264
HEAD MODULAR FEMORAL  NO SKIRT 28MM,2097
HEAD MODULAR FEMORAL  NO SKIRT 32MM,2097
HEAD M-SPEC METAL FEM 44MM 1.5 OFFSET 12/14 TAPER,1329
HEAD PFC HIP 28MM,3054
HEAD PFC HIP 28MM,3054
HEAD PFC HIP 28MM,3054
HEAD PFC HIP 32MM,3054
HEAD PFC HIP 32MM,3054
HEAD PFC HIP 32MM  10/12 CONE,3054
HEAD SELF CENTERING BI-POLAR 28*24MM OD,2695
HEAD SELF CENTERING BI-POLAR 28*40MM OD,2695
HEAD SELF CENTERING BI-POLAR 28*41MM OD,2695
HEAD SELF CENTERING BI-POLAR 28*42MM OD,2695
HEAD SELF CENTERING BI-POLAR 28*43MM OD,2695
HEAD SELF CENTERING BI-POLAR 28*44MM OD,2695
HEAD SELF CENTERING BI-POLAR 28*45MM OD,2695
HEAD SELF CENTERING BI-POLAR 28*46MM OD,2695
HEAD SELF CENTERING BI-POLAR 28*47MM OD,2695
HEAD SELF CENTERING BI-POLAR 28*48MM OD,2695
HEAD SELF CENTERING BI-POLAR 28*50MM OD,2695
HEAD SELF CENTERING BI-POLAR 28*51MM OD,2695
HEAD SELF CENTERING BI-POLAR 28*52MM OD,2695
HEAD SELF CENTERING BI-POLAR 28*53MM OD,2695
HEAD SELF CENTERING BI-POLAR 28*54MM OD,2695
HEAD SELF CENTERING BI-POLAR 28*55MM OD,2695
HEAD SELF CENTERING BI-POLAR 28*56MM OD,2695
HEAD SELF CENTERING BI-POLAR 28*57MM OD,2695
HEAD SROM FEMORAL COCR 28,1454
HEAD SROM FEMORAL COCR 28,1454
HEAD SROM FEMORAL COCR 32,1454
HEAD SROM FEMORAL COCR 32,1454
HEAD SROM FEMORAL COCR 32,1454
HEAD SROM FEMORAL COCR SZ 28,1454
HEAD S-ROM M 36MM NON,1329
HEAD S-ROM M METAL ON METAL FEM 36MM**11/13 CONE,1587
HEAD S-ROM M METAL ON METAL FEM 36MM**11/13 CONE,1587
HEAD S-ROM METAL ON METAL FEM 36MM*11/13 CONE 136531000,1431
HEAD S-ROM METAL ON METAL FEM 36MM*11/13 CONE 136532000,1431
HEAD TI MATRIX TOP LOADING POLYAXIAL,2580
HEAD TI POLYAXIAL REDUCTION FOR TI MATRIX SCREWS,3283
HEAD TURON OFFSET HUMERAL 50 X 18,3320
HEAD TURON OFFSET HUMERAL 50 X 22,3320
HEAD TURON OFFSET HUMERAL 50 X 26,3320
HEAD TURON OFFSET HUMERAL 54 X 18,3320
HEAD TURON OFFSET HUMERAL 54 X 22,3320
HEAD TURON OFFSET HUMERAL 54 X 26,3320
HEADAOPSURGERYAOPPROCEDURE,4115
HEADBAND REFERENCE,347
HEADGEAR BIPAP DISPO,32
HEADGEAR PERFORMAX LG,116
HEADGEAR PERFORMAX SM,116
HEADREST PRONE POSITION,101
HEADSET AUTOREGISTRATION ADULT,320
HEADSET AUTOREGISTRATION PEDIATRIC,320
HEADSET AUTOREGISTRATION PEDIATRIC LG,320
HEART LUNG MACHINE,1073
Heavy Metals,202
Heavy Metals,287
Heavy Metals,151
"Heavy Metals Profile II, WB-LC",236
"Heavy Metals Profile, 24hr Urine-LC",151
HEELREST RICHARDS-TYPE,86
Helicobacter pylori Antibody IgG,210
"Helicobacter pylori, IgM Ab-LC",210
HELICOPTOR TRANSPORT MILAGE,226
Helper T-Lymph-CD4-LC,388
HEMADUCT 15 FR .75 DUCTED NO TROCAR SILICONE,184
Hematocrit,37
Hematocrit Body Fluid,37
HEMATOCRIT RESPITORY add on,37
HEMOCLIP LG 15,188
HEMOCLIP MED 25,192
HEMOCONCENTRATOR PEDS (SEE #25636),463
HEMOCONCENTRATOR STAND ALONE HEMOFILTER,497
Hemoglobin,37
Hemoglobin A1c (Glycosylated),121
Hemoglobin A1c-LC,121
Hemoglobin A1c-Mayo,121
Hemoglobin and Hematocrit (HCT and Hgb),37
HEMORRHOIDECTOMY,6728
HEMORROIDECTOMYAOPEXTERNALAOPCOMPLETE,6728
HEMOSTAT D-STAT FLOWABLE,947
HEMOVAC DRAIN 1/4 IN 400ML,196
HEMOVAC DRAIN 400ML 1/8 IN,582
HEMOVAC DRAIN 400ML 3/16 IN,269
"Hep A Ab, Total-LC",179
HEP B G0010,83
Hep Be Ab-LC,169
Hep Be Ag-LC,173
Heparin Anti-Xa-LC,155
Heparin Induced Platelet Ab-LC,266
Hepatic (Liver) Function Panel - LFTs,128
HEPATIC W HEMODYNAMIC EVAL,10696
HEPATIC W HEMODYNAMIC EVAL Cardiac Cath,10696
"Hepatitis A Antibody, IgM",164
"Hepatitis B Core Antibody, IgM (Acute)",170
"Hepatitis B Core Antibody, Total (IgM and IgG)",175
Hepatitis B Core Total,121
Hepatitis B Surface Antibody,113
Hepatitis B Surface Antibody,78
Hepatitis B Surface Antigen,154
Hepatitis B Surface Antigen,106
"Hepatitis B Vaccine, Ped/Adol (3 Dose), IM",104
Hepatitis C Antibody,207
Hepatitis C Antibody,144
HEPRIN LOCK,78
"Hered.Hemochromatosis, DNA-LC",529
HERNIAAOPREPAIRAOPWAOPMESH,7679
HERPES SIMPLES TYPE 2 add on,280
Hexagonal Phase Phospholipid-LC,107
Hgb Frac. Profile-LC,224
HH (POCT) iSTAT,37
HIBICLENS FOAM 4 OZ,22
HIBICLENS LIQUID 4 OZ,22
HIP STICK 36 IN LONG,24
Hip Stick 36in Long,20
HIPVAC AMBIENT 50 IFS,2290
"Histamine Determination, 24hr Urine-LC",366
HIV 1 QUANT add on,749
"HIV 1/2 Ab, Differentiation-LC",2398
HIV Ag/Ab Combo 1/2 Screen,363
HIV GenoSure Prime(R)-LC,1132
HIV Quantitaive RT PCR-LC,749
HLA B 27 Disease Association-LC,760
HLA B5701 Test-LC,760
HLA CLASS TYPING HIGH RESOLUTION add on,321
HNK1 (CD57) Panel-LC,552
HOLDER DRAINAGE BAG 0500,73
HOLDER ENDOTRACHEAL TUBE,67
HOLDER LIMB,40
HOLDER NDL DISP,48
HOLDER NU-HOPE CATH,78
HOLDER ORAL ENDOTRACHEAL TUBE FASTENER,74
HOLDER SECURE EASY TRACH TUBE,100
HOLDER TRACHEOSTOMY TUBE MAL-TTH,155
HOLDER UTENSIL L/XL,25
Holder Utensil L/XL,21
HOLDER UTENSIL PLASTIC BASED,52
Holder Utensil Plastic Based,43
HOLDER UTENSIL S/M,45
Holder Utensil S/M,37
HOLOGIC MARKER SMARK-CELERO,525
Holter Monitor 24 Hours,889
Holter Monitor 48 Hours,3825
Holter Monitor Equipment Fee,4379
Holter Monitor Late Fee,73
Holter Montior 24 hour Charge,859
Holter recording up to 48 hours,620
Holter scanning analysis w/ report 12-48 hrs,964
"Homocyst(e)ine, Plasma-LC",208
HOOD FOREIGN BODY PROTECTOR,148
HOOK BUTTON,47
Hook Button,38
HOOK BUTTON .5 IN (1.5CM),19
Hook Button 0.5in 1.5cm,16
HOOK CAUTERY DAVINCI XI MONOPOLAR,1017
HOOK DAVINCI CAUTERY PERMANENT,1234
HOOK ELECTRODE HF RESECTION,814
HOOK TISSUE STAY BLUNT IP 12MM BLUE PK/8,382
HOOK TISSUE STAY SEMI BLUNT TIP 5MM TEAL,382
HOOK TISSUE STAY SHARP TIP 5MM WHITE,382
HOOK TISSUE STAY UNIV BLUNT TIP 12MM PK/8,382
HOOKWIRE HAWKINS I NDL 20GA*10CM,256
HOOKWIRE HAWKINS I NDL 20GA*5CM,256
HOOKWIRE HAWKINS I NDL 20GA*7.5CM,256
HOOKWIRE HAWKINS I NDL ALL SIZES,256
Hoop SelfAdhesive Velcro Wht,11
HOOP SELF-ADHESIVE VELCRO WHT,13
HOSE BTL TO BTL DISP ASSEMBLY,13
HOSE O2 TRANSTRACH,181
HOSE VACUUM SMOKE EVAC W/MESH 7/8 IN*10' (24),80
HOSES CHEST INCOURAGE DISPOSABLE,90
"House Dust Mites/D.F., IgE-Mayo",57
"House Dust Mites/D.P., IgE-Mayo",57
"HSV 1 and 2 IgM Abs, Differentiation-LC",193
HSV 1/2 PCR-LC,356
"HSV 1/2-Spec Ab, IgG w/ Rflx- add on LC",193
"HSV 1/2-Spec Ab, IgG w/ Rflx-LC",280
HSV and VZV PCR Panel-LC,654
HSV and VZV PCR Panel-LC Add On,356
HSV Culture and Typing-LC,506
HSV NAA-LC,356
"HSV Types 1/2, IgM-LC",210
HTLV II add on,201
"HTLV-I/II Antibodies, Qual.-LC",187
"Human Granulocytic Ehrlichiosis (HGE),IgG-LC",146
Human Herpes Virus (HHV) Type 6 IgM-LC,187
Human Herpes Virus 6 IgG Antibodies-LC,187
"Human Monocytic Ehrlichiosis (HME), IgG/IgM,IFA-LC",146
"HUMAN PAPILLOMAV VAC,9-VAL(PF) (GARDASIL)",809
HUMERAL MONOBLOC CEMENTED EPIPHYSIS 1*10 LNG,21219
HUMERAL MONOBLOC CEMENTED EPIPHYSIS 1*10 STD,11061
HUMERAL MONOBLOC CEMENTED EPIPHYSIS 1*12 LNG,21219
HUMERAL MONOBLOC CEMENTED EPIPHYSIS 1*12 STD,11061
HUMERAL MONOBLOC CEMENTED EPIPHYSIS 1*14 LNG,21219
HUMERAL MONOBLOC CEMENTED EPIPHYSIS 1*14 STD,11061
HUMERAL MONOBLOC CEMENTED EPIPHYSIS 1*8 LNG,21219
HUMERAL MONOBLOC CEMENTED EPIPHYSIS 1*8 STD,11061
HUMERAL MONOBLOC CEMENTED EPIPHYSIS 2*10 LNG,21219
HUMERAL MONOBLOC CEMENTED EPIPHYSIS 2*10 STD,11061
HUMERAL MONOBLOC CEMENTED EPIPHYSIS 2*12 LNG,21219
HUMERAL MONOBLOC CEMENTED EPIPHYSIS 2*12 STD,11061
HUMERAL MONOBLOC CEMENTED EPIPHYSIS 2*14 LNG,21219
HUMERAL MONOBLOC CEMENTED EPIPHYSIS 2*14 STD,11061
HUMIDIFIER AQUAPAK 340ML,8
HUMIDIFIER AQUAPAK 760ML,20
Humidifier Aquapak 760mL,17
HUMIDIFIER CONDENSER HUMI-VENT STRL,15
HUMIDIFIER COOL MIST 1.2 GL,250
Humidity bottle,12
HYDRATOME RX 44 CANNULATING SPHINCTERTOME,2672
HYDROMARK BREAST BIOPSY SITE SONO,627
HYDROMORPHONE HCL 1Mg Inj (Dilaudid),25
Hymenoptera Profile 2 IgE-LC,57
Hymenoptera Profile 2-LC Add On,57
HYPERBARIC OXYGEN THERAPY,1401
Hypersensitivity Pneumonitis-LC,146
Hypersensitivity Pneumonitis-LC Add On,219
HYPOTHERMIA UNIT,497
HYSKON 756-577 100ML,167
HYSTEROSCOPYAOPBIOPSY,6792
I & D COMPLEX WOUND INFECTION,3298
I&D Body Site -> Aspirate Pleura w/ imaging,2199
I&D Body Site -> Aspirate Pleura w/o imaging,2199
I&D Body Site -> Bartholin's Gland,907
"I&D Body Site -> Biopsy, single",417
I&D Body Site -> Drain/Inj Interm Joint Bursa w/ US,1301
I&D Body Site -> Drain/Inj Major Joint Bursa w/ US,1429
I&D Body Site -> Drain/Inj Small Join Bursa w/o US,798
"I&D Body Site -> Drainage Abscess,Cyst,Hematome from Dentoalveolar Structure",1977
I&D Body Site -> Drainage External Auditory Canal Abscess,396
I&D Body Site -> Drainage Olecrenon Bursa,2966
"I&D Body Site -> Drainage, External Ear Lesion",764
"I&D Body Site -> Drainage, Hip",4193
"I&D Body Site -> Drainage, Mouth lesion",640
"I&D Body Site -> Drainage, Nasal Septum, Abscess or Hematoma",640
"I&D Body Site -> Drainage, Palate/Uvula, Abscess",692
"I&D Body Site -> Drainage, Thigh/Knee, Deep Abscess, Bursa or Hematoma",3105
"I&D Body Site -> Ear, Complicated",3298
"I&D Body Site -> Ear, Simple",764
"I&D Body Site -> External Ear, Simple",764
"I&D Body Site -> Eye, blepharatomy, abscess",1066
I&D Body Site -> Eyelid,1066
"I&D Body Site -> Finger, Complicated",1977
"I&D Body Site -> Finger, Simple",761
I&D Body Site -> FNA w/o Image Guidance,640
"I&D Body Site -> Ganglion Cyst, Aspiration",774
"I&D Body Site -> Hematoma, Seroma, Fluid collection- Incision",2081
"I&D Body Site -> Hemorrohoid, thrombosed, external",1169
I&D Body Site -> I&D Abscess/Cyst/Hematoma Multiple,975
I&D Body Site -> I&D Abscess/Cyst/Hematoma Single,761
"I&D Body Site -> I&D Forearm/Wrist, Bursa",5723
I&D Body Site -> I&D Ischio Peri Abscess,4095
I&D Body Site -> I&D Joint Bursa w/o US,822
"I&D Body Site -> I&D Leg/Ankle, Bursa",5149
"I&D Body Site -> I&D Nasal, External Approach, Abscess or Hematoma",761
"I&D Body Site -> I&D Nasal, Internal Approach, Abscess or Hematoma",640
I&D Body Site -> I&D Post Op Wound Infection,3298
"I&D Body Site -> I&D Sublingual, Abscess, Cyst or Hematoma",283
"I&D Body Site -> I&D Tongue, Abscess, Cyst or Hematoma",692
I&D Body Site -> I&D upper arm/elbow bursa,955
"I&D Body Site -> Perianal, superficial",3162
I&D Body Site -> Perirectal Abscess,4095
I&D Body Site -> Peritonsillar,1977
"I&D Body Site -> Pilonidal cyst, Complicated",2081
"I&D Body Site -> Pilonidal cyst, multiple",2081
"I&D Body Site -> Pilonidal cyst, Simple",1393
"I&D Body Site -> Pilonidal cyst, single",1393
I&D Body Site -> Puncture Aspiration Arcs Hematoma,975
I&D Body Site -> Scrotal Wall,3626
I&D Body Site -> Vulva/Perineal,907
I&D of Wound Infection,3298
I&DAOPABSCESSAOPRETROPHARYNGEALAOPINTER,4575
