Procedure Master #,Procedure Name,Revenue ID,2019 Inova Other,2019 Inova-IFMC,,,
H2788271,HC CATH HEMO SHRT TRM MAHURKAR TRIPLE LUMEN HI PRSR 12F 16CM,278,310,,,,
H2788272,HC CATH HEMO SHRT TRM MAHURKAR TRIPLE LUMEN HI PRSR 12F 20CM,278,"1,202.00",,,,
H2788273,HC COIL EMBO HILAL 1.0CM STR,278,234,,,,
H2788274,HC GW GLIDEWIRE STD .018X300CM,278,605,,,,
H2788275,HC STENT PALMAZ BLUE 80CM OTW 5X15MM,278,"2,061.00",,,,
H2788276,HC STENT PALMAZ BLUE 80CM OTW 5X17MM,278,"2,061.00",,,,
H2788278,HC STENT FLEXIMA URETERAL 10F 26CM,278,320,,,,
H2788279,HC CATH BLN CUTTING FLEXTOME MONORAIL 2.75X15MM,278,"2,199.00",,,,
H2788280,HC CATH BLN CUTTING FLEXTOME MONORAIL 3X6MM,278,"2,199.00",,,,
H2788281,HC CATH BLN CUTTING FLEXTOME MONORAIL 3.25X15MM,278,"2,199.00",,,,
H2788282,HC CATH BLN CUTTING FLEXTOME MONORAIL 3.25X6MM,278,"2,199.00",,,,
H2788283,HC CATH BLN CUTTING FLEXTOME MONORAIL 3.5X15MM,278,"2,199.00",,,,
H2788284,HC CATH BLN CUTTING FLEXTOME MONORAIL 3.5X6MM,278,"2,199.00",,,,
H2788285,HC CATH BLN CUTTING FLEXTOME MONORAIL 3.75X10MM,278,"2,199.00",,,,
H2788286,HC CATH BLN CUTTING FLEXTOME MONORAIL 4X10MM,278,"2,199.00",,,,
H2788287,HC CATH BLN CUTTING FLEXTOME MONORAIL 2.5X6MM,278,"2,199.00",,,,
H2788288,HC CATH BLN CUTTING FLEXTOME OTW 2.5X15MM,278,"2,199.00",,,,
H2788289,HC CATH BLN CUTTING FLEXTOME OTW 3.5X15MM,278,"1,932.00",,,,
H2788290,HC CATH GUIDE ENVOY DA STR 6FX95CM,278,"1,569.00",,,,
H2788291,HC CATH GUIDE ENVOY MPD 5FX100CM,278,787,,,,
H2788292,HC CATH GUIDE ENVOY STR 5FX90CM,278,787,,,,
H2788293,HC CATH GUIDE ENVOY XB MPD 6FX100CM,278,787,,,,
H2788294,HC COIL CMPLX HELICAL 18 8X12MM,278,234,,,,
H2788295,HC COIL CMPLX HELICAL 18 4X4MM,278,185,,,,
H2788296,HC COIL EMBO COMP HELICAL 18 10X14MM,278,234,,,,
H2788297,HC STENT FLEXIMA URETERAL 10F 28CM,278,320,,,,
H2788298,HC STENT S.M.A.R.T. CONTROL 14X80MMX80CM,278,"2,240.00",,,,
H2788299,HC STENT FLEXIMA URETERAL 8F 22CM,278,320,,,,
H2788300,HC STENT FLEXIMA URETERAL 8F 28CM,278,320,,,,
H2788301,HC CATH BLN CUTTING OTW 4X15MM,278,"2,199.00",,,,
H2788302,HC CATH BLN PTA MUSTANG OTW 4X100MM 135CM,278,371,,,,
H2788303,HC CATH BLN PTA STERLING OTW 5X100MM 80CM,278,549,,,,
H2788304,HC CATH DRNG WAYNE TRAY 14FX29CM,278,392,,,,
H2788305,HC CEMENT STABILIT 1ST FX SHRT,278,"9,000.00",,,,
H2788306,HC CATH GUIDE TURNPIKE 135CM,278,"1,031.00",,,,
H2788307,HC CATH GUIDE TURNPIKE 150CM,278,"1,031.00",,,,
H2788308,HC DEVICE EMBO TREVO XP PROVUE 6X20MM,278,"18,444.00",,,,
H2788309,HC CATH BLN DC IN.PACT ADMIRAL 4X120MMX80CM,278,"4,506.00",,,,
H2788310,HC CATH BLN DC IN.PACT ADMIRAL 4X120MMX130CM,278,"4,506.00",,,,
H2788311,HC CATH BLN DC IN.PACT ADMIRAL 5X120MMX80CM,278,"4,506.00",,,,
H2788312,HC CATH BLN DC IN.PACT ADMIRAL 5X120MMX130CM,278,"4,506.00",,,,
H2788313,HC CATH BLN DC IN.PACT ADMIRAL 6X120MMX80CM,278,"4,506.00",,,,
H2788314,HC CATH BLN DC IN.PACT ADMIRAL 6X120MMX130CM,278,"4,506.00",,,,
H2788315,HC CATH EP DX WEBSTER OCTPLR FC 5FRX92CM,278,"1,006.00",,,,
H2788316,HC CATH GUIDE BENCHMARK 071 KIT 95X120CM ST,278,"2,460.00",,,,
H2788317,HC CATH GUIDE BENCHMARK 071 KIT 95X120CM MP,278,"2,460.00",,,,
H2788318,HC CATH GUIDE BENCHMARK 071 KIT 105X130CM MP,278,"2,460.00",,,,
H2788319,HC CATH GUIDE BENCHMARK 071 95CM ST,278,"2,460.00",,,,
H2788320,HC CATH GUIDE BENCHMARK 071 95CM MP,278,"2,460.00",,,,
H2788321,HC CATH GUIDE BENCHMARK 071 105CM ST,278,"2,460.00",,,,
H2788322,HC CATH GUIDE BENCHMARK 071 105CM MP,278,"2,460.00",,,,
H2788323,HC CATH GUIDE BENCHMARK 071 KIT 105X130CM ST,278,"2,460.00",,,,
H2788324,HC CATH DRNG M-DRAIN SGL 6FX20CM LCK,278,250,,,,
H2788325,HC CATH DRNG M-DRAIN SGL 6FX25CM LCK,278,250,,,,
H2788326,HC CATH DRNG M-DRAIN SGL 7FX20CM LCK,278,250,,,,
H2788327,HC CATH DRNG M-DRAIN SGL 7FX25CM LCK,278,250,,,,
H2788328,HC CATH DRNG M-DRAIN SGL 7FX35CM LCK,278,250,,,,
H2788329,HC CATH DRNG M-DRAIN SGL 8FX20CM LCK,278,250,,,,
H2788330,HC CATH DRNG M-DRAIN SGL 8FX25CM LCK,278,250,,,,
H2788331,HC CATH DRNG M-DRAIN SGL 10FX20CM LCK,278,250,,,,
H2788332,HC CATH DRNG M-DRAIN SGL 10FX25CM LCK,278,250,,,,
H2788333,HC CATH DRNG M-DRAIN SGL 10FX35CM LCK,278,250,,,,
H2788334,HC CATH DRNG M-DRAIN SGL 12FX25CM LCK,278,250,,,,
H2788335,HC CATH DRNG M-DRAIN SGL 14FX25CM LCK,278,250,,,,
H2788336,HC CATH DRNG M-DRAIN SGL 16FX25CM LCK,278,250,,,,
H2788337,HC CATH DRNG M-DRAIN NEP 7FX25CM LCK,278,250,,,,
H2788338,HC CATH DRNG M-DRAIN NEP 7FX35CM LCK,278,250,,,,
H2788339,HC CATH DRNG M-DRAIN NEP 8FX25CM LCK,278,250,,,,
H2788340,HC CATH DRNG M-DRAIN NEP 8FX35CM LCK,278,250,,,,
H2788341,HC CATH DRNG M-DRAIN NEP 10FX35CM LCK,278,250,,,,
H2788342,HC CATH DRNG M-DRAIN NEP 12FX35CM LCK,278,250,,,,
H2788343,HC CATH DRNG M-DRAIN NEP 14FX35CM LCK,278,250,,,,
H2788344,HC CATH IVUS EAGLE EYE 2.9FRX150CM PLAT,278,"1,993.00",,,,
H2788345,HC CATH BLN PTA SABER 2X20MMX150CM,278,619,,,,
H2788346,HC CATH BLN PTA SABER 2X40MMX150CM,278,619,,,,
H2788347,HC CATH BLN PTA SABER 2X100MMX150CM,278,619,,,,
H2788348,HC CATH BLN PTA SABER 2X150MMX150CM,278,756,,,,
H2788349,HC CATH BLN PTA SABER 2X200MMX150CM,278,756,,,,
H2788350,HC CATH BLN PTA SABER 2X300MMX150CM,278,756,,,,
H2788351,HC CATH BLN PTA SABER 2.5X40MMX150CM,278,619,,,,
H2788352,HC CATH BLN PTA SABER 3X20MMX150CM,278,619,,,,
H2788353,HC CATH BLN PTA SABER 3X60MMX150CM,278,619,,,,
H2788354,HC CATH BLN PTA SABER 3X100MMX150CM,278,619,,,,
H2788355,HC CATH BLN PTA SABER 3X150MMX150CM,278,756,,,,
H2788356,HC CATH BLN PTA SABER 3X200MMX150CM,278,756,,,,
H2788357,HC CATH BLN PTA SABER 3X300MMX150CM,278,756,,,,
H2788358,HC CATH BLN PTA SABER 3.5X40MMX150CM,278,619,,,,
H2788359,HC CATH BLN PTA SABER 4X20MMX150CM,278,619,,,,
H2788360,HC CATH BLN PTA SABER 4X40MMX150CM,278,619,,,,
H2788361,HC CATH BLN PTA SABER 4X60MMX150CM,278,619,,,,
H2788362,HC CATH BLN PTA SABER 4X100MMX150CM,278,619,,,,
H2788363,HC CATH BLN PTA SABER 4X150MMX150CM,278,756,,,,
H2788364,HC CATH BLN PTA SABER 4X200MMX150CM,278,756,,,,
H2788365,HC CATH BLN PTA SABER 4X300MMX150CM,278,756,,,,
H2788366,HC CATH BLN PTA SABER 5X20MMX150CM,278,619,,,,
H2788367,HC CATH BLN PTA SABER 5X40MMX150CM,278,619,,,,
H2788368,HC CATH BLN PTA SABER 5X60MMX150CM,278,619,,,,
H2788369,HC CATH BLN PTA SABER 5X100MMX150CM,278,619,,,,
H2788370,HC CATH BLN PTA SABER 5X150MMX150CM,278,756,,,,
H2788371,HC CATH BLN PTA SABER 5X200MMX150CM,278,756,,,,
H2788372,HC CATH BLN PTA SABER 5X300MMX150CM,278,756,,,,
H2788373,HC CATH BLN PTA SABER 6X20MMX150CM,278,619,,,,
H2788374,HC CATH BLN PTA SABER 6X40MMX150CM,278,619,,,,
H2788375,HC CATH BLN PTA SABER 6X60MMX150CM,278,619,,,,
H2788376,HC CATH BLN PTA SABER 6X100MMX150CM,278,619,,,,
H2788377,HC CATH BLN PTA SABER 6X150MMX150CM,278,756,,,,
H2788378,HC CATH BLN PTA SABER 6X200MMX150CM,278,756,,,,
H2788379,HC CATH BLN PTA SABER 6X300MMX150CM,278,756,,,,
H2788380,HC CATH GUIDE DIREXION MCRO 2.4FX105CM ST 1RO,278,628,,,,
H2788381,HC CATH GUIDE DIREXION MCRO 2.4FX130CM ST 1RO,278,628,,,,
H2788382,HC CATH GUIDE DIREXION MCRO 2.4FX155CM ST 1RO,278,628,,,,
H2788383,HC CATH GUIDE DIREXION MCRO 2.4FX105CM BE 1RO,278,628,,,,
H2788384,HC CATH GUIDE DIREXION MCRO 2.4FX130CM BE 1RO,278,628,,,,
H2788385,HC CATH GUIDE DIREXION MCRO 2.4FX155CM BE 1RO,278,628,,,,
H2788386,HC CATH GUIDE DIREXION MCRO 2.4FX130CM J 1RO,278,628,,,,
H2788387,HC CATH GUIDE DIREXION MCRO 2.4FX130CM SW 1RO,278,628,,,,
H2788388,HC CATH GUIDE DIREXION MCRO 2.4FX130CM ST 2RO,278,628,,,,
H2788389,HC CATH GUIDE DIREXION MCRO 2.4FX130CM BE 2RO,278,628,,,,
H2788390,HC CATH GUIDE DIREXION MCRO HF 2.8FX105CM ST,278,628,,,,
H2788391,HC CATH GUIDE DIREXION MCRO HF 2.8FX130CM ST,278,628,,,,
H2788392,HC CATH GUIDE DIREXION MCRO HF 2.8FX155CM ST,278,628,,,,
H2788393,HC CATH GUIDE DIREXION MCRO HF 2.8FX105CM BE,278,628,,,,
H2788394,HC CATH GUIDE DIREXION MCRO HF 2.8FX130CM BE,278,628,,,,
H2788395,HC CATH GUIDE DIREXION MCRO HF 2.8FX155CM BE,278,628,,,,
H2788396,HC CATH GUIDE DIREXION MCRO HF 2.8FX130CM J,278,628,,,,
H2788397,HC CATH GUIDE DIREXION MCRO HF 2.8FX130CM SW,278,628,,,,
H2788398,HC STENT EXPRESS LD 27MM 7X30MM BLN 75CM CATH,278,"2,061.00",,,,
H2788399,HC CATH THROMB ARROW-TREROTOLA PTD OTW 120CM,278,"2,528.00",,,,
H2788400,HC CATH ATHR HAWKONE EXTD TIP,278,"8,794.00",,,,
H2788401,HC CATH ATHR HAWKONE STD TIP,278,"8,794.00",,,,
H2788413,HC CATH GUIDE VISTA 9FX98CM MPA1,278,103,,,,
H2788414,HC CATH SWAN GANZ FIVE LUMEN 7.5F,278,484,,,,
H2788415,HC CATH BLN PTA NC EPHR RX 3.75X12,278,358,,,,
H2788416,HC CATH BLN PTA NC EPHR RX 3.00X8,278,358,,,,
H2788417,HC CATH BLN PTA NC EPHR RX 3.25X15,278,358,,,,
H2788418,HC CATH BLN PTA NC EPHR RX 3.75X15,278,358,,,,
H2788419,HC CATH BLN PTA NC EPHR RX 3.25X12,278,358,,,,
H2788420,HC CATH BLN PTA NC EPHR RX 2.50X8,278,358,,,,
H2788421,HC CATH GUIDE ACUITY PRO 9F 45CM,278,"2,734.00",,,,
H2788422,HC STENT EVERFLEX SELF EXP 8X150MM 120CM CATH,278,"2,199.00",,,,
H2788423,HC STENT EVERFLEX SELF EXP 7X100MM 120CM CATH,278,"2,199.00",,,,
H2788424,HC STENT EVERFLEX SELF EXP 7X120MM 120CM CATH,278,"2,199.00",,,,
H2788425,HC STENT EVERFLEX SELF EXP 8X40MM 120CM CATH,278,"1,910.00",,,,
H2788426,HC STENT EVERFLEX SELF EXP 8X60MM 120CM CATH,278,"1,910.00",,,,
H2788427,HC STENT EVERFLEX SELF EXP 7X40MM 120CM CATH,278,"1,910.00",,,,
H2788428,HC STENT EVERFLEX SELF EXP 5X80MM 120CM CATH,278,"1,910.00",,,,
H2788429,HC STENT EVERFLEX SELF EXP 6X120MM 120CM CATH,278,"2,199.00",,,,
H2788430,HC STENT EVERFLEX SELF EXP 7X60MM 120CM CATH,278,"1,910.00",,,,
H2788431,HC STENT EVERFLEX SELF EXP 7X20MM 80CM CATH,278,"1,910.00",,,,
H2788432,HC STENT EVERFLEX SELF EXP 5X40MM 120CM CATH,278,"1,910.00",,,,
H2788433,HC STENT EVERFLEX SELF EXP 7X30MM 120CM CATH,278,"1,910.00",,,,
H2788434,HC STENT EVERFLEX SELF EXP 5X100MM 120CM CATH,278,"2,199.00",,,,
H2788435,HC STENT EVERFLEX SELF EXP 5X120MM 120CM CATH,278,"2,199.00",,,,
H2788436,HC STENT EVERFLEX SELF EXP 7X80MM 120CM CATH,278,"1,910.00",,,,
H2788437,HC CATH BLN PTA SAVVY 5MMX15CM 120CM SHAFT,278,756,,,,
H2788438,HC CATH BLN PTA SAVVY 2MMX15CM 150CM SHAFT,278,756,,,,
H2788439,HC CATH BLN PTA SAVVY 3MMX22CM 150CM SHAFT,278,756,,,,
H2788440,HC CATH BLN PTA SAVVY 4MMX15CM 150CM SHAFT,278,756,,,,
H2788441,HC CATH DRNG GORDON STD 18F,278,184,,,,
H2788442,HC CATH DRNG GORDON COAX 22F,278,184,,,,
H2788443,HC CATH DRNG DAWSON-MUELLER MP 14F,278,199,,,,
H2788444,HC INTRO SLENDER KIT 6FRX10CM,278,481,,,,
H2788445,HC INTRO CLSSC SHTH 7FRX13CM W/VLV,278,93,,,,
H2788446,HC BX SYS ONCONTROL COMP TRAY 152MM,278,385,,,,
H2788447,HC CATH INTRCARD ECHO SOUNDSTAR SMS 8F 90CM,278,"6,705.00",,,,
H2788448,HC CATH EP ABLATE BLAZER II XP 8F 10MM L CRV,278,"4,192.00",,,,
H2788449,HC LEAD ICD ENDOTAK RELIANCE G PASV DF4 DUAL 59CM,278,"9,166.00",,,,
H2788450,HC CATH PICC POWER 3F SINGLE LUMEN 3CG,278,586,,,,
H2788451,HC CATH PICC POWER 4F DUAL LUMEN 3CG,278,603,,,,
H2788452,HC CATH PICC POWER 6F TRIPLE LUMEN 3CG,278,633,,,,
H2788453,HC DEV CLOSURE ANGIOSEAL STS PLUS 8FR,278,453,,,,
H2788454,HC INTRO MICROPUNC SET STIFF 10CM INTRO 60CM WIRE,278,60,,,,
H2788455,HC ICD SGL EMBLEM SUBQ PULSE GEN,278,"54,962.00",,,,
H2788456,HC CATH EP ABLATE ARCTIC FRONT CRYO ST28,278,"11,542.00",,,,
H2788457,HC CATH GUIDE INDIGO ST 85,278,"8,107.00",,,,
H2788458,HC CATH GUIDE INDIGO TORQ 85,278,"8,107.00",,,,
H2788459,HC CATH GUIDE INDIGO TORQ 115,278,"8,107.00",,,,
H2788460,HC CATH EP ABLATE ARCTIC FRONT CRYO ST23,278,"11,542.00",,,,
H2788461,HC LEAD S-ICD EMBLEM ELECTRODE,278,"10,992.00",,,,
H2788462,HC CATH GUIDE INDIGO ST 135,278,"5,359.00",,,,
H2788463,HC CATH GUIDE TURNPIKE SMOOTH SHFT 135CM,278,"1,031.00",,,,
H2788464,HC COIL EMBO ORBIT GALAXY FILL 4MMX4CM,278,"3,030.00",,,,
H2788465,HC COIL EMBO ORBIT GALAXY FILL 5MMX5CM,278,"3,030.00",,,,
H2788466,HC COIL EMBO ORBIT GALAXY G2 XSOFT 2.5MMX5CM,278,"3,030.00",,,,
H2788467,HC COIL EMBO ORBIT GALAXY G2 XSOFT 3.5MMX5CM,278,"3,030.00",,,,
H2788468,HC COIL EMBO ORBIT GALAXY G2 FILL 3MMX8CM,278,"3,030.00",,,,
H2788469,HC COIL EMBO ORBIT GALAXY G2 FILL 4MMX10CM,278,"3,030.00",,,,
H2788470,HC COIL EMBO ORBIT GALAXY G2 FILL 4MMX12CM,278,"3,030.00",,,,
H2788471,HC COIL EMBO ORBIT GALAXY G2 FILL 7MMX15CM,278,"3,030.00",,,,
H2788472,HC COIL EMBO ORBIT GALAXY FRAME 12MMX30CM,278,"3,030.00",,,,
H2788473,HC COIL EMBO ORBIT GALAXY FRAME 16MMX30CM,278,"3,030.00",,,,
H2788474,HC COIL EMBO ORBIT GALAXY FRAME 18MMX30CM,278,"3,030.00",,,,
H2788475,HC COIL EMBO ORBIT GALAXY FRAME 20MMX30CM,278,"3,030.00",,,,
H2788476,HC COIL EMBO ORBIT GALAXY XSOFT 2.5MMX5CM,278,"3,030.00",,,,
H2788477,HC COIL EMBO ORBIT GALAXY XSOFT 3MMX6CM,278,"3,030.00",,,,
H2788478,HC COIL EMBO ORBIT GALAXY XSOFT 4MMX4CM,278,"3,030.00",,,,
H2788479,HC COIL EMBO ORBIT GALAXY FILL 6MMX10CM,278,"3,030.00",,,,
H2788480,HC COIL EMBO MREYE .035IN 5CMX7MM,278,192,,,,
H2788481,HC COIL EMBO MREYE .035IN 5CMX6MM,278,192,,,,
H2788482,HC STENT ZILVER 518 BILIARY 4X60MM,278,"3,160.00",,,,
H2788483,HC STENT S.M.A.R.T. CONTROL 6X100MM 120CM DEL,278,"1,758.00",,,,
H2788484,HC COIL INTERLOCK-18 STD 2D 4MMX8CM,278,"1,031.00",,,,
H2788485,HC COIL INTERLOCK-18 STD 2D 10MMX30CM,278,"1,031.00",,,,
H2788486,HC CATH BLN PTA STERLING OTW 10X20MM 135CM,278,549,,,,
H2788487,HC CATH BLN PTA STERLING OTW 10X40MM 135CM,278,549,,,,
H2788488,HC CATH BLN PTA STERLING MONORAIL 4X15MM 80CM,278,549,,,,
H2788489,HC CATH BLN PTA STERLING OTW 4X100MM 135CM,278,549,,,,
H2788490,HC STENT ZILVER 518 BILIARY 4X80MM,278,"3,160.00",,,,
H2788491,HC STENT S.M.A.R.T. CONTROL 9X40MM 120CM DEL,278,"1,758.00",,,,
H2788492,HC STENT GENESIS OPTA 32MM STENT 10X40MM BLN,278,"1,910.00",,,,
H2788493,HC CATH BLN PTA COYOTE OTW 2X100MM 150CM,278,605,,,,
H2788494,HC CATH BLN PTA MUSTANG OTW 4X20MM 75CM,278,371,,,,
H2788495,HC COIL EMBO ORBIT GALAXY FRAME 9MMX30CM,278,"3,030.00",,,,
H2788496,HC COIL EMBO ORBIT GALAXY XSOFT HLCL FNSH 2MMX6CM,278,"2,315.00",,,,
H2788497,HC COIL EMBO ORBIT GALAXY FILL 7MMX15CM,278,"3,030.00",,,,
H2788498,HC COIL EMBO MREYE .038IN 3CMX5MM,278,192,,,,
H2788499,HC COIL EMBO MREYE .038IN 4CMX6MM,278,375,,,,
H2788500,HC COIL EMBO MREYE .038IN 15CMX8MM,278,375,,,,
H2788501,HC COIL EMBO MREYE .038IN 3CMX2MM,278,375,,,,
H2788502,HC STENT S.M.A.R.T. CONTROL 10X80MM 120CM DEL,278,"1,758.00",,,,
H2788503,HC CATH BLN PTA STERLING OTW 8X40MM 135CM,278,549,,,,
H2788504,HC CATH BLN PTA STERLING OTW 9X20MM 135CM,278,549,,,,
H2788505,HC CATH BLN PTA STERLING SL OTW 3X100MM 150CM,278,605,,,,
H2788506,HC CATH BLN PTA STERLING OTW 7X20MM 135CM,278,549,,,,
H2788507,HC STENT PALMAZ BLUE 80CM OTW 5X24MM,278,"2,061.00",,,,
H2788508,HC CATH ATHR DIBACK CLASSIC STEALTH 360 2MM,278,"9,330.00",,,,
H2788509,HC COIL EMBO ORBIT GALAXY FILL 5MMX15CM,278,"3,030.00",,,,
H2788510,HC CATH BLN PTA MUSTANG OTW 7X40MM 135CM,278,371,,,,
H2788511,HC SNARE AMPLATZ GOOSENECK 4MMX175CM KIT,278,"1,484.00",,,,
H2788512,HC GW TRANSEND EX STR SFT .014X205CM,278,"1,188.00",,,,
H2788513,HC FILTER IVC CELECT PLAT JUG 7FX71CM,278,"2,885.00",,,,
H2788514,HC CATH GUIDE ENVOY MPC 5FX90CM,278,787,,,,
H2788515,HC INTRO PEEL-AWAY SHTH 12F,278,105,,,,
H2788516,HC PLUG AMPLATZER VASC II 14MM,278,"2,287.00",,,,
H2788517,HC CATH GUIDE PROWLER 10 150CM 45 DEG,278,"1,673.00",,,,
H2788518,HC CATH GUIDE PROWLER 10 150CM 90 DEG,278,"1,673.00",,,,
H2788519,HC CATH BLN PTA OPTA PRO 12MMX4CM 80CM SHFT,278,269,,,,
H2788520,HC CATH BLN PTA ATLAS 18MMX4CM 75CM SHFT,278,893,,,,
H2788521,HC CATH BLN PTA ATLAS 20MMX4CM 75CM SHFT,278,893,,,,
H2788522,HC CATH BLN PTA AVIATOR PLUS 6MMX4CM,278,599,,,,
H2788523,HC CATH BLN PTA SAVVY LONG 6MMX22CM,278,756,,,,
H2788524,HC CATH GUIDE CRAGG-MCNAMARA 5FX135CM 10CM INF,278,262,,,,
H2788525,HC CATH GUIDE CRAGG-MCNAMARA 5FX135CM 40CM INF,278,382,,,,
H2788526,HC DEVICE RETRV EVOLUTION SHORTIE SET 11F,278,"2,826.00",,,,
H2788527,HC CATH HEMO SHRT TRM DUO-SPLIT 24CM STR BS,278,231,,,,
H2788528,HC SNARE AMPLATZ GOOSENECK 2MMX175CM KIT,278,"1,484.00",,,,
H2788529,HC PORT DIGNITY LP ATTCHBL 6.6F,278,180,,,,
H2788530,HC INTRO PEEL-AWAY SHTH 9F,278,105,,,,
H2788531,HC TUBE GASTRO MIC ENTERIC 18F,278,467,,,,
H2788532,HC CATH COEFFICIENT DILT PTV 7FX12MMX3CM,278,"1,046.00",,,,
H2788533,HC INTRO MP PEEL-AWAY SHTH 11F,278,135,,,,
H2788534,HC ANCH SUTR COPE 2 SET,278,168,,,,
H2788535,HC STENT PRECISE PRO RX CAROTID 5X30MM,278,"3,628.00",,,,
H2788536,HC INTRO FLEXOR ANSEL 1 CHECK-FLO 6FR 90CM,278,260,,,,
H2788537,HC CATH GUIDE PROWLER 10 150CM STR,278,"1,634.00",,,,
H2788538,HC GW SILVERSPEED .014INX200CM,278,605,,,,
H2788539,HC COIL EMBO SS 2CMX3MM .038,278,375,,,,
H2788540,HC COIL EMBO NESTER 14CMX6MM .035,278,234,,,,
H2788541,HC DEVICE RETRV ALLIGATOR 4MM DIA,278,"6,892.00",,,,
H2788542,HC GW GLIDEWIRE STD .038X150CM ANG,278,39,,,,
H2788543,HC CATH BLN CUTTING ATHEROTOME 5MM 90CM CATH,278,"1,932.00",,,,
H2788544,HC CATH BLN PTA Z-MED II 25MMX5CM,278,"1,404.00",,,,
H2788545,HC DEVICE RETRV LEAD LOCK LLD E,278,"1,444.00",,,,
H2788546,HC INTRO SUPER ARROW-FLEX 9FX65CM,278,207,,,,
H2788547,HC INTRO GUIDE PINNACLE DESTINATION STR 6FX90CM C-C,278,247,,,,
H2788548,HC CATH BLN PTA MUSTANG OTW 4X150MM 135CM,278,439,,,,
H2788549,HC STENT RX ACCULINK TPR 6-8X30MM,278,"5,633.00",,,,
H2788550,HC GW AMPLATZ EXTRA-STIFF .035X260CM STR W/HEP,278,74,,,,
H2788551,HC SNARE AMPLATZ GOOSENECK 7MMX175CM KIT,278,"1,484.00",,,,
H2788552,HC INTRO GUIDE PINNACLE DESTINATION HS 5FX45CM C-C,278,212,,,,
H2788553,HC CATH BLN PTA MUSTANG OTW 6X20MM 75CM,278,371,,,,
H2788554,HC CATH BLN SIZING PTS 40MMX3CM,278,622,,,,
H2788555,HC CATH BLN PTA ATLAS 14MMX2CM 120CM SHFT,278,893,,,,
H2788556,HC CATH GUIDE LAUNCHER 6F AMPLATZ LT 1.0 W/SH,278,124,,,,
H2788557,HC CATH HEMO LNG TRM CANNON II+ W/SHTH 28CM,278,"1,355.00",,,,
H2788558,HC CATH EP DX ACHIEVE MAPPING 15MM LOOP,278,"2,473.00",,,,
H2788559,HC CATH EP DX DECAPOLAR FXD G CRV 7FX115CM,278,934,,,,
H2788560,HC CATH GUIDE IR-2 HEARTRAIL III 6F RT,278,192,,,,
H2788561,HC GW ASAHI GRAND SLAM STR TIP .014X180CM,278,275,,,,
H2788562,HC CATH GUIDE CONVEY 6FR FL3,278,110,,,,
H2788563,HC LEAD LT VENT ACUITY SPIRAL LV 80CM,278,"3,834.00",,,,
H2788564,HC GW SAFE-T-J .035X260CM W/HEP CRV,278,48,,,,
H2788565,HC CATH BLN PTA ATLAS 12MMX2CM 75CM SHFT,278,893,,,,
H2788566,HC CATH BLN PTA ATLAS 26MMX4CM 75CM SHFT,278,"1,319.00",,,,
H2788567,HC SWAN GANZ 6F DUAL LUMEN 110CM,278,165,,,,
H2788568,HC CATH GUIDE GUIDER SOFTIP XF 40DEG 6FX100CM,278,744,,,,
H2788569,HC CATH GUIDE GUIDER SOFTIP XF 40DEG 6FX90CM,278,744,,,,
H2788570,HC CATH GUIDE GUIDER SOFTIP XF 40DEG 7FX100CM,278,744,,,,
H2788571,HC CATH GUIDE GUIDER SOFTIP XF 40DEG 8FX100CM,278,744,,,,
H2788572,HC CATH GUIDE GUIDER SOFTIP XF MP 5FX90CM,278,744,,,,
H2788573,HC CATH GUIDE GUIDER SOFTIP XF MP 6FX100CM,278,744,,,,
H2788574,HC CATH GUIDE GUIDER SOFTIP XF MP 6FX90CM,278,744,,,,
H2788575,HC CATH GUIDE GUIDER SOFTIP XF MP 7FX100CM,278,744,,,,
H2788576,HC CATH GUIDE GUIDER SOFTIP XF MP 8FX100CM,278,744,,,,
H2788577,HC CATH GUIDE GUIDER SOFTIP XF MP 8FX90CM,278,744,,,,
H2788578,HC CATH GUIDE GUIDER SOFTIP XF STR 5FX90CM,278,744,,,,
H2788579,HC CATH GUIDE GUIDER SOFTIP XF STR 6FX100CM,278,744,,,,
H2788580,HC CATH GUIDE GUIDER SOFTIP XF STR 6FX90CM,278,744,,,,
H2788581,HC CATH GUIDE GUIDER SOFTIP XF STR 8FX90CM,278,744,,,,
H2788583,HC STENT S.M.A.R.T. CONTROL 12X30MM 120CM DEL,278,"2,240.00",,,,
H2788584,HC STENT S.M.A.R.T. CONTROL 9X20MM 120CM DEL,278,"1,758.00",,,,
H2788585,HC STENT S.M.A.R.T. CONTROL 7X80MM 120CM DEL,278,"1,758.00",,,,
H2788586,HC STENT S.M.A.R.T. CONTROL 6X30MM 120CM DEL,278,"1,758.00",,,,
H2788587,HC STENT S.M.A.R.T. CONTROL 10X40MM 120CM DEL,278,"1,758.00",,,,
H2788588,HC STENT S.M.A.R.T. CONTROL 7X100MM 120CM DEL,278,"1,758.00",,,,
H2788589,HC ADAPTER PMKR 3.2 TO 3.2IS-1 47CM,278,286,,,,
H2788590,HC CATH BLN PTA Z-MED II 16MMX6CM,278,"1,384.00",,,,
H2788591,HC CATH BLN PTA Z-MED II 10MMX4CM,278,843,,,,
H2788592,HC CATH BLN PTA MULLINS-X 22MMX3CM,278,"1,897.00",,,,
H2788593,HC CATH BLN PTA ATLAS 22MMX2CM 75CM SHFT,278,"1,072.00",,,,
H2788594,HC CATH GUIDE ACUITY PRO 7F 60CM,278,674,,,,
