"Dept Num","Dept Desc","Charge Code","Description","Rev Code","CPT","Description","Price"
"020"," RADIOLOGY",20000069,"ANKLE 3 VWS RT",320,"73610","X-RAY EXAM OF ANKLE",238.19
"020"," RADIOLOGY",20000070,"FOOT AP AND LAT-RT",320,"73620","X-RAY EXAM OF FOOT",238.19
"020"," RADIOLOGY",20000071,"FOOT 3 VWS-RT",320,"73630","X-RAY EXAM OF FOOT",238.19
"020"," RADIOLOGY",20000075,"CHEST SINGLE VIEW",324,"71045","X-RAY EXAM CHEST 1 VIEW",238.19
"020"," RADIOLOGY",20000083,"RIBS-RT INC PA CHEST 3 VWS",320,"71101","X-RAY EXAM UNILAT RIBS/CHEST",238.19
"020"," RADIOLOGY",20000084,"RIBS BIL INC PA CHEST 4 VWS",320,"71111","X-RAY EXAM RIBS/CHEST4/> VWS",238.19
"020"," RADIOLOGY",20000085,"STERNUM 2 VWS",320,"71120","X-RAY EXAM BREASTBONE 2/>VWS",238.19
"020"," RADIOLOGY",20000089,"SPINE CERV AP & LAT",320,"72040","X-RAY EXAM NECK SPINE 2-3 VW",238.19
"020"," RADIOLOGY",20000091,"SPINE CERV FLEX/EXT",320,"72052","X-RAY EXAM NECK SPINE 6/>VWS",246.12
"020"," RADIOLOGY",20000092,"SPINE THOR AP&LAT",320,"72070","X-RAY EXAM THORAC SPINE 2VWS",238.19
"020"," RADIOLOGY",20000095,"SI JOINTS < 3 OR MORE VIEWS",320,"72200","X-RAY EXAM SI JOINTS",229.4
"020"," RADIOLOGY",20000096,"SPINE LUMBOSAC AP&LAT",320,"72100","X-RAY EXAM L-S SPINE 2/3 VWS",238.19
"020"," RADIOLOGY",20000097,"SPINE LS W/OBLQ",320,"72110","X-RAY EXAM L-2 SPINE 4/>VWS",377.48
"020"," RADIOLOGY",20000098,"SI JOINTS > 3 VIEWS",320,"72202","X-RAY EXAM SI JOINTS 3/> VWS",238.19
"020"," RADIOLOGY",20000099,"PELVIS AP ONLY",320,"72170","X-RAY EXAM OF PELVIS",238.19
"020"," RADIOLOGY",20000102,"SPINE SACRUM/COCCYX",320,"72220","X-RAY EXAM SACRUM TAILBONE",238.19
"020"," RADIOLOGY",20000111,"SPINE LS LATERAL",320,"72100","X-RAY EXAM L-S SPINE 2/3 VWS",229.4
"020"," RADIOLOGY",20000152,"BONE SURVEY",320,"77075","X-RAYS BONE SURVEY COMPLETE",471.86
"020"," RADIOLOGY",20000221,"ANKLE AP AND LAT-LT",320,"73600","X-RAY EXAM OF ANKLE",229.4
"020"," RADIOLOGY",20000222,"ANKLE 3 VWS LT",320,"73610","X-RAY EXAM OF ANKLE",238.19
"020"," RADIOLOGY",20000223,"CALCANEUS 2 VWS LT",320,"73650","X-RAY EXAM OF HEEL",229.4
"020"," RADIOLOGY",20000224,"CLAVICLE LT",320,"73000","X-RAY EXAM OF COLLAR BONE",238.19
"020"," RADIOLOGY",20000225,"ELBOW AP AND LAT-LT",320,"73070","X-RAY EXAM OF ELBOW",238.19
"020"," RADIOLOGY",20000226,"ELBOW 3 VWS-LT",320,"73080","X-RAY EXAM OF ELBOW",238.19
"020"," RADIOLOGY",20000227,"FEMUR AP AND LAT-LT",320,"73552","X-RAY EXAM OF FEMUR 2/>",238.19
"020"," RADIOLOGY",20000228,"FINGER/FINGERS-LT 2 VWS",320,"73140","X-RAY EXAM OF FINGER(S)",238.19
"020"," RADIOLOGY",20000229,"FOOT AP AND LAT-LT",320,"73620","X-RAY EXAM OF FOOT",238.19
"020"," RADIOLOGY",20000230,"FOOT 3 VWS-LT",320,"73630","X-RAY EXAM OF FOOT",238.19
"020"," RADIOLOGY",20000231,"FOREARM AP&LAT-LT",320,"73090","X-RAY EXAM OF FOREARM",238.19
"020"," RADIOLOGY",20000232,"HAND 2 VWS-LT",320,"73120","X-RAY EXAM OF HAND",238.19
"020"," RADIOLOGY",20000233,"HAND 3 VWS-LT",320,"73130","X-RAY EXAM OF HAND",238.19
"020"," RADIOLOGY",20000234,"HIP MIN 2 VW-LT",320,"73502","X-RAY EXAM HIP UNI 2-3 VIEWS",238.19
"020"," RADIOLOGY",20000236,"HUMERUS 2 VWS-LT",320,"73060","X-RAY EXAM OF HUMERUS",238.19
"020"," RADIOLOGY",20000238,"KNEE AP & LAT-LT",320,"73560","X-RAY EXAM OF KNEE 1 OR 2",238.19
"020"," RADIOLOGY",20000244,"RIBS-LT INC PA CHEST 3 VWS",320,"71101","X-RAY EXAM UNILAT RIBS/CHEST",238.19
"020"," RADIOLOGY",20000245,"SCAPULA - LT",320,"73010","X-RAY EXAM OF SHOULDER BLADE",229.4
"020"," RADIOLOGY",20000246,"SHOULDER 1 VW-LT",320,"73020","X-RAY EXAM OF SHOULDER",229.4
"020"," RADIOLOGY",20000247,"SHOULDER 2 VWS-LT",320,"73030","X-RAY EXAM OF SHOULDER",238.19
"020"," RADIOLOGY",20000248,"TIBIA AP/LAT-LT",320,"73590","X-RAY EXAM OF LOWER LEG",238.19
"020"," RADIOLOGY",20000249,"TOE - LT",320,"73660","X-RAY EXAM OF TOE(S)",238.19
"020"," RADIOLOGY",20000251,"WRIST 3 VWS LT",320,"73110","X-RAY EXAM OF WRIST",238.19
"020"," RADIOLOGY",20000331,"WRIST AP & LAT LT",320,"73100","X-RAY EXAM OF WRIST",238.19
"020"," RADIOLOGY",20002107,"MG DIG DIAGNOSTIC UNIL-RT",401,"77065","DX MAMMO INCL CAD UNI",570.36
"020"," RADIOLOGY",20002108,"MG DIG DIAGNOSTIC BIL",401,"77066","DX MAMMO INCL CAD BI",730.85
"020"," RADIOLOGY",20002109,"MG DIG SCREENING BIL",403,"77067","SCR MAMMO BI INCL CAD",602.92
"020"," RADIOLOGY",20002113,"MG DIG SCREENING LT",403,"77067","SCR MAMMO BI INCL CAD",602.92
"020"," RADIOLOGY",20002114,"MG DIG SCREENING RT",403,"77067","SCR MAMMO BI INCL CAD",602.92
"020"," RADIOLOGY",20002240,"MG DIG DIAGNOSTIC UNIL-LT",401,"77065","DX MAMMO INCL CAD UNI",570.36
"023"," ULTRASOUND",23000200,"US THYROID",402,"76536","US EXAM OF HEAD AND NECK",558.9
"023"," ULTRASOUND",23000201,"US BREAST-RT 1 OR 2",402,"76642","ULTRASOUND BREAST LIMITED",374
"023"," ULTRASOUND",23000202,"US ABDOMEN COMPLETE",402,"76700","US EXAM ABDOM COMPLETE",558.9
"023"," ULTRASOUND",23000203,"US ABDOMEN RUQ",402,"76705","ECHO EXAM OF ABDOMEN",558.9
"023"," ULTRASOUND",23000205,"US NON OBSTETRIC",402,"76856","US EXAM PELVIC COMPLETE",558.9
"023"," ULTRASOUND",23000206,"US SCROTUM",402,"76870","US EXAM SCROTUM",558.9
"023"," ULTRASOUND",23000209,"US TRANSVAGINAL",402,"76830","TRANSVAGINAL US NON-OB",439.75
"023"," ULTRASOUND",23000214,"US BREAST-LT 1 OR 2",402,"76642","ULTRASOUND BREAST LIMITED",373.81
"023"," ULTRASOUND",23000223,"US SOFT TISSUE NECK",402,"76536","US EXAM OF HEAD AND NECK",558.9
"023"," ULTRASOUND",23000225,"US SOFT TISSUE RT AXILLA",402,"76882","US XTR NON-VASC LMTD",373.81
"023"," ULTRASOUND",23000226,"US SOFT TISSUE LT UPPER EXTREMITY",402,"76882","US XTR NON-VASC LMTD",374
"023"," ULTRASOUND",23000227,"US ABDOMEN SINGLE ORGAN",402,"76705","ECHO EXAM OF ABDOMEN",548.51
"023"," ULTRASOUND",23000229,"US SOFT TISSUE CHEST WALL",402,"76604","US EXAM CHEST",548.51
"023"," ULTRASOUND",23000230,"US AORTA SINGLE ORGAN",402,"76775","US EXAM ABDO BACK WALL LIM",558.9
"023"," ULTRASOUND",23000231,"US RENAL STUDY",402,"76775","US EXAM ABDO BACK WALL LIM",548.51
"023"," ULTRASOUND",23000232,"US BLADDER",402,"76775","US EXAM ABDO BACK WALL LIM",548.51
"023"," ULTRASOUND",23000233,"US ABD AORTA SCREENING",402,"76706","US ABDL AORTA SCREEN AAA",538.28
"023"," ULTRASOUND",23000234,"US BLADDER CAPACITY OR POST VOID RESIDUA",402,"51798","US URINE CAPACITY MEASURE",213.76
"023"," ULTRASOUND",23000235,"US SOFT TISSUE LOWER BACK",402,"76705","ECHO EXAM OF ABDOMEN",548.51
"023"," ULTRASOUND",23000236,"US SOFT TISSUE ABDOMINAL WALL",402,"76705","ECHO EXAM OF ABDOMEN",548.51
"023"," ULTRASOUND",23000239,"US SOFT TISSUE RT GROIN",402,"76870","US EXAM SCROTUM",548.51
"023"," ULTRASOUND",23000240,"US SOFT TISSUE LT GROIN",402,"76870","US EXAM SCROTUM",548.51
"023"," ULTRASOUND",23000241,"US SOFT TISSUE RT LOWER EXTREMITY",402,"76882","US XTR NON-VASC LMTD",374
"023"," ULTRASOUND",23000242,"US SOFT TISSUE LT LOWER EXTREMITY",402,"76882","US XTR NON-VASC LMTD",374
"023"," ULTRASOUND",23000243,"US SOFT TISSUE OTHER",402,"76999","ECHO EXAMINATION PROCEDURE",621.42
"024"," CT SCAN",24000251,"CT UPPER EXT W/O CONTRAST",352,"73200","CT UPPER EXTREMITY W/O DYE",992.1
"024"," CT SCAN",24000253,"CT LOWER EXT W/O CONTRAST",352,"73700","CT LOWER EXTREMITY W/O DYE",1050.51
"024"," CT SCAN",24000255,"CT ABD/PEL W/ORAL CONTRAST ONLY",352,,,0
"024"," CT SCAN",24000256,"CT SHOULDER RT",352,"73200","CT UPPER EXTREMITY W/O DYE",1050.51
"024"," CT SCAN",24000257,"CT SHOULDER LT",352,"73200","CT UPPER EXTREMITY W/O DYE",1050.51
"024"," CT SCAN",24000258,"CT FOOT RT",352,"73700","CT LOWER EXTREMITY W/O DYE",1050.51
"024"," CT SCAN",24000259,"CT FOOT LT",352,"73700","CT LOWER EXTREMITY W/O DYE",992.1
"024"," CT SCAN",24000260,"CT KNEE RT",352,"73700","CT LOWER EXTREMITY W/O DYE",1050.51
"024"," CT SCAN",24000261,"CT KNEE LT",352,"73700","CT LOWER EXTREMITY W/O DYE",1050.51
"024"," CT SCAN",24000262,"CT HIP LT",352,"73700","CT LOWER EXTREMITY W/O DYE",1050.51
"024"," CT SCAN",24000263,"CT HIP RT",352,"73700","CT LOWER EXTREMITY W/O DYE",1050.51
"024"," CT SCAN",24000265,"CT KNEE W/CONTRAST LT",352,"73701","CT LOWER EXTREMITY W/DYE",2068.29
"024"," CT SCAN",24000501,"CT VISIPAQUE",255,"Q9967","LOCM 300-399mg/ml iodine,1ml",155
"024"," CT SCAN",24000792,"CT ABDOMEN W/CONTRAST",352,"74160","CT ABDOMEN W/DYE",2068.29
"024"," CT SCAN",24000793,"CT ABDOMEN WO CONTRAST",352,"74150","CT ABDOMEN W/O DYE",1050.51
"024"," CT SCAN",24000794,"CT ABDOMEN W/WO CONTRAST",352,"74170","CT ABDOMEN W/O & W/DYE",2037.98
"024"," CT SCAN",24000795,"CT CHEST W/WO CONTRAST",352,"71270","CT THORAX W/O & W/DYE",2329.11
"024"," CT SCAN",24000796,"CT CHEST W/CONTRAST",352,"71260","CT THORAX W/DYE",2068.29
"024"," CT SCAN",24000797,"CT CHEST WO CONTRAST",352,"71250","CT THORAX W/O DYE",1452.54
"024"," CT SCAN",24000798,"CT FACIAL BONES W/O CONTRAST",351,"70486","CT MAXILLOFACIAL W/O DYE",1050.51
"024"," CT SCAN",24000799,"CT HEAD W/CONTRAST",351,"70460","CT HEAD/BRAIN W/DYE",2068.29
"024"," CT SCAN",24000800,"CT HEAD W/O CONTRAST",351,"70450","CT HEAD/BRAIN W/O DYE",1050.51
"024"," CT SCAN",24000801,"CT HEAD W/WO CONTRAST",351,"70470","CT HEAD/BRAIN W/O & W/DYE",2327.56
"024"," CT SCAN",24000802,"CT PE STUDY",352,"71275","CT ANGIOGRAPHY CHEST",2068.29
"024"," CT SCAN",24000803,"CT FACIAL BONES W/CONTRAST",351,"70487","CT MAXILLOFACIAL W/DYE",1187.08
"024"," CT SCAN",24000812,"CT PELVIS W/O CONTRAST",352,"72192","CT PELVIS W/O DYE",1452.54
"024"," CT SCAN",24000817,"CT SPINE CERV W/O CONTRAST",352,"72125","CT NECK SPINE W/O DYE",1452.54
"024"," CT SCAN",24000819,"CT SPINE THOR W/O CONTRAST",352,"72128","CT CHEST SPINE W/O DYE",1452.54
"024"," CT SCAN",24000820,"CT SPINE LUMBAR W/O CONTRAST",352,"72131","CT LUMBAR SPINE W/O DYE",1452.54
"024"," CT SCAN",24000900,"CT NECK SOFT TIS W/O CONT",351,"70490","CT SOFT TISSUE NECK W/O DYE",1050.51
"024"," CT SCAN",24000901,"CT NECK SOFT TIS W CONT",351,"70491","CT SOFT TISSUE NECK W/DYE",2068.29
"024"," CT SCAN",24000906,"CT NECK W/WO CONTRAST",351,"70492","CT SFT TSUE NCK W/O & W/DYE",2329.11
"024"," CT SCAN",24000916,"CT SINUS W/O CONTRAST",351,"70486","CT MAXILLOFACIAL W/O DYE",1050.51
"024"," CT SCAN",24000922,"CT RECONSTRUCTION",350,"76377","3D RENDER W/INTRP POSTPROCES",746.02
"024"," CT SCAN",24000925,"CT ABD/PEL W/O CONTRAST",352,"74176","CT ABD & PELVIS W/O CONTRAST",2843.51
"024"," CT SCAN",24000926,"CT ABD/PEL W/CONTRAST",352,"74177","CT ABD & PELV W/CONTRAST",3121.04
"024"," CT SCAN",24000927,"CT ABD/PEL W/WO CONTRAST",352,"74178","CT ABD & PELV 1/> REGNS",4166.19
"024"," CT SCAN",24000928,"CT CH/ABD/PEL W/O CONTRAST       COMBO",350,,,0
"024"," CT SCAN",24000930,"CT CH/ABD/PEL W/WO CONTRAST",350,,,0
"024"," CT SCAN",24000931,"CT CH/ABD W/O CONTRAST",350,,,0
"024"," CT SCAN",24000932,"CT CH/AB W/ CO",352,,,0
"024"," CT SCAN",24000933,"CT CH/ABD W/WO CONTRAST",352,,,0
"025"," EKG",250001,"EKG TRACING ONLY",730,"93005","ELECTROCARDIOGRAM TRACING",116.2
"025"," EKG",250002,"TELEMETRY",730,"93041","RHYTHM ECG TRACING",121.57
"025"," EKG",250005,"HOLTER MONITOR",731,,,0
"025"," EKG",250008,"EKG INTERPRETATION ONLY",981,"93010","ELECTROCARDIOGRAM REPORT",51.21
"025"," EKG",250010,"EVENT HOLTER MONITOR RECORDING ONLY",731,"93270","REMOTE 30 DAY ECG REV/REPORT",313.07
"025"," EKG",250011,"EVENT HOLTER TRANSMISSION/ ANALYSIS ONLY",731,"93271","ECG/MONITORING AND ANALYSIS",539.81
"025"," EKG",2500030,"HOLTER MONITOR RECORDING",731,"93225","ECG MONIT/REPRT UP TO 48 HRS",313.07
"025"," EKG",2500031,"HOLTER MONITOR SCANNING",731,"93226","ECG MONIT/REPRT UP TO 48 HRS",553.68
"026"," ECHOCARDIOGRAM",260001,"ECHO 2D W  COLOR & DOPPLER",483,"93306","TTE W/DOPPLER COMPLETE",1774.54
"026"," ECHOCARDIOGRAM",77793306,"ECHO 2D W  COLOR & DOP - PURCHASED SVC",483,"93306","TTE W/DOPPLER COMPLETE",1774.54
"030"," CARDIAC REHAB",3000010,"CARDIAC REHAB WITH MONITORING",943,"93798","CARDIAC REHAB/MONITOR",214.51
"030"," CARDIAC REHAB",3000016,"CARDIAC REHAB WO MONITORING",943,"93797","CARDIAC REHAB",214.51
"031"," PULMONARY REHAB",310009,"PR 6 MIN WALK TEST",460,"G0238","Oth resp proc, indiv",41.84
"031"," PULMONARY REHAB",4000077,"PULMONARY REHAB W MONITOR",948,"94799","PULMONARY SERVICE/PROCEDURE",119
"036"," HOSPITALIST",700026,"PHY FEE OBSERVATION DISCHARGE",982,"99217","OBSERVATION CARE DISCHARGE",358
"036"," HOSPITALIST",700027,"PHY FEE OBSERVATION LOW",982,"99218","INITIAL OBSERVATION CARE",490.9
"036"," HOSPITALIST",700043,"PHY FEE REMOVAL OF HEMOR",982,"46320","REMOVAL OF HEMORRHOID CLOT",555.35
"036"," HOSPITALIST",700066,"PHY FEE OBSERVATION MODERATE",982,"99219","INITIAL OBSERVATION CARE",680.73
"036"," HOSPITALIST",700067,"PHY FEE OBSERVATION HIGH",982,"99220","INITIAL OBSERVATION CARE",926.37
"036"," HOSPITALIST",700229,"PHY FEE OBSERVATION SAME DAY LOW",982,"99234","OBSERV/HOSP SAME DATE",666.85
"036"," HOSPITALIST",700237,"PHY FEE I AND D ABCESS OF SKIN SIMPLE",982,"10060","DRAINAGE OF SKIN ABSCESS",286.71
"036"," HOSPITALIST",700261,"PHY FEE I AND D ABSCESS",982,"10160","PUNCTURE DRAINAGE OF LESION",476.5
"036"," HOSPITALIST",700284,"PHY FEE ENDOMETRIAL ABLATION",982,"58563","HYSTEROSCOPY ABLATION",1043.8
"036"," HOSPITALIST",700285,"PHY FEE HYSTEROSCOPY W BIOP/POLP W/WO D&",982,"58558","HYSTEROSCOPY BIOPSY",800
"036"," HOSPITALIST",700294,"PHY FEE  I AND D BARTHOLIN GLAND ABSCESS",982,"56420","DRAINAGE OF GLAND ABSCESS",460.25
"036"," HOSPITALIST",700327,"PHY FEE NURSING FACILITY CARE",987,"99316","NURSING FAC DISCHARGE DAY",524.44
"036"," HOSPITALIST",700328,"PHY FEE NURSING FACILITY CARE",987,"99309","NURSING FAC CARE SUBSEQ",448.5
"036"," HOSPITALIST",700329,"PHY FEE NURSING FACILITY CARE",987,"99308","NURSING FAC CARE SUBSEQ",343.8
"036"," HOSPITALIST",700330,"PHY FEE NURSING FACILITY CARE",987,"99307","NURSING FAC CARE SUBSEQ",222.91
"036"," HOSPITALIST",700331,"PHY FEE NURSING FACILITY",987,"99304","NURSING FACILITY CARE INIT",459.3
"036"," HOSPITALIST",700332,"PHY FEE OBSERVATION SAME DAY MODERATE",982,"99235","OBSERV/HOSP SAME DATE",836.05
"036"," HOSPITALIST",700333,"PHY FEE OBSERVATION SAME DAY HIGH",982,"99236","OBSERV/HOSP SAME DATE",1079.15
"036"," HOSPITALIST",700335,"PHY FEE SUBSEQUENT OBSERVATION CARE",982,"99224","SUBSEQUENT OBSERVATION CARE",197.15
"036"," HOSPITALIST",700336,"PHY FEE NURSING FACILITY CARE DISCH",987,"99315","NURSING FAC DISCHARGE DAY",361.55
"036"," HOSPITALIST",700338,"PHY FEE NURSING FACILITY CARE",987,"99305","NURSING FACILITY CARE INIT",661.05
"036"," HOSPITALIST",700339,"PHY FEE SUBSEQUENT OBSERVATION CARE",982,"99225","SUBSEQUENT OBSERVATION CARE",358.8
"036"," HOSPITALIST",700342,"PHY FEE NURSING FACILITY CARE",987,"99306","NURSING FACILITY CARE INIT",829.75
"036"," HOSPITALIST",700343,"PHY FEE NURSING FACILITY CARE",987,"99310","NURSING FAC CARE SUBSEQ",575.46
"036"," HOSPITALIST",700830,"PHY FEE THER IV INFUSION INIT HOUR",982,"96365","THER/PROPH/DIAG IV INF INIT",336.7
"036"," HOSPITALIST",700831,"PHY FEE THER IV INFUSION ADDIT HOUR",982,"96366","THER/PROPH/DIAG IV INF ADDON",91.55
"036"," HOSPITALIST",710001,"PHY FEE DAY 1 REGULAR",987,"99222","INITIAL HOSPITAL CARE",688.05
"036"," HOSPITALIST",710003,"PHY FEE DAY 1 INITIAL",987,"99223","INITIAL HOSPITAL CARE",1014.29
"036"," HOSPITALIST",710004,"PHY FEE DAY 1",987,"99221","INITIAL HOSPITAL CARE",506.01
"036"," HOSPITALIST",710005,"PHY FEE DISCHARGE",987,"99238","HOSPITAL DISCHARGE DAY",362.06
"036"," HOSPITALIST",710006,"PHY FEE HOSP DISCHARGE",987,"99239","HOSPITAL DISCHARGE DAY",534.69
"036"," HOSPITALIST",710007,"PHY FEE SUBSEQUENT HOSP CARE",987,"99231","SUBSEQUENT HOSPITAL CARE",196.04
"036"," HOSPITALIST",710008,"PHY FEE SUBSEQUENT HOSP CARE",987,"99232","SUBSEQUENT HOSPITAL CARE",360.23
"036"," HOSPITALIST",743239,"PHY FEE GASTROSCOPY  COLD BX POLYPECTOMY",982,"43239","EGD BIOPSY SINGLE/MULTIPLE",255.5
"036"," HOSPITALIST",745350,"PHY FEE FLEX SIG W/BAND LIGATION(S)",982,"45350","SGMDSC W/BAND LIGATION",250
"036"," HOSPITALIST",745378,"PHY FEE COLONOSCOPY",982,"45378","DIAGNOSTIC COLONOSCOPY",350
"036"," HOSPITALIST",745380,"PHY FEE COLONOSCOPY W BX",982,"45380","COLONOSCOPY AND BIOPSY",400
"036"," HOSPITALIST",745381,"PHY FEE COLONOSCOPY W/SUBMUCOSAL INJ",982,"45381","COLONOSCOPY SUBMUCOUS NJX",470
"036"," HOSPITALIST",745384,"PHY FEE COLONOSCOPY W/POLP",982,"45384","COLONOSCOPY W/LESION REMOVAL",470
"036"," HOSPITALIST",745385,"PHY FEE COLONOSCOPY W/BX SNARE",982,"45385","COLONOSCOPY W/LESION REMOVAL",525
"040"," RESPIRATORY THERAPY",400002,"NEBULIZER TX - INITIAL",412,"94640","AIRWAY INHALATION TREATMENT",73
"040"," RESPIRATORY THERAPY",400004,"INCENTIVE SPIROMETRY",460,"94200","LUNG FUNCTION TEST (MBC/MVV)",85.14
"040"," RESPIRATORY THERAPY",400008,"SUCTION TREAT MACHINE SERVICE",272,,,67
"040"," RESPIRATORY THERAPY",400009,"VENTILATOR",410,"94002","VENT MGMT INPAT INIT DAY",614.15
"040"," RESPIRATORY THERAPY",4000004,"INCENTIVE SPIROMETRY INITIAL",460,"94200","LUNG FUNCTION TEST (MBC/MVV)",85.14
"040"," RESPIRATORY THERAPY",4000010,"O2 IN",270,,,43.61
"040"," RESPIRATORY THERAPY",4000011,"O2 OUT",270,,,43.61
"040"," RESPIRATORY THERAPY",4000012,"AIR IN",412,,,46.61
"040"," RESPIRATORY THERAPY",4000013,"AIR OUT",412,,,43.61
"040"," RESPIRATORY THERAPY",4000014,"OXYGEN",270,,,22
"040"," RESPIRATORY THERAPY",4000015,"AIR FLOWING PER HOUR",412,,,22
"040"," RESPIRATORY THERAPY",4000019,"SPUTUM COLLECTION",300,"99001","SPECIMEN HANDLING PT-LAB",51
"040"," RESPIRATORY THERAPY",4000024,"ARTERIAL BLOOD GAS",300,"82803","BLOOD GASES ANY COMBINATION",262.17
"040"," RESPIRATORY THERAPY",4000026,"O2 EVALUATION",460,"94760","MEASURE BLOOD OXYGEN LEVEL",47.85
"040"," RESPIRATORY THERAPY",4000028,"AEROCHAMBER",412,"A4627","Spacer bag/reservoir",103
"040"," RESPIRATORY THERAPY",4000031,"O2 EVALUATION MULTI W/EXERCISE",460,"94760","MEASURE BLOOD OXYGEN LEVEL",81
"040"," RESPIRATORY THERAPY",4000032,"PULMONARY TEST W BRONCHODILATOR",460,"94060","EVALUATION OF WHEEZING",525.38
"040"," RESPIRATORY THERAPY",4000034,"MANUAL RESUSCITATION",410,"92950","HEART/LUNG RESUSCITATION CPR",1352.6
"040"," RESPIRATORY THERAPY",4000035,"INTUBATION",410,"31500","INSERT EMERGENCY AIRWAY",1207.55
"040"," RESPIRATORY THERAPY",4000046,"ARTERIAL PUNCTURE",450,"36600","WITHDRAWAL OF ARTERIAL BLOOD",48.5
"040"," RESPIRATORY THERAPY",4000049,"BIPAP PER DAY",460,"94660","POS AIRWAY PRESSURE CPAP",294
"040"," RESPIRATORY THERAPY",4000050,"NEBULIZER WITH AIR COMPRESSOR",277,"E0570","Nebulizer with compression",73
"040"," RESPIRATORY THERAPY",4000051,"NEBULIZER HALF MONTH",290,"E0570","Nebulizer with compression",37
"040"," RESPIRATORY THERAPY",4000052,"NEBULIZER  PURCHASE",292,"E0570","Nebulizer with compression",305.26
"040"," RESPIRATORY THERAPY",4000061,"O2 STUDY OVERNIGHT MONITOR",460,"94762","MEASURE BLOOD OXYGEN LEVEL",425.18
"040"," RESPIRATORY THERAPY",4000062,"NEBULIZER TREATMENT",412,"94640","AIRWAY INHALATION TREATMENT",75.79
"040"," RESPIRATORY THERAPY",4000063,"NEBULIZER TX   DEMO/EVALUATION",412,"94664","EVALUATE PT USE OF INHALER",73
"040"," RESPIRATORY THERAPY",4000064,"NEBULIZER UNIT  DEMO/EVALUATION",412,"94664","EVALUATE PT USE OF INHALER",73
"040"," RESPIRATORY THERAPY",4000067,"CPT",410,"94668","CHEST WALL MANIPULATION",54.5
"040"," RESPIRATORY THERAPY",4000068,"NEBULIZER TREATMENT ADDITIONAL",412,"94640","AIRWAY INHALATION TREATMENT",75.8
"040"," RESPIRATORY THERAPY",4000069,"ACAPELLA TX   INITIAL",410,"94667","CHEST WALL MANIPULATION",54.5
"040"," RESPIRATORY THERAPY",4000070,"ACAPELLA TREATMENT",410,"94668","CHEST WALL MANIPULATION",54.5
"040"," RESPIRATORY THERAPY",40000100,"O2 SATURATION SPOT CHECK",460,"94760","MEASURE BLOOD OXYGEN LEVEL",47.85
"041"," PHYSICAL THERAPY",410005,"PT PARAFFIN",421,"97018","PARAFFIN BATH THERAPY",43.4
"041"," PHYSICAL THERAPY",410006,"DRY NEEDLING",421,"97799","PHYSICAL MEDICINE PROCEDURE",95
"041"," PHYSICAL THERAPY",410007,"PT ULTRASOUND 15 MIN",421,"97035","ULTRASOUND THERAPY",50.88
"041"," PHYSICAL THERAPY",410070,"PT THERAPUTIC ACTIVITIES     15 MIN",421,"97530","THERAPEUTIC ACTIVITIES",138.6
"041"," PHYSICAL THERAPY",411007,"PT ULTRASOUND 15 MIN  - POST CAP",421,"97035","ULTRASOUND THERAPY",50.88
"041"," PHYSICAL THERAPY",411070,"PT THERAPUTIC ACTIVITIES   15 MIN  CAP",421,"97530","THERAPEUTIC ACTIVITIES",138.6
"041"," PHYSICAL THERAPY",4100011,"PT ELEC STIM UNATTENED TENS DAILY 15 MIN",420,"97014","ELECTRIC STIMULATION THERAPY",55
"041"," PHYSICAL THERAPY",4100018,"PT ELEC STIM ATTENDED TENS ASSES 15 MIN",421,"97032","ELECTRICAL STIMULATION",76.24
"041"," PHYSICAL THERAPY",4100021,"PT MECHAN TRACTION",421,"97012","MECHANICAL TRACTION THERAPY",63.6
"041"," PHYSICAL THERAPY",4100028,"PT THERAPEUTIC PROCEDURE 15 MIN",421,"97110","THERAPEUTIC EXERCISES",127.4
"041"," PHYSICAL THERAPY",4100030,"PT GAIT TRNG 15 MIN",421,"97116","GAIT TRAINING THERAPY",113.2
"041"," PHYSICAL THERAPY",4100031,"PT VASOPNEUMATIC DEVICE",421,"97016","VASOPNEUMATIC DEVICE THERAPY",76.04
"041"," PHYSICAL THERAPY",4100032,"PT MOBILITY WALKING AND  MOVING",420,"G8978","Mobility current status",0.01
"041"," PHYSICAL THERAPY",4100034,"PT MOBILITY WALKING AND  MOVING",420,"G8980","Mobility D/C status",0.01
"041"," PHYSICAL THERAPY",4100035,"PT CHANGING AND MAINTAINING BODY",420,"G8981","Body pos current status",0.01
"041"," PHYSICAL THERAPY",4100036,"PT CHANGING AND MAINTAINING BODY",421,"G8982","Body pos goal status",0.01
"041"," PHYSICAL THERAPY",4100038,"PT CARING MOVING AND  HANDLING",420,"G8984","Carry current status",0.01
"041"," PHYSICAL THERAPY",4100041,"PT SELF CARE",420,"G8987","Self care current status",0.01
"041"," PHYSICAL THERAPY",4100042,"PT SELF CARE",421,"G8988","Self care goal status",0.01
"041"," PHYSICAL THERAPY",4100043,"PT MASSAGE 15 MIN",421,"97124","MASSAGE THERAPY",104.64
"041"," PHYSICAL THERAPY",4100049,"PT MANUAL THERAPY 15 MIN",421,"97140","MANUAL THERAPY 1/> REGIONS",118.92
"041"," PHYSICAL THERAPY",4100050,"PT OTHER PT OT PRIMARY",420,"G8990","Other pt/ot current status",0.01
"041"," PHYSICAL THERAPY",4100052,"PT OTHER PT OT PRIMARY",421,"G8991","Other pt/ot goal status",0.01
